Time (s),Peak frequency (Hz),Spectral centroid (Hz),Spectral bandwidth (Hz)
18.844694,2685.546875,18449.688346494673,39692.83446045028
19.229196,3417.96875,16501.591986389925,35110.198504769294
19.613698,5249.0234375,15051.083771494345,33365.24952204349
19.9982,1953.125,14569.697059055825,33840.132757346146
20.382702,5737.3046875,19200.620699583134,39397.809911995275
20.767204,5004.8828125,18447.167457203635,36887.34599426263
21.151706,4028.3203125,17832.145260707523,35046.933731150144
21.536208,4028.3203125,21263.55591564221,37384.79966749678
21.92071,4882.8125,18496.600328529545,34696.1511393281
22.305212,4394.53125,22025.75192976437,39973.26608344619
22.689714,5004.8828125,16894.90548726007,35768.04041123078
23.074216,4394.53125,18172.540475943755,37912.4424752237
23.458718,2929.6875,17579.255531043527,38291.98798253045
23.84322,3417.96875,16124.7576830165,35856.27850027132
24.227722,3295.8984375,15741.668674974777,35716.912598716975
24.612224,3662.109375,14072.36332753496,33073.07033655244
24.996726,3417.96875,17978.6436719663,37859.35690494638
25.381228,4394.53125,15512.374950088793,35029.34486746938
25.76573,4028.3203125,16729.415447842657,36358.24862833414
26.150232,4516.6015625,16595.335334911128,35829.29592096759
26.534734,3295.8984375,15909.076956686591,35306.117365980645
26.919236,3662.109375,15582.644188011134,32427.593444610367
27.303738,49316.40625,20914.942398121224,37156.99201059853
27.68824,2563.4765625,20934.22825051597,37128.670957888025
28.072742,4516.6015625,18089.300941887406,34656.012002023264
28.457244,5249.0234375,18576.150311196892,36711.025852372695
28.841746,5004.8828125,13558.78534644024,31507.960110162636
29.226248,3784.1796875,13457.708838275787,30761.506238275404
29.61075,3051.7578125,15846.131405008899,35812.55801871698
29.995252,3540.0390625,13414.751475520707,30814.899401805185
30.379754,20263.671875,17944.657744077504,37347.59967503697
30.764256,3417.96875,15652.195361163014,35474.35034661457
31.148758,20263.671875,17475.039639689083,36708.54291899909
31.53326,4516.6015625,16832.283289143576,36608.86312921963
31.917762,4028.3203125,14594.014466489458,32971.24859157443
32.302264,2929.6875,15851.166061556067,34115.91916830063
32.686766,3906.25,17741.374377954362,35377.256666702946
33.071268,4882.8125,18115.509681952706,34509.535808966735
33.45577,4760.7421875,17885.745347120832,34663.26501462434
33.840272,3784.1796875,15877.870525506467,33533.077555163574
34.224774,4150.390625,18699.770245806638,38010.47662675454
34.609276,4150.390625,14903.387164848564,34697.047564297936
34.993778,2319.3359375,17608.90184614052,37507.333103797646
35.37828,3784.1796875,17182.74953529826,37566.27300451307
35.762782,3540.0390625,14897.60733371311,33965.16303429244
36.147284,3173.828125,16109.439514338621,35654.59707661983
36.531786,2563.4765625,18607.98012128341,39163.99327720084
36.916288,3540.0390625,13144.678818914555,32235.531539876876
37.30079,3051.7578125,12393.698461835247,29355.94572161337
37.685292,4394.53125,17237.72237381347,36057.50019390621
38.069794,3417.96875,15563.353024513297,32605.69081155524
38.454296,5737.3046875,10888.052878873415,23073.735969931793
38.838798,8666.9921875,8771.542440762812,12093.422996899257
39.2233,11962.890625,10149.053691755531,17863.47694405797
39.607802,15014.6484375,11975.781662565802,6407.752824855043
39.992304,5859.375,6758.936105611376,11303.101564079518
40.376806,5493.1640625,10530.675172518355,10278.523210666583
40.761308,6103.515625,6408.301000346724,3497.236402822183
41.14581,5859.375,6175.529672850354,2031.1599873202679
41.530312,6225.5859375,7256.2023178989275,3847.4910451340697
41.914814,6103.515625,6414.924968068151,2698.599742679498
42.299316,4150.390625,7754.095803176911,5696.474677297507
42.683818,6103.515625,7301.871262550345,5193.254097322325
43.06832,8544.921875,7801.168133080184,5700.569105072087
43.452822,8789.0625,7794.233946218241,6136.968650960995
43.837324,3662.109375,7210.989903981599,7054.359135321307
44.221826,9399.4140625,7921.288925636223,6324.803189183506
44.606328,8544.921875,8139.086943712179,5818.894167537537
44.99083,4150.390625,7733.260643441807,6932.502625435421
45.375332,4882.8125,7414.257650101935,5568.837894593049
45.759834,9521.484375,7917.833631348533,5970.991568887821
46.144336,4760.7421875,6747.997143934535,4744.29703114896
46.528838,8422.8515625,7722.436421733872,4750.406542855045
46.91334,8544.921875,7775.1094831298415,4409.398122932634
47.297842,8544.921875,7916.517534004161,4720.728901677125
47.682344,8666.9921875,7967.306190087211,5114.876570758949
48.066846,5981.4453125,7025.29957700626,4748.580885623492
48.451348,5859.375,7727.771596325639,5083.2655855965795
48.83585,8666.9921875,8299.897747184299,5202.34856211166
49.220352,8422.8515625,8200.687174382914,5204.068245545557
49.604854,8789.0625,8093.744940068381,5437.336253818792
49.989356,8666.9921875,7662.658426909895,4171.115867393582
50.373858,8666.9921875,8032.976607912743,4359.376399689497
50.75836,5859.375,7408.128689134047,4058.2164579768287
51.142862,8666.9921875,7997.013519183928,4334.494510871665
51.527364,6225.5859375,7702.403466666835,5390.365585731026
51.911866,5981.4453125,7807.490258416334,5257.055109448838
52.296368,4760.7421875,8264.965199927836,5144.427461494918
52.68087,4272.4609375,7983.446298059627,5516.727415182321
53.065372,8544.921875,7824.261112657673,3978.4514646638468
53.449874,8666.9921875,8351.187143250674,5298.07801713224
53.834376,8422.8515625,8448.838396837686,3713.567168647234
54.218878,8422.8515625,7818.47258537735,3499.3910510156434
54.60338,8666.9921875,7958.489433403923,3758.2210713033614
54.987882,8666.9921875,8771.00900003731,5016.717291310114
55.372384,8422.8515625,8824.775879098213,5178.882049275444
55.756886,6469.7265625,8626.200895823426,5242.454931421096
56.141388,8544.921875,8498.410536743044,4794.86651265891
56.52589,8789.0625,9155.894241450214,4634.9970848688445
56.910392,8544.921875,8531.88964140649,4116.528381613102
57.294894,8544.921875,8035.947572830619,4210.9852092667115
57.679396,8422.8515625,8892.413887398992,4514.835167585524
58.063898,8422.8515625,8282.64545849521,3917.6527699547255
58.4484,8544.921875,8520.476402563214,4436.624412730326
58.832902,8422.8515625,8507.409370394424,4514.947344227252
59.217404,8422.8515625,8676.096351216094,4559.172432957715
59.601906,8544.921875,8119.121202307668,4445.794964657203
59.986408,8666.9921875,8986.814028878664,4738.293272231923
60.37091,8666.9921875,8109.35475967985,3687.7619915734554
60.755412,4760.7421875,7477.943454868755,4812.127278334485
61.139914,5737.3046875,8443.506355988176,5375.703512301586
61.524416,8422.8515625,8381.944523838249,4123.022844043886
61.908918,6103.515625,8677.144074144051,4774.64161755419
62.29342,8422.8515625,8909.596037791795,4040.99853151796
62.677922,8911.1328125,8748.26596327381,4617.882828894754
63.062424,8911.1328125,8730.98322466319,4913.983797518168
63.446926,8544.921875,9426.749483169377,5089.019321597735
63.831428,8300.78125,8991.944189075237,4599.567975358295
64.21593,8544.921875,8245.974812544457,4396.358653540581
64.600432,8544.921875,9590.537182576138,4675.558323506769
64.984934,8422.8515625,8930.111348541112,4476.202220970787
65.369436,8300.78125,9262.396670534226,5038.461575886458
65.753938,8422.8515625,8996.90240420082,4643.515906364442
66.13844,8544.921875,8502.816494299956,4390.966342523273
66.522942,8789.0625,8928.103651486337,5218.612737718239
66.907444,8422.8515625,9517.855449976143,5245.497136024227
67.291946,8544.921875,9306.10308498941,4338.357245730372
67.676448,8544.921875,9569.849488824537,4245.7787805511425
68.06095,8544.921875,7973.326043035786,3881.8121349633097
68.445452,8422.8515625,9337.653247787439,4751.6396410356565
68.829954,8544.921875,9424.298640490346,5263.909999251942
69.214456,8666.9921875,8608.82315376213,5163.345010681639
69.598958,8544.921875,8912.541532424382,3569.0847308357775
69.98346,8666.9921875,9980.561384907998,4909.94828590488
70.367962,8544.921875,8808.18361237193,3410.363254914016
70.752464,8544.921875,9584.756303487891,4550.280499050388
71.136966,8666.9921875,8868.08195121568,4706.662281198825
71.521468,8666.9921875,9553.17254484447,5415.0217186688915
71.90597,5981.4453125,9569.668387496758,5774.06658979353
72.290472,8544.921875,9032.439774300676,4700.31777102335
72.674974,8911.1328125,9697.260216727846,4949.048979491116
73.059476,8544.921875,8971.510814617715,4302.155913092459
73.443978,8300.78125,9737.421971081863,4754.327015735184
73.82848,8666.9921875,9873.581173598463,5272.8126817992525
74.212982,8422.8515625,9494.275133517238,4619.219829646892
74.597484,8544.921875,8556.066427942731,3621.222571625448
74.981986,9033.203125,9424.863845692233,4262.944924699731
75.366488,8789.0625,9699.30062289815,4924.871302785448
75.75099,7934.5703125,9260.52856110616,5919.278441936619
76.135492,8422.8515625,9314.58700474393,5021.634910657036
76.519994,8422.8515625,9189.658257980442,4218.4936004446035
76.904496,8544.921875,8715.94117291073,3825.3628163579324
77.288998,8422.8515625,8746.47890553763,4697.033568366332
77.6735,8666.9921875,9260.805945494943,5148.295412574138
78.058002,8911.1328125,9717.073341241146,5292.068152811381
78.442504,6713.8671875,9628.946384460713,6276.994797796486
78.827006,8544.921875,9264.392963739325,5056.104117006862
79.211508,8666.9921875,9192.852654886736,3929.067965534178
79.59601,6713.8671875,9780.25052464024,5148.253624630276
79.980512,8911.1328125,9714.115205240982,4420.29221434538
80.365014,8789.0625,9165.580759591097,5035.258081786604
80.749516,8666.9921875,9371.829368138006,3938.404661185328
81.134018,8666.9921875,9021.141452258784,4522.376735497273
81.51852,8544.921875,8971.426747033334,4009.9506621981213
81.903022,8911.1328125,10166.40837109474,5262.414312446371
82.287524,5981.4453125,10150.101354055352,5290.102235312368
82.672026,8911.1328125,10097.575692670902,5306.087111795698
83.056528,5126.953125,10585.011690806596,6326.953329941288
83.44103,8666.9921875,9453.997291184178,5454.64743752909
83.825532,8422.8515625,9257.835877931708,4072.6814251640503
84.210034,8666.9921875,8960.482214382337,4719.368761863313
84.594536,8666.9921875,10055.498386324762,5247.432523769963
84.979038,8544.921875,8939.82928432715,3644.07439784774
85.36354,8911.1328125,9788.73701914945,4627.018090146924
85.748042,8178.7109375,9957.491977037162,4819.011303483566
86.132544,8544.921875,11000.2165388623,6490.21571961576
86.517046,8422.8515625,10024.938488513802,5486.190216132545
86.901548,8544.921875,9016.714591527567,3978.1585878856426
87.28605,8666.9921875,9215.005071002053,4511.857682483768
87.670552,8666.9921875,9381.602558782875,4239.27311759326
88.055054,8544.921875,9063.506031841278,4523.760625434453
88.439556,8911.1328125,10061.900464092612,5235.942889292792
88.824058,8666.9921875,9180.45976860476,4300.201581245974
89.20856,8544.921875,8635.823205808334,5395.1459812061175
89.593062,8544.921875,9044.858523425622,5545.204164177015
89.977564,8666.9921875,9179.732008590507,5045.977832356939
90.362066,8666.9921875,9727.439858770236,5152.948858120002
90.746568,8422.8515625,9249.52168542355,4504.182018707616
91.13107,8666.9921875,9982.05258171589,5690.2369834978845
91.515572,8422.8515625,9008.274736940057,4145.839881131513
91.900074,8666.9921875,9173.544838987025,4525.052572369309
92.284576,8544.921875,9541.854511363645,4577.151941501789
92.669078,8666.9921875,9161.594705309812,4368.112259536412
93.05358,9033.203125,9417.896735313681,5129.659231079381
93.438082,8422.8515625,9309.682141528943,4927.645870075006
93.822584,8544.921875,9764.49809484989,5396.9064486430225
94.207086,8666.9921875,9353.867263058686,5033.323122072997
94.591588,8789.0625,9488.516873829823,6045.099416961555
94.97609,8422.8515625,9607.95184741367,5508.647616681028
95.360592,8544.921875,10271.644035132525,5526.2490880262785
95.745094,8789.0625,9015.597066288872,4947.2581170346375
96.129596,8544.921875,9262.783601179193,4623.9360647347285
96.514098,8789.0625,9498.109533840916,4873.918879032422
96.8986,8666.9921875,9361.764681968638,4297.371084706944
97.283102,8422.8515625,9958.77307277572,4956.416478998298
97.667604,8666.9921875,10091.805333508122,5180.5416990821695
98.052106,8911.1328125,9076.373799439702,4352.937941149024
98.436608,8544.921875,9070.201327042547,3852.9882035396668
98.82111,9033.203125,10095.092898665273,5759.551777316144
99.205612,8544.921875,9954.817968270181,5768.00680480825
99.590114,8544.921875,8804.582309674952,4204.708801583308
99.974616,8666.9921875,9644.793348564202,4949.146909631582
100.359118,8544.921875,9357.472390047189,4533.6755631115175
100.74362,8666.9921875,9623.245349707004,4826.744618801921
101.128122,8544.921875,9257.748982599755,5154.460669145918
101.512624,8666.9921875,10076.999906311126,5217.002243816154
101.897126,6103.515625,9479.116290613296,5453.961312762443
102.281628,8911.1328125,9974.904351050554,5343.143114280473
102.66613,8666.9921875,10183.245600478833,5885.628705897179
103.050632,8544.921875,9267.675353041283,3969.1811339830806
103.435134,6835.9375,9074.938237200502,4731.213529618032
103.819636,8789.0625,9461.08065686467,5008.972702495166
104.204138,8789.0625,10609.717182997005,6195.5094421155
104.58864,8544.921875,9487.443638180208,5218.562182738142
104.973142,8911.1328125,9493.697624260774,4574.8430350154995
105.357644,8544.921875,9265.111121508602,4390.505281995606
105.742146,8911.1328125,9597.502605313537,4757.167649700149
106.126648,8666.9921875,9474.325311607205,4875.412780576381
106.51115,8422.8515625,9517.533559011297,4867.541839421616
106.895652,8544.921875,9335.470904277869,4151.349181422765
107.280154,8666.9921875,9924.531920756606,5572.511368249788
107.664656,8544.921875,9062.926250209606,4007.5157885644403
108.049158,8422.8515625,9407.65406391454,4529.366620576019
108.43366,8422.8515625,9963.190496581376,6310.451274471562
108.818162,8911.1328125,9486.54510059924,5325.362421809049
109.202664,8544.921875,9884.102013707316,5310.395181750871
109.587166,8422.8515625,9822.263820658532,5516.588130150636
109.971668,8911.1328125,9325.970692213974,5397.056015650434
110.35617,8666.9921875,9223.878080255117,5058.621031811949
110.740672,8789.0625,9809.922167602228,5371.326885791023
111.125174,8666.9921875,9695.117394431798,4865.563576557241
111.509676,8789.0625,9472.578332127243,4562.769740628775
111.894178,8666.9921875,9427.997707874216,5051.541281839807
112.27868,8422.8515625,9856.389266050814,5625.80730989041
112.663182,8666.9921875,9813.673662160965,5051.5381241432115
113.047684,8789.0625,9367.573268187225,5532.297203037199
113.432186,8666.9921875,8982.127732745761,4606.203903790467
113.816688,8544.921875,9909.390269822563,5128.524976027129
114.20119,8666.9921875,9743.84231164014,4240.7511316611535
114.585692,9033.203125,10022.454733449416,5634.455394878866
114.970194,8666.9921875,9136.395343105874,4486.601935939636
115.354696,8666.9921875,9768.203791952907,4832.860805727711
115.739198,8544.921875,9649.441801605637,5186.11535581921
116.1237,8789.0625,9124.247431974662,5436.329878765306
116.508202,8911.1328125,10943.166399774009,6146.503631576411
116.892704,6835.9375,9556.167155185476,6053.711496902494
117.277206,8422.8515625,10294.942344716083,5598.215075584525
117.661708,8544.921875,9637.065671554492,5355.90186682846
118.04621,8544.921875,9278.78300307583,4010.569153808179
118.430712,8666.9921875,10398.30133391376,5948.712779398252
118.815214,9155.2734375,9567.84135777916,5309.635588623108
119.199716,8789.0625,10965.968561768665,6380.563371297981
119.584218,8911.1328125,9917.203059128635,5597.069946942536
119.96872,8911.1328125,9729.969894221862,5795.223311665291
120.353222,8666.9921875,9964.373731571675,5284.034878111087
120.737724,8544.921875,9884.753524091848,6300.530464727787
121.122226,9033.203125,9901.894670349355,6023.752740896277
121.506728,8544.921875,9724.20699448989,5825.271650183838
121.89123,8422.8515625,10512.943740941715,5688.40561796309
122.275732,8666.9921875,9942.120072140291,5179.594924520142
122.660234,8544.921875,10026.12961597135,5428.445116772493
123.044736,8666.9921875,10527.086939756013,6239.640564272923
123.429238,9033.203125,10201.993474388402,4898.1721982100335
123.81374,9033.203125,10156.188470445062,5781.259819824822
124.198242,8789.0625,9507.892116154757,5362.777407243379
124.582744,8666.9921875,10250.05200160864,6244.896001328089
124.967246,8666.9921875,10292.56227307996,6043.037746982318
125.351748,8666.9921875,10378.733017974931,6086.010877434331
125.73625,8544.921875,9592.505132609758,5793.037446959465
126.120752,5126.953125,9960.014114726557,6625.590703971513
126.505254,8789.0625,10260.780106633076,5717.568780688613
126.889756,8911.1328125,10439.65951415968,5437.739729083162
127.274258,8544.921875,10011.313051708677,5659.6828057580715
127.65876,6591.796875,10619.898146833018,5984.76021702321
128.043262,6835.9375,9581.49856998118,5759.457293395279
128.427764,8422.8515625,9724.167365760119,5546.798615643763
128.812266,8544.921875,10194.062360208056,5953.565611624392
129.196768,8422.8515625,9484.01271314022,5658.58331061572
129.58127,8666.9921875,9073.11923028504,4927.095832012364
129.965772,8544.921875,10696.355715985583,6157.065588394724
130.350274,6347.65625,10191.38950948437,6530.487532492088
130.734776,8544.921875,9637.962950323114,5151.61898851225
131.119278,9155.2734375,11381.980221145448,6844.299127150024
131.50378,8544.921875,10787.82963075975,6093.366101444968
131.888282,8666.9921875,9551.867135992637,5570.556918723952
132.272784,8666.9921875,11566.49097346904,6991.68499826158
132.657286,9033.203125,10245.18623553791,6718.123992641231
133.041788,8666.9921875,9457.27039774778,5759.234938534534
133.42629,8789.0625,9636.551014213659,5530.76095998944
133.810792,8911.1328125,10398.77137365448,6094.94661457677
134.195294,8544.921875,10090.325042836317,5641.559715180074
134.579796,6713.8671875,10000.948964619742,6650.7591294601225
134.964298,8544.921875,10263.30791411631,6787.269578173753
135.3488,8544.921875,9630.845153699855,4613.039114485598
135.733302,8544.921875,10481.611089475653,6244.543539886803
136.117804,8544.921875,10069.671246474447,5393.057699027833
136.502306,8911.1328125,10497.55975968853,6776.238206975394
136.886808,8422.8515625,9893.239872907507,6202.64334385497
137.27131,8422.8515625,11075.189822041657,6135.600274211493
137.655812,6225.5859375,10230.842051834512,6458.63031728619
138.040314,6835.9375,9954.069375371213,6569.344138085099
138.424816,9033.203125,10732.660661913545,6429.940590839327
138.809318,8544.921875,10577.089146938853,6654.45676271076
139.19382,6225.5859375,10505.836626420612,7413.633451498049
139.578322,8789.0625,10288.401978133525,6055.644880603715
139.962824,8544.921875,9901.069480196431,5853.1191166285225
140.347326,8789.0625,9172.131982961488,4542.775264902998
140.731828,8544.921875,10211.877848498525,6885.60253980116
141.11633,8666.9921875,9299.276331706098,5842.698701924767
141.500832,8544.921875,9652.633430162921,5304.155595866442
141.885334,8789.0625,9225.754282446916,5452.223457808216
142.269836,8422.8515625,9190.651922414403,4597.285376317331
142.654338,9033.203125,10411.332093340385,6517.668065071028
143.03884,6958.0078125,9408.93165645508,5831.04130731285
143.423342,5737.3046875,9862.953642227578,6146.691629536056
143.807844,8544.921875,9084.205069258394,5028.954591394564
144.192346,8544.921875,10267.553679201561,5975.996675238944
144.576848,8789.0625,9636.343851843394,5596.621816763588
144.96135,8666.9921875,9650.722957113952,5942.279015581236
145.345852,8422.8515625,9292.795952758044,5935.24238153976
145.730354,8666.9921875,9995.910294201312,5294.6442564249255
146.114856,8544.921875,9036.220552865649,3616.986109646874
146.499358,8666.9921875,9438.216053704997,5937.442781984952
146.88386,8789.0625,10866.167278181327,6961.13168383157
147.268362,18798.828125,11413.695036657604,6892.544954317871
147.652864,8666.9921875,10734.71808069836,6411.4621487935065
148.037366,8544.921875,10442.746417433915,5718.9033831536435
148.421868,8544.921875,10141.084541378968,6518.738906310588
148.80637,8911.1328125,10132.784337318188,5909.6046555121975
149.190872,9155.2734375,10035.432579985787,6804.934740072307
149.575374,8789.0625,9698.1499734416,5552.38207747628
149.959876,8544.921875,9335.097693259837,5274.147254486777
150.344378,8666.9921875,9995.3553332899,5564.128441875032
150.72888,8544.921875,10276.448672919312,6293.59999139915
151.113382,8666.9921875,10141.822840316912,5316.1696960935715
151.497884,8544.921875,9706.033353300067,5854.01007494705
151.882386,8422.8515625,9874.189491959407,6143.752095341969
152.266888,8666.9921875,10575.510779823431,6535.4982339762655
152.65139,8789.0625,9772.316578030994,7013.360028270817
153.035892,8544.921875,8984.486232326071,3602.3874091328125
153.420394,8544.921875,9726.372787187065,5690.652901830898
153.804896,8544.921875,11022.032809422408,6047.074755989715
154.189398,8422.8515625,10064.870773509165,5432.9164468044355
154.5739,8666.9921875,10218.01699833177,5554.607549189028
154.958402,8544.921875,9121.554778010599,5432.391530382761
155.342904,9033.203125,10183.873993178595,6145.075857930608
155.727406,8544.921875,9395.981158600838,4898.521858661253
156.111908,8544.921875,10104.748019855688,5152.882309732858
156.49641,8666.9921875,10561.639151949448,7529.764767381923
156.880912,8544.921875,9397.899952445556,4739.377696753064
157.265414,8422.8515625,10699.857718903773,5777.434266378931
157.649916,8789.0625,9219.18804445404,4348.418327917733
158.034418,9033.203125,9475.99913347635,6027.185792512831
158.41892,8544.921875,9791.145176141841,5611.101064768005
158.803422,8666.9921875,9112.468394794607,4913.563788071205
159.187924,8544.921875,10172.268810277807,6314.343737535135
159.572426,8666.9921875,9559.441723859074,5327.653326516772
159.956928,8666.9921875,9997.938574072601,5941.41722205276
160.34143,8666.9921875,9312.83250167469,4827.785324275066
160.725932,8544.921875,9471.171764620469,5262.14229414055
161.110434,8544.921875,9788.722771922956,5806.0548350908775
161.494936,8666.9921875,10172.694814018754,6179.303145681115
161.879438,8544.921875,9664.414164625416,5006.146953229356
162.26394,8666.9921875,9616.653305473388,5750.561270691429
162.648442,8911.1328125,9215.356167881358,5883.429667690923
163.032944,8544.921875,9891.76030566026,6914.024072410797
163.417446,8544.921875,9725.721879338387,5256.717448536827
163.801948,8422.8515625,9461.055953052764,5328.844291680171
164.18645,8544.921875,10117.843068707278,5941.035912629208
164.570952,8544.921875,10089.221896921057,6304.8677561434715
164.955454,9033.203125,9726.91648930826,6330.318688671258
165.339956,8544.921875,9183.965619379245,4137.031266812768
165.724458,8666.9921875,8330.178922011579,5482.983676161981
166.10896,8422.8515625,9270.879497889322,6289.756899424759
166.493462,8422.8515625,9928.157926683583,6278.968416379373
166.877964,8666.9921875,8769.31508373925,5517.7654414010385
167.262466,8422.8515625,7051.474682801042,4353.112226725256
167.646968,1098.6328125,6102.916679924944,5026.732847550517
168.03147,9155.2734375,6753.82496119897,4120.266891069815
168.415972,5981.4453125,7056.56479944291,3868.2151285084033
168.800474,8544.921875,8082.124566411529,5132.046717976585
169.184976,1220.703125,6267.456181066826,4651.606084001711
169.569478,5981.4453125,6835.056576239157,4877.083982948323
169.95398,8789.0625,6956.06639842282,4665.519602006047
170.338482,8666.9921875,8438.42738571873,4729.253494172936
170.722984,8544.921875,6652.770074381841,5047.395688581882
171.107486,8422.8515625,8446.791719370623,4823.8941534926635
171.491988,5249.0234375,7270.820652327807,4752.590493820501
171.87649,5249.0234375,6997.915124250495,4013.0242455364905
172.260992,8789.0625,8399.299937138041,5160.134754087737
172.645494,6835.9375,8012.148452295877,5751.238892190656
173.029996,8911.1328125,9144.454550551669,5959.068246297874
173.414498,8544.921875,8023.911880386566,6433.2995981283875
173.799,8544.921875,9434.545277348272,5305.82579340666
174.183502,8544.921875,9366.25866702422,5557.327932450978
174.568004,8422.8515625,8762.87530103759,5733.655076322181
174.952506,8544.921875,8722.827276741651,5344.055345861027
175.337008,6835.9375,9029.41045303248,6001.029501326754
175.72151,8666.9921875,8986.045686661233,4555.991708831093
176.106012,8911.1328125,9809.486179229225,6167.593541449007
176.490514,8544.921875,8621.456669004529,5086.732279266205
176.875016,8422.8515625,9290.674364988477,5608.2367419444045
177.259518,8544.921875,8906.398802974069,6374.82685824968
177.64402,8544.921875,9250.703666546522,5001.167797448058
178.028522,8544.921875,8056.603968010281,4499.645126197941
178.413024,8422.8515625,8443.372456727187,5777.975678239564
178.797526,9033.203125,9083.172147872505,6121.500519844903
179.182028,8544.921875,8685.835612629955,5231.650563082283
179.56653,8666.9921875,9286.713891136287,4611.547082063422
179.951032,8544.921875,8590.620796200994,5970.94003604926
180.335534,8544.921875,8956.19947598962,4825.966605126757
180.720036,8544.921875,7773.138113948667,5329.112302308976
181.104538,1220.703125,7127.9215738722805,6198.436811580716
181.48904,8666.9921875,9724.494131447313,6443.0179605833355
181.873542,8544.921875,8772.053318767732,6401.489024207001
182.258044,8544.921875,8235.519127960853,4931.814276627367
182.642546,8422.8515625,9678.41471284996,5402.644043764504
183.027048,5859.375,7221.315488299964,6078.757142951521
183.41155,9033.203125,8861.258708728348,4932.581252486624
183.796052,8422.8515625,8336.98034188394,5349.271004156326
184.180554,8789.0625,9514.860762001143,5850.555286616995
184.565056,8666.9921875,8498.550626277645,5302.480977777449
184.949558,8422.8515625,8848.851043338487,5405.571233686336
185.33406,6591.796875,8042.5017047781475,5502.26343560354
185.718562,8422.8515625,8837.792081472315,5761.16446109669
186.103064,8911.1328125,8426.133896401345,5783.022104474711
186.487566,8789.0625,9105.03636104054,5445.305380720553
186.872068,8422.8515625,8188.973355266099,4869.599426762335
187.25657,8422.8515625,10156.922856137495,6046.09768270594
187.641072,8911.1328125,9035.156574069684,5301.323164792298
188.025574,8666.9921875,9408.41855631429,6209.876906361242
188.410076,8544.921875,8711.765632171175,5206.539548393749
188.794578,8666.9921875,9302.356591118372,6289.223293249066
189.17908,8544.921875,8354.461008648906,5563.927750749952
189.563582,8789.0625,8865.913233992162,5340.789923782037
189.948084,8544.921875,8705.98108532428,5336.944003722846
190.332586,8544.921875,9205.364724999776,5221.608791002983
190.717088,8544.921875,9082.19255498438,5188.151980790134
191.10159,8666.9921875,9061.979258866655,6598.884312418808
191.486092,8666.9921875,7976.511748907163,4989.725534304985
191.870594,8666.9921875,8859.409571774055,5575.297828757902
192.255096,9155.2734375,8409.307575053354,5622.932413655152
192.639598,8422.8515625,7973.7681414865265,5076.344982295432
193.0241,8666.9921875,8928.454659481584,6213.3144340890585
