Time (s),Peak frequency (Hz),Spectral centroid (Hz),Spectral bandwidth (Hz)
0.3200000000451467,4.687499999338671,27.434463611222093,234.3944966685402
0.6400000000902935,1.562499999779557,16.143988758835338,171.35976433611492
0.9600000001354402,1.562499999779557,18.50592869792848,185.11031454668745
1.280000000180587,1.562499999779557,17.053672531579007,181.97929392356946
1.6000000002257335,1.562499999779557,18.731376049773427,197.39692823326968
1.9200000002708804,1.562499999779557,44.36420443337005,305.0025375977194
2.240000000316027,1.562499999779557,8.394375287536114,120.69489233917587
2.560000000361174,3.124999999559114,21.980245916441365,201.37143450971513
2.8800000004063206,1.562499999779557,28.07962783349616,225.53275472275092
3.200000000451467,1.562499999779557,84.56667176116038,392.4605534522303
3.520000000496614,1.562499999779557,87.90642452908669,396.2682412855099
3.8400000005417607,4.687499999338671,73.1598820627651,339.383175577228
4.1600000005869076,1.562499999779557,58.31057448080256,300.1504691912849
4.480000000632054,1.562499999779557,87.37027482285876,386.766230675186
4.800000000677201,1.562499999779557,16.916410388576367,161.56791052367956
5.120000000722348,1.562499999779557,35.67112184787468,248.32878688958695
5.440000000767494,1.562499999779557,104.38377815380709,443.9673762168837
5.760000000812641,6.249999999118228,78.14696963691476,388.9766872147108
6.080000000857788,1.562499999779557,20.432284591432296,195.03565848717722
6.400000000902934,1.562499999779557,140.11854708847716,513.7926304476289
6.720000000948081,1.562499999779557,112.73851925214738,478.333138319767
7.040000000993228,1.562499999779557,20.272096465874373,197.88144706976982
7.360000001038375,1.562499999779557,46.23684975379303,296.3084618990501
7.680000001083521,4.687499999338671,106.45279033622575,442.8244074149298
8.000000001128669,1.562499999779557,34.99811260582051,257.6236673954381
8.320000001173815,1.562499999779557,24.131096018699044,211.5983400852322
8.640000001218962,1.562499999779557,111.19598963447007,460.45558823449034
8.960000001264108,1.562499999779557,179.48753846393083,567.7067388627753
9.280000001309254,7.812499998897785,135.5039102046557,492.6791240608096
9.600000001354402,3.124999999559114,80.94623677515325,381.1756100714622
9.920000001399549,3.124999999559114,77.98311167576863,379.13546772534863
10.240000001444695,1.562499999779557,58.48250865072606,330.1937416558861
10.560000001489842,1.562499999779557,62.99154418747431,337.13044322470944
10.880000001534988,1.562499999779557,28.392895949127666,228.05862412759592
11.200000001580136,3.124999999559114,42.63035226059913,279.51784015785483
11.520000001625283,1.562499999779557,16.05725749442461,163.48944996858847
11.840000001670429,1.562499999779557,46.45069790239052,296.86616837426493
12.160000001715575,1.562499999779557,63.48020876933587,354.8024493842678
12.480000001760722,1.562499999779557,55.63530421377298,309.0122437209715
12.800000001805868,1.562499999779557,45.628485222493126,279.82358245381386
13.120000001851016,1.562499999779557,27.298679407242492,219.05896757167474
13.440000001896163,3.124999999559114,51.03839750619942,299.260914489752
13.76000000194131,1.562499999779557,43.27002108428133,283.5434223831182
14.080000001986456,1.562499999779557,5.0532853330405585,74.13369570184216
14.400000002031602,1.562499999779557,6.1341042662870775,86.75332525592451
14.72000000207675,1.562499999779557,11.559621897473617,139.75243361999145
15.040000002121896,3.124999999559114,39.53964211608358,266.88303016066607
15.360000002167043,1.562499999779557,44.16038778364857,287.8307126146727
15.68000000221219,1.562499999779557,23.487002560611014,208.42162995887784
16.000000002257337,1.562499999779557,38.680117153813086,272.77692008440215
16.320000002302482,1.562499999779557,78.21404228870132,399.5598952361342
16.64000000234763,1.562499999779557,69.64330364822496,372.9905448885221
16.960000002392775,1.562499999779557,43.79463424248346,297.84579897857736
17.280000002437923,1.562499999779557,45.20768436351062,301.3479406771442
17.60000000248307,4.687499999338671,161.51770446694755,542.4566606095748
17.920000002528216,3.124999999559114,107.86236550076413,445.93314408941706
18.240000002573364,1.562499999779557,107.8951239065642,464.3315290485088
18.56000000261851,1.562499999779557,52.42742214563887,322.2191279608422
18.880000002663657,1.562499999779557,71.54620727062509,377.6498086765116
19.200000002708805,1.562499999779557,59.305963812874644,344.8610166962735
19.52000000275395,1.562499999779557,24.486564077021324,214.30564625572694
19.840000002799098,1.562499999779557,47.20690625882094,298.63589453451243
20.160000002844242,7.812499998897785,136.31450854243627,510.1170402520339
20.48000000288939,1.562499999779557,139.291987104217,508.7344185423698
20.80000000293454,59.37499999162316,213.23567510674536,612.6906805146658
21.120000002979683,1.562499999779557,22.22516151468849,194.6878509522561
21.44000000302483,1.562499999779557,35.11032759091881,244.10573317264715
21.760000003069976,1.562499999779557,45.028958728521864,277.4947472135319
22.080000003115124,3.124999999559114,155.4236265777134,509.539008903292
22.400000003160272,1.562499999779557,47.529387475937085,301.53960356747245
22.720000003205417,1.562499999779557,60.36092346765648,341.0665418275511
23.040000003250565,1.562499999779557,94.75131498702105,411.3342979042601
23.36000000329571,4.687499999338671,75.98918781295535,368.25126918274015
23.680000003340858,3.124999999559114,46.786587811672476,289.83213745231893
24.000000003386006,3.124999999559114,44.87733479616054,286.0281948699119
24.32000000343115,3.124999999559114,98.67402114202741,430.0845816903413
24.6400000034763,3.124999999559114,67.2707968264356,361.81712916234034
24.960000003521444,1.562499999779557,78.95515209992743,390.488459135315
25.28000000356659,6.249999999118228,156.54983408744994,530.9810097541553
25.600000003611736,1.562499999779557,86.25589427338218,405.0383253862743
25.920000003656885,10.937499998456898,164.72615250258846,542.9732237694519
26.240000003702033,3.124999999559114,118.40888587746579,463.9401483973602
26.560000003747177,1.562499999779557,104.44753228619113,453.32692839007194
26.880000003792325,3.124999999559114,125.26172946026,486.20808497343256
27.20000000383747,1.562499999779557,88.94252391954332,407.49568730960505
27.52000000388262,3.124999999559114,66.39309681425006,353.5176388795421
27.840000003927766,1.562499999779557,36.06875061887804,261.19220112289264
28.16000000397291,3.124999999559114,250.94963080707242,624.0998825135338
28.48000000401806,1.562499999779557,93.87566753031571,400.99704608180446
28.800000004063204,1.562499999779557,55.11829077858064,304.9315368858506
29.120000004108352,6.249999999118228,80.76655463114702,372.6310034868794
29.4400000041535,3.124999999559114,59.56403580546281,335.21091171735355
29.760000004198645,1.562499999779557,25.462207109375196,213.36396967410764
30.080000004243793,3.124999999559114,87.01998070334362,379.5285123682626
30.400000004288938,1.562499999779557,52.157031402676125,297.7386722109207
30.720000004334086,3.124999999559114,50.505873767156984,299.91459300430114
31.040000004379234,1.562499999779557,33.52321009117014,246.4302959817774
31.36000000442438,1.562499999779557,38.96512295150507,266.3980224162107
31.680000004469527,1.562499999779557,25.430006830427857,215.91001106216964
32.000000004514675,1.562499999779557,18.540327734008184,179.2610878962925
32.320000004559816,3.124999999559114,21.46652894262463,191.26142197336696
32.640000004604964,1.562499999779557,73.95949293507036,373.15331693674324
32.96000000465011,3.124999999559114,72.27462558417541,376.5442656526297
33.28000000469526,1.562499999779557,48.66974079224333,325.2876070035101
33.60000000474041,3.124999999559114,114.14488551798952,507.9348507093929
33.92000000478555,1.562499999779557,104.88505953944374,540.0700433570582
34.2400000048307,1.562499999779557,165.39824000675932,787.2953873574764
34.560000004875846,1.562499999779557,503.61364883497015,1345.9404668579703
34.880000004920994,1.562499999779557,1805.4239669783224,2095.1780861648413
35.20000000496614,1.562499999779557,3246.974421875845,2126.157866435824
35.52000000501128,1.562499999779557,2521.2266347620402,2475.2083770603176
35.84000000505643,1.562499999779557,3035.69156432859,2393.5395301758226
36.16000000510158,1.562499999779557,3644.4101331272686,1968.282035086734
36.48000000514673,3.124999999559114,3406.51431826714,1979.5572757378723
36.800000005191876,1.562499999779557,4127.9207421774545,1671.1765310397216
37.12000000523702,1.562499999779557,4345.803552325135,1462.4548830029153
37.440000005282165,3.124999999559114,4250.538770378465,1560.1796005553433
37.76000000532731,1.562499999779557,4164.530738112676,1393.9185428112337
38.08000000537246,3.124999999559114,4200.438478697629,1474.510444585858
38.40000000541761,4.687499999338671,3963.0665455025064,1822.4590526796055
38.72000000546275,1.562499999779557,3892.6888044820103,1708.3280949113973
39.0400000055079,3.124999999559114,4049.3888694388756,1421.0544770751233
39.36000000555305,1.562499999779557,4187.137256280497,1317.611399817237
39.680000005598195,3.124999999559114,4155.347576078513,1197.0121171583316
40.000000005643344,3.124999999559114,3721.725276435137,1480.7751480792258
40.320000005688485,1.562499999779557,3277.119952455606,1682.008187753852
40.64000000573363,3.124999999559114,2859.593278983241,1692.0390519541004
40.96000000577878,1.562499999779557,2371.979364108354,1644.5022129149438
41.28000000582393,1209.3749998293772,2253.6250295688915,1594.346749927548
41.60000000586908,987.4999998606801,2083.3193900588017,1524.9930222523
41.92000000591422,987.4999998606801,1896.1416032050702,1401.8261965136119
42.24000000595937,979.6874998617823,1615.9462669391744,1208.9615835326529
42.560000006004515,979.6874998617823,1463.2308762999633,1121.6571191311946
42.88000000604966,1220.312499827834,1301.4198595356527,885.881262600712
43.20000000609481,981.2499998615618,1222.1922342110477,766.922831518415
43.52000000613995,992.1874998600186,1224.2211680394983,790.6554377584831
