time_s,nominal_input_flux,stored_energy_state,oscillator_displacement,release_velocity_state,wall_heat_flux_proxy,acoustic_power_proxy
15.22,1.0,1.8101574581264708,0.020314916252941465,0.0005820677045706379,1.0000021948545856,5.088376495466474e-09
15.24,1.0,1.810162601635318,0.02032520327063587,0.0005143508847202361,1.0000018254738725,3.983208022476468e-09
15.26,1.0,1.8101670675725947,0.020334135145189232,0.00044659372766794696,1.0000014787523697,3.010367553032663e-09
15.280000000000001,1.0,1.8101708555799478,0.020341711159895522,0.00037880073531450497,1.0000011565972082,2.171174364059386e-09
15.3,1.0,1.8101739653440712,0.020347930688142436,0.00031097641234574384,1.0000008613819054,1.466916104799483e-09
15.32,1.0,1.8101763965967306,0.020352793193461123,0.00024312526593430614,1.0000005961940286,8.988482690135042e-10
15.34,1.0,1.810178149114785,0.020356298229569945,0.00017525180544116132,1.0000003653199614,4.681936743724314e-10
15.36,1.0,1.8101792227202063,0.020358445440412282,0.00010736054211695228,1.0000001753812369,1.7614194923146024e-10
15.38,1.0,1.8101796172800941,0.020359234560188347,3.94559888031899e-05,1.0000000391220119,2.3849026970824313e-11
15.4,1.0,1.8101793327066906,0.020358665413381015,-2.84573403666846e-05,0.99999928314949,0.0
15.42,1.0,1.8101783689573878,0.02035673791477569,-9.637493026634975e-05,0.999997569293071,0.0
15.44,1.0,1.8101767260347372,0.020353452069474174,-0.00016429226507574658,0.9999958512320787,0.0
15.46,1.0,1.8101744039864514,0.020348807972902568,-0.0002322048285802945,0.9999941290815929,0.0
15.48,1.0,1.8101714029054066,0.020342805810813165,-0.0003001081044701602,0.9999924029572559,0.0
15.5,1.0,1.8101677229296402,0.020335445859280373,-0.0003679975766395601,0.999990672975264,0.0
15.52,1.0,1.8101633642423454,0.02032672848469065,-0.00043586872948607637,0.9999889392523605,0.0
15.540000000000001,1.0,1.8101583270718633,0.02031665414372645,-0.0005037170482099669,0.999987201905827,0.0
15.56,1.0,1.8101526116916722,0.020305223383344184,-0.0005715380191134496,0.999985461053476,0.0
15.58,1.0,1.8101462184203732,0.020292436840746185,-0.0006393271298999402,0.9999837168136426,0.0
15.6,1.0,1.8101391476216735,0.02027829524334672,-0.0007070798699732259,0.9999819693051769,0.0
15.620000000000001,1.0,1.810131399704366,0.020262799408731987,-0.0007747917307365531,0.9999802186474354,0.0
15.64,1.0,1.8101229751223071,0.020245950244614154,-0.0008424582058916098,0.9999784649602731,0.0
15.66,1.0,1.8101138743743896,0.020227748748779407,-0.0009100747917373841,0.9999767083640354,0.0
15.68,1.0,1.810104098004515,0.020208196009030028,-0.0009776369874688775,0.9999749489795497,0.0
15.700000000000001,1.0,1.8100936466015602,0.020187293203120515,-0.001045140295475655,0.9999731869281171,0.0
15.72,1.0,1.8100825207993438,0.020165041598687712,-0.0011125802216402096,0.9999714223315042,0.0
15.74,1.0,1.8100707212765876,0.02014144255317499,-0.0011799522756361248,0.9999696553119343,0.0
15.76,1.0,1.8100582487568753,0.02011649751375047,-0.001247251971226013,0.9999678859920794,0.0
15.780000000000001,1.0,1.8100451040086096,0.020090208017219287,-0.0013144748265592103,0.9999661144950519,0.0
15.8,1.0,1.810031287844965,0.020062575689929904,-0.0013816163644692096,0.999964340944395,0.0
15.82,1.0,1.8100168011238373,0.020033602247674486,-0.00144867211277081,0.9999625654640756,0.0
15.84,1.0,1.8100016447477918,0.020003289495583346,-0.001515637604556966,0.999960788178474,0.0
15.860000000000001,1.0,1.8099858196640068,0.01997163932801344,-0.0015825083784953122,0.9999590092123768,0.0
15.88,1.0,1.8099693268642154,0.01993865372843095,-0.0016492799791243498,0.999957228690967,0.0
15.9,1.0,1.809952167384644,0.019904334769287966,-0.0017159479571492693,0.9999554467398161,0.0
15.92,1.0,1.8099343423059466,0.019868684611893218,-0.001782507869737395,0.9999536634848742,0.0
15.94,1.0,1.8099158527531385,0.019831705506276952,-0.0018489552808132277,0.9999518790524625,0.0
15.96,1.0,1.809896699895525,0.019793399791049892,-0.0019152857613530692,0.9999500935692631,0.0
15.98,1.0,1.8098768849466282,0.019753769893256307,-0.0019814948896792065,0.9999483071623109,0.0
16.0,1.0,1.8098564091641107,0.019712818328221235,-0.0020475782517536388,0.9999465199589842,0.0
16.02,1.0,1.809835273849696,0.01967054769939181,-0.002113531441471325,0.9999447320869959,0.0
16.04,1.0,1.8098134803490864,0.01962696069817275,-0.0021793500609529354,0.9999429436743843,0.0
16.06,1.0,1.809791030051878,0.01958206010375601,-0.0022450297208370853,0.9999411548495039,0.0
16.080000000000002,1.0,1.8097679243914724,0.01953584878294457,-0.002310566040572033,0.9999393657410163,0.0
16.1,1.0,1.8097441648449852,0.01948832968997043,-0.002375954648706824,0.9999375764778813,0.0
16.12,1.0,1.8097197529331535,0.019439505866306793,-0.0024411911831818556,0.9999357871893472,0.0
16.14,1.0,1.8096946902202373,0.019389380440474415,-0.0025062712916188545,0.9999339980049416,0.0
16.16,1.0,1.809668978313921,0.01933795662784221,-0.002571190631610236,0.9999322090544628,0.0
16.18,1.0,1.809642618865211,0.019285237730422053,-0.0026359448710078326,0.9999304204679692,0.0
16.2,1.0,1.809615613568329,0.019231227136657834,-0.0027005296882109714,0.999928632375771,0.0
16.22,1.0,1.8095879641606045,0.019175928321208756,-0.002764940772453881,0.9999268449084203,0.0
16.240000000000002,1.0,1.8095596724223635,0.019119344844726906,-0.0028291738240924075,0.999925058196702,0.0
16.26,1.0,1.8095307401768146,0.019061480353629107,-0.0028932245548900252,0.9999232723716235,0.0
