Time (s),Band-integrated AE waveform power proxy (V^2),Band-integrated AE waveform power proxy (dB re V^2)
230.07806,3.312029007569554e-06,-54.79905868211969
230.497903,3.915723328748255e-06,-54.07188001506991
230.917746,2.918270520603103e-06,-55.348744519355066
231.337589,3.2399798634777315e-06,-54.894576889315616
231.757432,3.2969028310251183e-06,-54.818938525448885
232.177275,4.628705308116374e-06,-53.345404681981634
232.597118,4.235536502051679e-06,-53.730915711365164
233.016961,5.817966070662841e-06,-52.352288158092875
233.436804,3.936983224106011e-06,-54.04836435779674
233.856647,2.8111319050847e-06,-55.51118775770571
234.27649,2.874821909694524e-06,-55.413890539421956
234.696333,3.2806908980010838e-06,-54.84034686290663
235.116176,3.013965960164928e-06,-55.208616569304844
235.536019,2.5430384356660443e-06,-55.94647075816613
235.955862,5.357536096627248e-06,-52.710348941987384
236.375705,2.639996641681777e-06,-55.783966255922905
236.795548,2.726528209710625e-06,-55.643900045759935
237.215391,1.7568668921566698e-06,-57.55261141288821
237.635234,2.880334065890113e-06,-55.405571391300526
238.055077,3.785340717370779e-06,-54.21895023689834
238.47492,2.5079883653549305e-06,-56.006744825438226
238.894763,3.0711863609757286e-06,-55.126938295719924
239.314606,2.726737502185548e-06,-55.64356668746855
239.734449,4.0938218502876625e-06,-53.87871060335073
240.154292,3.0240565103914376e-06,-55.194100974559305
240.574135,5.5975957415874064e-06,-52.51998469488547
240.993978,1.9607257002534278e-06,-57.07583158600795
241.413821,3.3130928394901793e-06,-54.79766394147209
241.833664,2.4996612980673967e-06,-56.02118833866204
242.253507,2.6306244445595504e-06,-55.79941148606547
242.67335,4.027438575517411e-06,-53.94971074500866
243.093193,3.4980092036626633e-06,-54.561790521773396
243.513036,3.358224922286393e-06,-54.73890219682025
243.932879,5.847325642335955e-06,-52.3304271927517
244.352722,4.568071010983069e-06,-53.402671535716664
244.772565,4.104335442533167e-06,-53.86757152065873
245.192408,2.8586338369922965e-06,-55.43841469950827
245.612251,3.335903318739405e-06,-54.767865445889825
246.032094,2.878131848738152e-06,-55.40889314684395
246.451937,3.42898490733474e-06,-54.64834426426515
246.87178,2.3422569850274567e-06,-56.30365457232682
247.291623,4.271814358162588e-06,-53.69387628867471
247.711466,7.0402558427444385e-06,-51.52411558319076
248.131309,5.046736481246182e-06,-52.96989371653973
248.551152,3.864325730591605e-06,-54.129262732927046
248.970995,3.8111565292037167e-06,-54.18943213816811
249.390838,2.9434100521320458e-06,-55.31149231283639
249.810681,3.0707796452177663e-06,-55.12751346793502
250.230524,4.889403109242202e-06,-53.10744155638086
250.650367,2.265657609815577e-06,-56.448057208640385
251.07021,4.175194707922059e-06,-53.79323266622443
251.490053,2.4559996898719864e-06,-56.0977169237081
251.909896,3.346346387381814e-06,-54.754291063077616
252.329739,2.136029797129567e-06,-56.70392693292036
252.749582,3.823039799608911e-06,-54.17591180751424
253.169425,3.013817361581666e-06,-55.20883069626096
253.589268,3.3371435093876835e-06,-54.76625116691014
254.009111,3.1992797168795545e-06,-54.94947787366164
254.428954,2.531957528492712e-06,-55.96543583526702
254.848797,2.227450410224378e-06,-56.52191955890704
255.26864,3.718148426269217e-06,-54.29673277441189
255.688483,3.381483608955481e-06,-54.70892713386484
256.108326,3.2549350683268667e-06,-54.874576706130284
256.528169,2.529880278048267e-06,-55.969000305290265
256.948012,2.738863260414199e-06,-55.62429649648182
257.367855,4.381843497276392e-06,-53.58343137839447
257.787698,3.4043946462396818e-06,-54.67960101128674
258.207541,3.4791897049386086e-06,-54.585218904355486
258.627384,4.708193401392281e-06,-53.27145705677304
259.047227,4.7043386699814685e-06,-53.2750142051829
259.46707,3.8688884787307415e-06,-54.12413788699507
259.886913,3.3245661930787037e-06,-54.782650156972096
260.306756,3.957700965718145e-06,-54.02557023127267
260.726599,6.651844927761752e-06,-51.77057883896652
261.146442,3.3720156257044243e-06,-54.72110421549821
261.566285,2.8588938058712646e-06,-55.438019762896744
261.986128,2.4134315026812633e-06,-56.173650226914454
262.405971,5.983707774987931e-06,-52.230296241691875
262.825814,4.39286192596501e-06,-53.572524470269336
263.245657,5.3039014690255265e-06,-52.75404552449433
263.6655,3.334753499220542e-06,-54.7693626306223
264.085343,4.402368443849719e-06,-53.563136132059526
264.505186,2.5735891554069633e-06,-55.894607821328336
264.925029,2.5209891020328655e-06,-55.98429031728243
265.344872,4.528685829049928e-06,-53.44027806815969
265.764715,2.7719418635886803e-06,-55.57215882497245
266.184558,4.210549907512196e-06,-53.756611806008905
266.604401,2.0094407919386654e-06,-56.96924785746216
267.024244,2.6939535869856846e-06,-55.69609890828936
267.444087,3.6171868231152067e-06,-54.41629059899509
267.86393,3.026777266758961e-06,-55.190195365513766
268.283773,4.6153545025066394e-06,-53.35794935468064
268.703616,4.559039619718983e-06,-53.41126633604012
269.123459,3.072828807900374e-06,-55.12461634294611
269.543302,6.992239536313098e-06,-51.55383702296267
269.963145,2.520846857066416e-06,-55.98453537168136
270.382988,2.8640701664512265e-06,-55.430163465145654
270.802831,3.4265853398937564e-06,-54.651384475082196
271.222674,6.075185081311818e-06,-52.16440486689646
271.642517,2.4831974620694373e-06,-56.04988744288611
272.06236,3.7343243401986175e-06,-54.27787964629772
272.482203,2.968771369045393e-06,-55.274232469931306
272.902046,1.7416916399353783e-06,-57.590287327547294
273.321889,2.475619533750785e-06,-56.06316099187048
273.741732,3.8867367932203306e-06,-54.10414868456048
274.161575,3.160292795968934e-06,-55.0027267884271
274.581418,2.3227102695935512e-06,-56.340049598787246
275.001261,4.098851366065929e-06,-53.873378299313046
275.421104,4.114914933356033e-06,-53.85639138423991
275.840947,4.015242006774614e-06,-53.962882737876974
276.26079,3.9819565215939305e-06,-53.999034862812174
276.680633,3.2385174855570904e-06,-54.896537537404086
277.100476,3.213031499328178e-06,-54.93085016771123
277.520319,2.8118413391842585e-06,-55.51009188439114
277.940162,2.7754365605412475e-06,-55.56668695091893
278.360005,2.5122994599860623e-06,-55.999285950032565
278.779848,3.3732866934217664e-06,-54.719467468392786
279.199691,2.225185695159501e-06,-56.526337406300335
279.619534,2.9014855576951766e-06,-55.37379586818872
280.039377,3.4085991958198402e-06,-54.67424062800826
280.45922,2.35985269487436e-06,-56.27115105419658
280.879063,2.833169691367381e-06,-55.477274128366254
281.298906,2.964650633877746e-06,-55.280264782588446
281.718749,3.5441529109360997e-06,-54.504875489342055
282.138592,5.158807444507724e-06,-52.87450682118633
282.558435,2.753959598354547e-06,-55.60042435299279
282.978278,4.463703548958919e-06,-53.50304656213507
283.398121,2.810552459787047e-06,-55.51208304061344
283.817964,3.892863130201865e-06,-54.09730865442644
284.237807,6.267053489728225e-06,-52.029365985512385
284.65765,4.550661563261212e-06,-53.419254621586376
285.077493,3.2194931837461054e-06,-54.92212490051462
285.497336,3.47225805879463e-06,-54.593880054581746
285.917179,2.7559017370674272e-06,-55.5973627145606
286.337022,5.106003833516611e-06,-52.91918863469394
286.756865,5.2357889661555e-06,-52.81017866453057
287.176708,2.9575754532754895e-06,-55.29064166895067
287.596551,3.073385629553006e-06,-55.12382943720351
288.016394,5.283202742059075e-06,-52.771027230120886
288.436237,4.674274083116363e-06,-53.30285825684673
288.85608,3.967972385159826e-06,-54.014313589509335
289.275923,3.3562709321074524e-06,-54.7414298837673
289.695766,5.777138440127539e-06,-52.3828722514284
290.115609,2.835665627831874e-06,-55.47344981016782
290.535452,4.385398631409995e-06,-53.5799092326647
290.955295,2.5838511026177198e-06,-55.87732516673341
291.375138,3.0104863130345806e-06,-55.21363342941825
291.794981,5.507075807224628e-06,-52.59078945230585
292.214824,3.619534156175103e-06,-54.41347320743398
292.634667,2.0653419652858076e-06,-56.850080305252504
293.05451,1.9087581874627954e-06,-57.192490870607166
293.474353,2.89574421395477e-06,-55.382398027559944
293.894196,1.716407010718048e-06,-57.65379720246366
294.314039,2.639115336277367e-06,-55.7854162955476
294.733882,2.2671945469289656e-06,-56.44511211663264
295.153725,5.066280812746437e-06,-52.95310741895194
295.573568,4.93273202598027e-06,-53.06912477239908
295.993411,3.962276245654205e-06,-54.02055249196004
296.413254,2.5806116512578812e-06,-55.88277346252538
296.833097,4.374817844114965e-06,-53.590400251428434
297.25294,4.554589225639145e-06,-53.41550785558759
297.672783,2.5231714784981735e-06,-55.980532331784836
298.092626,3.1266324736578454e-06,-55.04923165780763
298.512469,2.370248532812767e-06,-56.25206113580566
298.932312,3.2493867875307947e-06,-54.88198589765436
299.352155,2.7976799463844964e-06,-55.53201970140638
299.771998,4.98649207669664e-06,-53.02204866696825
300.191841,1.0966410852908166e-05,-49.59935487450494
300.611684,1.38239658080716e-05,-48.593673490393854
301.031527,1.0626541898900298e-05,-49.73608041080019
301.45137,8.781368289780454e-06,-50.56437808193855
301.871213,3.152687199073036e-06,-55.01319116615086
302.291056,8.247372244887459e-06,-50.836844031266786
302.710899,5.064949298057352e-06,-52.95424897724061
303.130742,1.1462354391066002e-05,-49.40726168229945
303.550585,4.4584205880882355e-06,-53.50818964462786
303.970428,1.3853814344355947e-05,-48.5843063666179
304.390271,6.213252712922394e-06,-52.066809818776804
304.810114,7.676575689056427e-06,-51.14832463690937
305.229957,7.1795638247856086e-06,-51.43901939356968
305.6498,4.279577996075447e-06,-53.685990541204006
306.069643,6.328492658751117e-06,-51.98699719357292
306.489486,3.7470616209729577e-06,-54.263091648115996
306.909329,3.5307828562919754e-06,-54.52128990795436
307.329172,2.819455969413086e-06,-55.49834683267592
307.749015,3.3218089753912006e-06,-54.78625345791563
308.168858,3.1218160586035037e-06,-55.05592689706305
308.588701,4.100042691827026e-06,-53.872116211513934
309.008544,2.4426488358935684e-06,-56.12138964297844
309.428387,4.98940121919413e-06,-53.01951571170886
309.84823,3.6167362492024524e-06,-54.41683161045539
310.268073,3.4272392815521334e-06,-54.65055573121941
310.687916,4.866849736587403e-06,-53.12752062340496
311.107759,4.3180630280626876e-06,-53.64711022830862
311.527602,2.5864706895418596e-05,-45.872924387481746
311.947445,3.932245531541449e-06,-54.05359372410501
312.367288,7.81126713295118e-06,-51.07278509757661
312.787131,8.634134497533046e-06,-50.6378119043983
313.206974,5.72684312050081e-06,-52.42084713662297
313.626817,5.644214903318926e-06,-52.48396458853066
314.04666,9.689268150931393e-06,-50.13709024808392
314.466503,1.3109398647932523e-05,-48.82417229734365
314.886346,1.3014820052704805e-05,-48.85561832215337
315.306189,4.50148679952477e-06,-53.46644019073161
315.726032,4.143456399316711e-06,-53.82637226781856
316.145875,5.593906822212147e-06,-52.522847719537886
316.565718,5.578622411545487e-06,-52.53473032769903
316.985561,4.180307760124545e-06,-53.78791743678636
317.405404,2.267658110318284e-06,-56.444224224399264
317.825247,5.87576846097572e-06,-52.30935326241517
318.24509,4.3431553985242935e-06,-53.62194631260795
318.664933,3.1348120526732376e-06,-55.037884921327056
319.084776,3.1070393936955357e-06,-55.076532403542515
319.504619,3.3268157118460313e-06,-54.77971256102947
319.924462,2.463963222979369e-06,-56.083657787220275
320.344305,3.591678688677721e-06,-54.44702522220724
320.764148,4.088389411836852e-06,-53.88447745124441
321.183991,3.9463454370712755e-06,-54.038049021431874
321.603834,5.732207340146948e-06,-52.416781090888705
322.023677,4.580283225158637e-06,-53.391076662493056
322.44352,1.4496336539305072e-05,-48.38741737198542
322.863363,1.335936658518821e-05,-48.74214132809491
323.283206,1.2460364114162858e-05,-49.04469266628596
323.703049,8.127679760763783e-06,-50.900334163880416
324.122892,9.424316478138394e-06,-50.257501382614144
324.542735,1.514749775065823e-05,-48.19659103322391
324.962578,6.660004510383261e-06,-51.76525476710495
325.382421,1.3644518203061113e-05,-48.65041794947998
325.802264,1.7945824780556835e-05,-47.4603657692878
326.222107,5.894433532420966e-06,-52.29557925185447
326.64195,5.853024507818717e-06,-52.32619657401598
327.061793,7.2326946324542886e-06,-51.40699870619687
327.481636,5.101143190816606e-06,-52.923324855045514
327.901479,3.3639621491560867e-06,-54.73148899468991
328.321322,4.346164061331695e-06,-53.61893883725061
328.741165,5.083803440066498e-06,-52.938112493345386
329.161008,4.872816246438325e-06,-53.12219965524622
329.580851,6.448399709593655e-06,-51.90548050252181
330.000694,2.735622994369989e-06,-55.62943754446965
330.420537,7.373607037342463e-06,-51.32320011028956
330.84038,3.847322240366077e-06,-54.14841436944578
331.260223,2.807557401588599e-06,-55.51671355658371
331.680066,4.859166032892842e-06,-53.13438261270963
332.099909,9.501323291193494e-06,-50.2221590439104
332.519752,6.108336891832466e-06,-52.14077018401953
332.939595,5.80098440667277e-06,-52.36498301935449
333.359438,7.864744836399971e-06,-51.04315363052279
333.779281,9.946727246976552e-06,-50.02319790850582
334.199124,2.5728048948870973e-05,-45.89593146664372
334.618967,1.0535070913918758e-05,-49.77362536712744
335.03881,7.820970065163916e-06,-51.06739376375019
335.458653,3.64969352781099e-06,-54.37743602603441
335.878496,1.0150681024490501e-05,-49.935048193018645
336.298339,1.0684741150931764e-05,-49.71235994612095
336.718182,6.542059238616165e-06,-51.84285527638791
337.138025,4.283664981679652e-06,-53.68184501961853
337.557868,4.505322616388923e-06,-53.462741046847285
337.977711,3.227107235718573e-06,-54.911866028926404
338.397554,3.6465683477615262e-06,-54.38115642027624
338.817397,3.826162702372018e-06,-54.17236566133092
339.23724,6.480117368238316e-06,-51.884171280928875
339.657083,4.7646950171186095e-06,-53.21964892847572
340.076926,4.4999120105529965e-06,-53.467959781590785
340.496769,3.0167817128536222e-06,-55.20456113203481
340.916612,3.328239522428697e-06,-54.77785426514163
341.336455,6.622635179069604e-06,-51.7896916826292
341.756298,4.330109682817205e-06,-53.635011027138475
342.176141,6.038584944686299e-06,-52.19064820106394
342.595984,6.30695204807071e-06,-52.001804709469766
343.015827,4.842752320230627e-06,-53.14907742125827
343.43567,9.80730603515871e-06,-50.084502724100766
343.855513,1.3795905415861611e-05,-48.602497917988615
344.275356,1.021417280104436e-05,-49.90796799123398
344.695199,6.869021081499968e-06,-51.6310515074177
345.115042,9.220309313338192e-06,-50.35254509442824
345.534885,9.859110470307749e-06,-50.061622671342356
345.954728,9.903562393509787e-06,-50.0420855797286
346.374571,1.304408780774759e-05,-48.84586286353976
346.794414,8.923583264908837e-06,-50.494607196495735
347.214257,1.1483302574341545e-05,-49.399331917687576
347.6341,4.647512539956241e-06,-53.327794297375696
348.053943,3.9358277582594485e-06,-54.04963915645739
348.473786,3.833163609076728e-06,-54.164426435677726
348.893629,3.688738400790983e-06,-54.33122143125435
349.313472,5.549956986248481e-06,-52.55710382770535
349.733315,3.845155227724497e-06,-54.150861231750554
350.153158,4.489761063084998e-06,-53.477767707438616
350.573001,5.115080942721589e-06,-52.9114748947886
350.992844,2.3388674279881112e-06,-56.309943942339984
351.412687,3.961081079829831e-06,-54.02186267880407
351.83253,3.0524868630948455e-06,-55.15346196440474
352.252373,3.697641630640957e-06,-54.32075182245789
352.672216,5.462685532242045e-06,-52.625937995847984
353.092059,3.6838899798371525e-06,-54.336933485791825
353.511902,8.86318002127809e-06,-50.52410429590667
353.931745,4.123705621711786e-06,-53.84712345190011
354.351588,4.1369229677405416e-06,-53.83322565881545
354.771431,3.4922631405994716e-06,-54.568930398219344
355.191274,3.0873267000569582e-06,-55.10417411164278
355.611117,3.274160476527926e-06,-54.84900038313641
356.03096,4.8557338341520836e-06,-53.137451270248704
356.450803,3.7894137796473587e-06,-54.21427969967538
356.870646,9.725575038296777e-06,-50.120847109713004
357.290489,1.0196736847037152e-05,-49.915387886363156
357.710332,1.550917734763938e-05,-48.094112378315266
358.130175,1.0944879286747278e-05,-49.60789023989942
358.550018,1.3635993891751935e-05,-48.653132019854624
358.969861,9.667707729747617e-06,-50.146764874820626
359.389704,1.7036788939092025e-05,-47.686122568372646
359.809547,1.0392750257946628e-05,-49.83269508862961
360.22939,1.5748481712922588e-05,-48.02761309524142
360.649233,8.978470188576394e-06,-50.4679765500952
361.069076,9.206271692527374e-06,-50.35916212493936
361.488919,1.0022611915620391e-05,-49.990190855823045
361.908762,3.7233678075794353e-06,-54.290640605014026
362.328605,6.332542225796413e-06,-51.98421905624389
362.748448,6.838038991983995e-06,-51.65068427090871
363.168291,4.660873963774607e-06,-53.31532640808518
363.588134,6.208635065587028e-06,-52.070038665929914
364.007977,6.037518597654884e-06,-52.19141518460481
364.42782,6.135735885157476e-06,-52.121333430107356
364.847663,5.205081051138541e-06,-52.83572503465998
365.267506,3.519812575567516e-06,-54.53480461397979
365.687349,3.1296368484958322e-06,-55.04506053458125
366.107192,4.9449508236172855e-06,-53.05838023002666
366.527035,3.5963119904464523e-06,-54.4414263900449
366.946878,4.526563887564176e-06,-53.44231345652311
367.366721,7.977767856806484e-06,-50.98118605275463
367.786564,5.5516139518937475e-06,-52.555807414709754
368.206407,6.042027412929972e-06,-52.18817308646119
368.62625,8.314862404316571e-06,-50.801449331600935
369.046093,7.099709521367048e-06,-51.48759419710234
369.465936,7.795080425729747e-06,-51.08179399619406
369.885779,1.2355908526049424e-05,-49.08125315551796
370.305622,1.2083369170763157e-05,-49.17811955759552
370.725465,9.71280758686559e-06,-50.12655214660708
371.145308,5.944645590708581e-06,-52.25874032144981
371.565151,1.1295856204033253e-05,-49.47080844814967
371.984994,1.5632591675043235e-05,-48.059690157834744
372.404837,8.350005378364158e-06,-50.78313244780695
372.82468,5.576763648418868e-06,-52.5361776116786
373.244523,6.165751326174332e-06,-52.10013994991947
373.664366,5.053114794135414e-06,-52.96440835564802
374.084209,6.448292600201249e-06,-51.90555264042658
374.504052,5.165735292193603e-06,-52.86867852147421
374.923895,3.5080342977698563e-06,-54.54936169222937
375.343738,2.562463697899152e-06,-55.91342278487899
375.763581,4.358641258361665e-06,-53.606488744843546
376.183424,3.5698998863631596e-06,-54.47343962994164
376.603267,8.213419922924421e-06,-50.854759726741044
377.02311,2.2045828400887217e-06,-56.566735773468615
377.442953,4.702642003006143e-06,-53.276580814360955
377.862796,4.1051415288612264e-06,-53.86671865549678
378.282639,1.2371264409062157e-05,-49.07585910895066
378.702482,3.3832791726754936e-06,-54.70662164745241
379.122325,4.668103765573601e-06,-53.30859498745957
379.542168,3.2784308972133206e-06,-54.84333965962762
379.962011,6.3013987440168585e-06,-52.00563037946047
380.381854,1.3374303225446082e-05,-48.73728834594684
380.801697,5.874245936175175e-06,-52.31047874890529
381.22154,1.0249703154466435e-05,-49.89288712193009
381.641383,6.7164774827019415e-06,-51.72858436903933
382.061226,1.2790699153587773e-05,-48.93105715861736
382.481069,2.161752610516054e-05,-46.651940079013016
382.900912,3.001667498285361e-05,-45.22637417241836
383.320755,1.6662333986264254e-05,-47.78264164612355
383.740598,1.2236750037681935e-05,-49.12333911284986
384.160441,5.824100109866569e-06,-52.34771168587023
384.580284,2.585333912182724e-06,-55.87483357075604
385.000127,5.399430439305347e-06,-52.67652049457144
385.41997,5.829994959220491e-06,-52.34331820744188
385.839813,6.0674091430795105e-06,-52.16996718326007
386.259656,6.923459540398569e-06,-51.59676841400871
386.679499,5.889879936953876e-06,-52.29893558056678
387.099342,7.110571368907866e-06,-51.48095500199371
387.519185,7.935506333897139e-06,-51.00425357377695
387.939028,5.850928662703048e-06,-52.32775196981281
388.358871,5.2030331498273605e-06,-52.8374340709623
388.778714,3.2975129730845196e-06,-54.818134871757024
389.198557,4.253625844660912e-06,-53.71240713950337
389.6184,3.413691094351592e-06,-54.667757808452606
390.038243,4.339569256855273e-06,-53.62553376168311
390.458086,4.413962925730521e-06,-53.5517131893564
390.877929,5.1764654156579505e-06,-52.85966683196169
391.297772,5.961934859737617e-06,-52.24612773390783
391.717615,3.6020074970777267e-06,-54.43455387591972
392.137458,3.4924765910377877e-06,-54.568664961421085
392.557301,3.638114107714393e-06,-54.39123683619556
392.977144,4.721017993240503e-06,-53.25964344336767
393.396987,5.8927318671527344e-06,-52.296833198526336
393.81683,5.4584253755122884e-06,-52.62932622744685
394.236673,2.8943563198909743e-06,-55.384480045795705
394.656516,5.246118244275395e-06,-52.80161924905104
395.076359,7.348137901391777e-06,-51.33822701950943
395.496202,4.568172252323629e-06,-53.4025752848742
395.916045,8.953158280912617e-06,-50.48023737642764
396.335888,9.676879559995489e-06,-50.142646642154894
396.755731,1.297220685944567e-05,-48.86986134528861
397.175574,2.2707210938102863e-05,-46.43836205655969
397.595417,1.1298426921151786e-05,-49.46982019084782
398.01526,1.9482565789629148e-05,-47.103538485406126
398.435103,2.552690151032291e-05,-45.930018972456715
398.854946,2.8367913165407505e-05,-45.471726111228136
399.274789,2.8927758972120773e-05,-45.386852097581745
399.694632,1.2435950244543854e-05,-49.05321024210325
400.114475,1.5863387781773313e-05,-47.99604059274775
400.534318,8.110759800013643e-06,-50.90938460030891
400.954161,7.3420704657766186e-06,-51.34181451655637
401.374004,6.898505930661386e-06,-51.61244958006158
401.793847,4.655794320437531e-06,-53.32006213811789
402.21369,5.072224732003258e-06,-52.94801512676257
402.633533,4.3766560257684274e-06,-53.588575845225684
403.053376,3.3625297263920145e-06,-54.733338675989174
403.473219,3.432657411833633e-06,-54.643695381339626
403.893062,3.70446962994307e-06,-54.31273961308675
404.312905,4.7524405640128535e-06,-53.23083305894956
404.732748,5.3303999075394884e-06,-52.73240207273143
405.152591,3.8085117370232732e-06,-54.192447016652956
405.572434,3.3317517529915867e-06,-54.77327365105082
405.992277,2.6021256068199105e-06,-55.8467174350381
406.41212,2.6354293111962964e-06,-55.791486281567074
406.831963,3.346604266522548e-06,-54.753956396071494
407.251806,4.080650968036159e-06,-53.89270550323129
407.671649,4.874175297880618e-06,-53.120988556327845
408.091492,4.128899097783781e-06,-53.84165730303104
408.511335,4.850647960674405e-06,-53.14200243470079
408.931178,5.224059639528072e-06,-52.819918736606056
409.351021,6.522417393235101e-06,-51.85591412555737
409.770864,1.6440674739449706e-05,-47.84080362610663
410.190707,1.5648101332653646e-05,-48.05538350179823
410.61055,9.392003394253876e-06,-50.272417591431534
411.030393,1.1082155226016348e-05,-49.55375771038575
411.450236,1.2861048076773163e-05,-48.90723638300436
411.870079,1.1554966684647913e-05,-49.37231302343628
412.289922,9.219724259606548e-06,-50.352820674845546
412.709765,6.978080416707785e-06,-51.56264029967987
413.129608,8.239972501594447e-06,-50.84074237626395
413.549451,4.879807777684176e-06,-53.115972851151696
413.969294,9.212799996835379e-06,-50.35608356951193
414.389137,2.891156772268743e-06,-55.38928358178792
414.80898,5.583837346855783e-06,-52.53067240884864
415.228823,4.498258723441878e-06,-53.469555691467725
415.648666,5.08728430331384e-06,-52.93513991106562
416.068509,6.048002111414545e-06,-52.18388065890526
416.488352,8.913229195967717e-06,-50.499649258266935
416.908195,5.55049652133975e-06,-52.556681651957376
417.328038,3.247280270854019e-06,-54.88480226054506
417.747881,6.220271874386559e-06,-52.06190632838852
418.167724,3.952054232073459e-06,-54.03177104436473
418.587567,3.6965406516899226e-06,-54.32204513405991
419.00741,6.32655761252385e-06,-51.988325327222746
419.427253,4.9520272341108805e-06,-53.05216975540533
419.847096,4.1011624038302455e-06,-53.87093032543581
420.266939,8.936170312017024e-06,-50.48848562714252
420.686782,6.976180197081632e-06,-51.56382309958018
421.106625,7.109391814961924e-06,-51.48167550142734
421.526468,9.908484927630485e-06,-50.03992746914574
421.946311,1.2133448186305289e-05,-49.16015760100067
422.366154,1.790822052051298e-05,-47.46947566385294
422.785997,7.744752962119288e-06,-51.109924305709455
423.20584,1.3434160557409062e-05,-48.7178946556687
423.625683,1.1344211976112175e-05,-49.452256669286655
424.045526,2.6367520255011516e-05,-45.78930711700842
424.465369,9.591631436828672e-06,-50.18107517568381
424.885212,6.265049178567374e-06,-52.03075515588169
425.305055,8.69979556063864e-06,-50.60490952890546
425.724898,1.0723725374203393e-05,-49.696543164716296
426.144741,4.81398210137215e-06,-53.17495528786739
426.564584,3.5890299791373873e-06,-54.45022913993435
426.984427,3.831371452353948e-06,-54.16645741024658
427.40427,5.575052922802546e-06,-52.53751005594238
427.824113,3.82808577037409e-06,-54.170183401786645
428.243956,4.246516935014007e-06,-53.71967139619138
428.663799,4.941815175058446e-06,-53.06113501336458
429.083642,4.94279178235047e-06,-53.060276840326196
429.503485,5.5028466008673225e-06,-52.594125935536276
429.923328,4.819656790631559e-06,-53.16983886915054
430.343171,3.952355562424721e-06,-54.03143992259284
430.763014,4.363044284299872e-06,-53.602103789615036
431.182857,5.095989510599718e-06,-52.927714746078216
431.6027,6.820637632937328e-06,-51.661750230676134
432.022543,4.902915649044614e-06,-53.09545578397629
432.442386,8.097348497331762e-06,-50.91657168960062
432.862229,9.721641907953965e-06,-50.122603799971046
433.282072,6.176972956102244e-06,-52.09224300077439
433.701915,1.5061493279343086e-05,-48.22131967655338
434.121758,1.0419211933208118e-05,-49.82165128061645
434.541601,1.0260443805098396e-05,-49.88833853850247
434.961444,1.2127916755567243e-05,-49.162137926422545
435.381287,1.3755514807460402e-05,-48.615231512680836
435.80113,1.7026799283566334e-05,-47.68866983518842
436.220973,2.1659227535864272e-05,-46.64357036302288
436.640816,5.180768824092673e-06,-52.85605786338792
437.060659,1.172849308699423e-05,-49.30757783796133
437.480502,7.243703909539276e-06,-51.40039310025746
437.900345,4.892131646814858e-06,-53.105018646537445
438.320188,3.440806220436419e-06,-54.63339785317145
438.740031,3.981801445320856e-06,-53.999204000975226
439.159874,4.974292421279195e-06,-53.032686876597666
439.579717,3.0425175678301164e-06,-55.16766905426689
439.99956,5.342806623486114e-06,-52.72230544303471
440.419403,3.1123903134300733e-06,-55.06905944992254
440.839246,2.3216350680586855e-06,-56.34206044883357
441.259089,3.813215019144036e-06,-54.18708705086961
441.678932,7.162794106646292e-06,-51.449175323863344
442.098775,3.6236119001503283e-06,-54.40858322763687
442.518618,4.876652494997623e-06,-53.11878190662692
442.938461,4.26079235044292e-06,-53.70509630609277
443.358304,3.21381153998306e-06,-54.92979594139306
443.778147,2.6071917382702498e-06,-55.838270287431754
444.19799,8.683829628985985e-06,-50.61288705705536
444.617833,9.731538794254518e-06,-50.11818481724017
445.037676,1.4345527238218413e-05,-48.43283485588699
445.457519,9.742783339298311e-06,-50.11316955214057
445.877362,8.27854410916968e-06,-50.82046032894884
446.297205,1.4209672579892326e-05,-48.47415928996124
446.717048,7.823375439056921e-06,-51.06605827724282
447.136891,2.8313120386165366e-05,-45.4801226444578
447.556734,1.3021475050548098e-05,-48.85339816840884
447.976577,1.8684264701380013e-05,-47.28523988658159
448.39642,1.7857332352436813e-05,-47.48183418412064
448.816263,1.844973791714915e-05,-47.340097987159965
449.236106,5.15814593076149e-06,-52.87506375259745
449.655949,5.665945894473082e-06,-52.46727576981832
450.075792,5.326959381905438e-06,-52.73520614700357
450.495635,4.2958546446657264e-06,-53.669504219285116
450.915478,3.359642168500415e-06,-54.7370697633676
451.335321,4.592842847797734e-06,-53.379184144779835
451.755164,3.4180355974661353e-06,-54.66223418589358
452.175007,5.202963075125354e-06,-52.83749256234697
452.59485,4.837536856365631e-06,-53.15375713145076
453.014693,3.9057973826994925e-06,-54.08290289941646
453.434536,4.920963918101839e-06,-53.07949819324122
453.854379,3.4729546722760835e-06,-54.593008849037034
454.274222,3.5515958820934956e-06,-54.49576456227172
454.694065,4.81510547368936e-06,-53.17394195322504
455.113908,3.273714421537493e-06,-54.849592084182284
455.533751,1.1207572136371665e-05,-49.50488457161939
455.953594,4.242176603635321e-06,-53.72411255577166
456.373437,3.597802123519906e-06,-54.43962726211865
456.79328,6.0533807763962565e-06,-52.18002006760418
457.213123,5.55654402207736e-06,-52.551952405766336
457.632966,1.2384103499968111e-05,-49.07135427036086
458.052809,1.5118282301827282e-05,-48.20497549391352
458.472652,2.3796918423788234e-05,-46.23479278161671
458.892495,1.990796299771107e-05,-47.00973175136415
459.312338,2.2957822805642244e-05,-46.39069300434747
459.732181,2.5427989142254387e-05,-45.94687982685187
460.152024,8.600883893538308e-06,-50.654569149935405
