Time (s),Peak frequency (Hz),Spectral centroid (Hz),Spectral bandwidth (Hz)
0.3200000000404449,1.5624999998025153,2.1760926328877543,31.090831073081034
0.6400000000808898,1.5624999998025153,2.5657913970397006,19.840431787821952
0.9600000001213346,1.5624999998025153,1.8808119014406866,13.70132989016279
1.2800000001617795,1.5624999998025153,2.561167762012743,45.479008619078535
1.6000000002022243,1.5624999998025153,4.995893745049535,74.65868945675882
1.9200000002426691,1.5624999998025153,2.018527039271321,14.744102412174847
2.240000000283114,1.5624999998025153,2.2315156934552878,13.900415009755305
2.560000000323559,1.5624999998025153,1.8507459173355247,12.170665606784706
2.880000000364004,1.5624999998025153,2.185031561952572,13.22504779934172
3.2000000004044487,1.5624999998025153,2.5056333284393615,18.04728119117177
3.5200000004448935,3.1249999996050306,2.7530707205299443,14.615097864738532
3.8400000004853383,1.5624999998025153,2.8336262389839995,23.63862774926978
4.160000000525783,1.5624999998025153,1.859025330504727,12.416915383398878
4.480000000566228,1.5624999998025153,1.934648294659129,18.67557309666821
4.800000000606673,1.5624999998025153,2.472964165587982,26.365179166224447
5.120000000647118,1.5624999998025153,2.710746525935556,27.102183994971632
5.440000000687562,1.5624999998025153,2.0029548210700785,22.90175395417091
5.760000000728008,1.5624999998025153,5.875993102974891,70.92397750843477
6.080000000768452,1.5624999998025153,3.7923273605984686,50.90203091998102
6.400000000808897,1.5624999998025153,5.716365482489924,70.217727887557
6.720000000849343,1.5624999998025153,1.7989661163738258,13.9321587067431
7.040000000889787,1.5624999998025153,1.7565094127555851,11.46772902832814
7.360000000930232,3.1249999996050306,3.3526871579444872,26.631684229212308
7.680000000970677,1.5624999998025153,2.6141724257336874,25.240185814808672
8.000000001011122,1.5624999998025153,2.093813333472793,15.008115654036969
8.320000001051566,1.5624999998025153,2.7842955671775464,24.177769395313028
8.64000000109201,1.5624999998025153,8.916616784468458,110.02840680012737
8.960000001132457,1.5624999998025153,2.5049805042005637,19.286086135670526
9.280000001172901,1.5624999998025153,1.9054124013732257,15.631906869534271
9.600000001213346,1.5624999998025153,2.369041218570841,32.94276374861557
9.920000001253792,1.5624999998025153,2.2500169416706726,18.838234843676496
10.240000001294236,1.5624999998025153,2.1932020055712047,15.603020298607747
10.56000000133468,1.5624999998025153,2.096086828581451,18.00495208495454
10.880000001375125,1.5624999998025153,1.7890677789242466,12.778473038578868
11.200000001415571,1.5624999998025153,1.7218279310399478,10.268487141433551
11.520000001456015,1.5624999998025153,1.9938515794312446,16.38335777945503
11.84000000149646,1.5624999998025153,2.3354134398001487,22.112672083625526
12.160000001536904,1.5624999998025153,1.948632616364559,18.76124583767449
12.48000000157735,3.1249999996050306,3.4154323474789168,32.379983249185344
12.800000001617795,1.5624999998025153,2.2084813065829394,23.34268493197479
13.120000001658239,1.5624999998025153,1.839135489613015,20.311884337987397
13.440000001698685,1.5624999998025153,1.9216446305707255,14.146215070191593
13.76000000173913,1.5624999998025153,3.2419667364086755,27.691294291476584
14.080000001779574,4.687499999407546,4.287639924463176,36.92756722768689
14.400000001820018,1.5624999998025153,2.4190626850488335,25.77124426755176
14.720000001860464,1.5624999998025153,2.2253632854507126,19.826229886373465
15.040000001900909,1.5624999998025153,2.302214448663618,18.22383727941609
15.360000001941353,1.5624999998025153,2.0192461076704515,16.15741824437701
15.680000001981798,1.5624999998025153,2.5549415534617994,25.608191021160383
16.000000002022244,1.5624999998025153,1.9961518976238173,13.111397037978387
16.320000002062688,1.5624999998025153,2.272682510232148,17.748788614479505
16.640000002103132,3.1249999996050306,3.173816529072284,26.266787871362453
16.960000002143577,1.5624999998025153,2.094100476466067,14.188705518853071
17.28000000218402,3.1249999996050306,3.2596910488457644,25.610090885432932
17.60000000222447,1.5624999998025153,1.7406253252618105,11.790663241642239
17.920000002264914,1.5624999998025153,2.273799077092164,16.28521358621479
18.240000002305358,1.5624999998025153,1.860732928805284,11.145783985759277
18.560000002345802,1.5624999998025153,2.5771104064293984,40.52667450928871
18.880000002386247,1.5624999998025153,5.187889402156724,82.90362014069704
19.20000000242669,1.5624999998025153,3.635114867379235,59.97739389103151
19.520000002467135,1.5624999998025153,3.630869931020837,52.64613005586815
19.840000002507583,3.1249999996050306,3.4089918032067703,33.29715616724509
20.160000002548028,1.5624999998025153,1.9969567944183992,16.29799185011793
20.480000002588472,1.5624999998025153,1.8681057520492577,12.507067166994775
20.800000002628916,3.1249999996050306,4.147527998570425,30.344765653025714
21.12000000266936,1.5624999998025153,1.6837565205570872,12.021473922966363
21.440000002709805,1.5624999998025153,2.1770004925872195,21.63255890396295
21.76000000275025,1.5624999998025153,2.598309403930117,18.003649948691972
22.080000002790694,1.5624999998025153,2.0728409822121434,11.400462936702084
22.400000002831142,1.5624999998025153,3.081038723572962,20.08179175965261
22.720000002871586,1.5624999998025153,2.3635078621064505,18.16702476885717
23.04000000291203,1.5624999998025153,2.095661993562452,14.189252293894025
23.360000002952475,1.5624999998025153,2.382203809050263,16.98890687815658
23.68000000299292,1.5624999998025153,3.571319525471421,30.21141606865946
24.000000003033364,1.5624999998025153,2.0372133912522585,26.59430680480725
24.320000003073808,1.5624999998025153,5.92995672467205,108.50860237357298
24.640000003114256,1.5624999998025153,30.096634864058167,316.5591626112995
24.9600000031547,1.5624999998025153,5.889112673488424,125.42248904322909
25.280000003195145,1.5624999998025153,9.78678332032721,189.508323693085
25.60000000323559,1.5624999998025153,60.5462697139466,519.2905349052387
25.920000003276034,1.5624999998025153,59.721039145378086,520.4577833114466
26.240000003316478,1.5624999998025153,4102.488983629205,1789.193312978374
26.560000003356922,1.5624999998025153,2121.386393603811,2488.9341416771017
26.88000000339737,1.5624999998025153,584.8590834056847,1597.1981327663018
27.200000003437815,1.5624999998025153,1234.8681722131253,2075.0790236654734
27.52000000347826,1.5624999998025153,143.30266693205309,788.5865068007552
27.840000003518703,1.5624999998025153,428.52762913333726,1307.4838436837179
28.160000003559148,1.5624999998025153,513.1787094029793,1423.012638768553
28.480000003599592,1.5624999998025153,1933.9088848310146,2331.995347041889
28.800000003640037,1.5624999998025153,834.2795970874964,1701.282118353245
29.120000003680484,1.5624999998025153,1018.7815477132127,1749.5177430093859
29.44000000372093,1.5624999998025153,659.6440933821642,1352.890258580297
29.760000003761373,1.5624999998025153,722.768140840448,1294.3736444952483
30.080000003801818,1.5624999998025153,829.7760770316422,1390.55605149123
30.400000003842262,1.5624999998025153,1509.3384398301453,1422.7943641312677
30.720000003882706,1.5624999998025153,831.2279418024295,1133.3427372325486
31.04000000392315,1.5624999998025153,1206.131045254314,1151.6930074820727
31.360000003963595,1.5624999998025153,1437.583043824271,1213.4840570544607
31.680000004004043,923.4374998832866,1568.3581636559463,1311.3358930278584
32.00000000404449,1190.6249998495166,1591.9768631921838,1279.8287291388024
32.32000000408493,1229.6874998445796,1530.7061029998326,1238.0154217016805
32.640000004125376,904.6874998856564,1555.9201654502117,1266.5214992789442
32.96000000416582,1220.3124998457645,1586.7984349115375,1280.7742691882593
33.280000004206265,1223.4374998453695,1585.865032288726,1301.217041310575
33.60000000424671,1229.6874998445796,1578.187446575565,1313.599458909032
33.920000004287154,1232.8124998441847,1578.3029602852582,1310.2735911189209
34.2400000043276,1229.6874998445796,1575.5343173974707,1299.7556961339214
34.56000000436804,928.124999882694,1532.051357788835,1265.3476645191256
34.88000000440849,923.4374998832866,1430.9848564262054,1184.1890064696545
35.20000000444894,921.8749998834841,1486.5486061586084,1252.600029211428
35.52000000448938,921.8749998834841,1567.8878821507105,1301.081840236505
35.84000000452983,1.5624999998025153,1554.6601508148185,1358.043532710836
36.16000000457027,1.5624999998025153,1496.8768838283493,1279.0135865342716
36.480000004610716,1220.3124998457645,1470.859000011798,1215.6549936463568
36.80000000465116,1204.6874998477392,1524.3411285615643,1292.6454427145939
37.120000004691605,1218.7499998459618,1551.2431194977607,1311.8557835936285
37.44000000473205,1.5624999998025153,138.57464904276893,572.8787159180085
37.76000000477249,1.5624999998025153,37.84461721446556,299.9575058189297
38.08000000481294,1.5624999998025153,471.6809451903652,999.1744009451259
38.40000000485338,1.5624999998025153,628.8833786088823,1113.620386717741
38.720000004893826,1.5624999998025153,624.0284309951572,1103.408612881063
39.04000000493427,1.5624999998025153,916.2270162556256,1227.721057136996
39.360000004974715,1.5624999998025153,991.2704332167963,1238.741870314036
39.68000000501517,1.5624999998025153,1311.0295009682488,1300.9931950382588
40.00000000505561,1.5624999998025153,1275.7333674453794,1343.7351731102485
40.320000005096055,1.5624999998025153,1359.2667202066314,1234.1281948964736
40.6400000051365,1214.0624998465544,1367.752366977901,1185.8606984902706
40.960000005176944,1.5624999998025153,1257.1240438621317,1188.1691147106164
41.28000000521739,1.5624999998025153,1297.2641438606004,1165.9112623539875
41.60000000525783,1.5624999998025153,1399.9282110239938,1213.5495924261406
41.92000000529828,1195.3124998489243,1488.3398463851368,1266.0098583943045
42.24000000533872,1196.8749998487267,1437.1911862277618,1196.7088040726856
42.560000005379166,1210.9374998469493,1371.961679811266,1124.3796651233208
42.88000000541961,845.3124998931607,1389.5531590343874,1168.7872318461827
43.200000005460055,882.8124998884211,1406.928074034022,1203.5077535410628
43.5200000055005,910.9374998848664,1381.811876658586,1168.921028730764
43.840000005540944,907.8124998852614,1381.9661836757887,1171.0559841477175
44.16000000558139,1195.3124998489243,1437.2313941975692,1225.2856959253697
44.48000000562184,874.9999998894086,1417.5384862197393,1207.6686353170983
44.800000005662284,914.0624998844714,1379.308456127563,1154.2087549949365
45.12000000570273,1210.9374998469493,1386.5065469133472,1180.9833499756912
45.44000000574317,1235.9374998437895,1425.2343650230994,1222.4366499730882
45.76000000578362,915.624999884274,1405.078729123163,1228.0833231956294
46.08000000582406,1203.1249998479368,1370.1214059227689,1151.195594373242
46.400000005864506,926.5624998828915,1357.2117026621854,1145.553407256938
46.72000000590495,918.749999883879,1333.09553814996,1093.1487723751252
47.040000005945394,1206.2499998475419,1309.272284265796,1068.155796414938
47.36000000598584,1.5624999998025153,894.5459151556469,1072.1783853546474
47.68000000602628,1.5624999998025153,1075.3480901597832,1114.5347244194188
48.00000000606673,1.5624999998025153,1332.9826337779773,1178.0579252129871
48.32000000610717,1.5624999998025153,957.752467533132,1148.7528320843
48.640000006147616,929.6874998824966,1313.2831803067627,1120.779536255992
48.96000000618807,904.6874998856564,1321.8440159048596,1120.5730476246717
49.28000000622851,926.5624998828915,1333.7375960844483,1128.9001004966526
49.60000000626896,1.5624999998025153,1298.606437742636,1126.458094235258
49.9200000063094,923.4374998832866,1290.2997889020728,1045.2394644453607
50.240000006349845,920.3124998836815,1275.9612771114375,1054.6789443514635
50.56000000639029,907.8124998852614,1268.6325839991903,1103.762254304244
50.880000006430734,914.0624998844714,1299.7334895005124,1113.9835352775804
51.20000000647118,1.5624999998025153,1155.9218634346546,1107.8938021644974
51.52000000651162,926.5624998828915,1278.115759187305,1052.8640365575209
51.84000000655207,878.1249998890136,1254.084959030452,1023.4541056394082
52.16000000659251,931.2499998822991,1256.0095213933903,1046.7338427685527
52.480000006632956,917.1874998840765,1302.8580036869091,1097.2491397079789
52.8000000066734,917.1874998840765,1313.4839323691347,1152.5312892953393
53.120000006713845,1.5624999998025153,1262.997041417358,1134.3926343925796
53.44000000675429,3.1249999996050306,1054.0933576800521,1121.849230483124
53.76000000679474,1.5624999998025153,852.0878577170591,1041.8256218479557
54.080000006835185,901.5624998860513,1249.0729799267021,1022.9269888430309
54.40000000687563,901.5624998860513,1248.9441445246662,1014.8509999740605
54.720000006916074,914.0624998844714,1218.8378314280274,962.9731126482675
55.04000000695652,906.2499998854589,1194.0518305398834,929.6606093759256
55.36000000699696,929.6874998824966,1138.9437015586814,921.2394572471658
55.68000000703741,929.6874998824966,1183.0129068654185,939.362074790987
56.00000000707785,923.4374998832866,1190.8919947743816,996.6865591899326
56.320000007118296,1.5624999998025153,649.5087938901072,960.189777174482
56.64000000715874,1.5624999998025153,1140.0293739218548,962.8415193507972
56.960000007199184,1.5624999998025153,883.4769326502034,982.517160576657
57.28000000723963,1.5624999998025153,317.62043660460733,705.5860359833895
57.60000000728007,1.5624999998025153,946.6483684820175,944.279832701153
57.92000000732052,1.5624999998025153,1067.997401495789,905.8651435541877
58.24000000736097,926.5624998828915,1136.82099235803,893.271131003578
58.56000000740141,901.5624998860513,1165.811882712052,907.9307784723165
58.88000000744186,934.3749998819042,1168.4179204895008,911.6674462822474
59.2000000074823,924.999999883089,1150.1779816071728,903.3057524429399
59.520000007522746,934.3749998819042,1181.2404928019632,895.2716228355301
59.84000000756319,934.3749998819042,1165.0279951307962,864.8515990161111
60.160000007603635,915.624999884274,1182.8357724698085,901.2596801269768
60.48000000764408,1.5624999998025153,776.719837634946,922.1010491136996
60.800000007684524,1.5624999998025153,1025.32818036271,957.1340102256377
61.12000000772497,1.5624999998025153,1089.4650122545067,935.7929370488181
61.44000000776541,890.6249998874338,1126.6864657430394,886.3899049111343
61.76000000780586,1.5624999998025153,1063.9012915645471,861.5546466523007
62.0800000078463,1.5624999998025153,833.1445747718577,893.5634644461728
62.400000007886746,1.5624999998025153,958.0249610504636,941.7177100229891
62.72000000792719,901.5624998860513,1145.1949518885722,953.7217496880153
63.04000000796764,898.4374998864463,1223.4216595761861,965.8379750116687
63.360000008008086,898.4374998864463,1224.4122774422913,947.8164419716823
63.68000000804853,1.5624999998025153,1108.696303306542,922.1819246977503
64.00000000808897,926.5624998828915,1180.819351455372,915.6960385572711
64.32000000812941,906.2499998854589,1205.9842612758418,920.0865399412432
64.64000000816986,917.1874998840765,1205.2288804752598,926.663358182612
64.9600000082103,924.999999883089,1189.421509531257,878.0352705563974
65.28000000825075,1.5624999998025153,976.6498979767207,957.9228008390643
65.6000000082912,1.5624999998025153,1094.6614090440585,957.7561188529081
65.92000000833164,1.5624999998025153,1135.4296103555087,939.5322354438529
66.24000000837209,1.5624999998025153,1044.9573138712678,946.839560736559
66.56000000841253,1.5624999998025153,1110.2133090442135,941.2631412378771
66.88000000845298,1.5624999998025153,1068.2926563787753,884.4673198137641
67.20000000849342,1.5624999998025153,1105.223539955361,894.5324255639025
67.52000000853387,1.5624999998025153,1219.095458518316,961.498155316724
67.84000000857431,918.749999883879,1227.4358044679618,911.3865694917446
68.16000000861476,921.8749998834841,1218.5612284007163,897.0336251409861
68.4800000086552,929.6874998824966,1203.1045554224654,890.7541107193326
68.80000000869565,918.749999883879,1172.249984550608,876.9356510230082
69.12000000873608,926.5624998828915,1126.3974090012528,852.1987233711144
69.44000000877654,924.999999883089,1138.7149881939147,872.3210338532369
69.76000000881697,895.3124998868412,1160.1462203409578,825.426884529681
70.08000000885743,853.1249998921734,1192.7612816451124,849.1335988260081
70.40000000889788,903.1249998858539,1183.02803504954,860.8291770259398
70.72000000893831,906.2499998854589,1187.57976672282,834.9356326085168
