Time (s),Peak frequency (Hz),Spectral centroid (Hz),Spectral bandwidth (Hz)
205.307323,8666.9921875,8513.667757091163,4498.012878988338
205.727166,8911.1328125,7539.6688080870845,5390.891005193708
206.147009,8789.0625,9495.730309064209,5022.090025162733
206.566852,8422.8515625,8221.047707161664,4235.867800639038
206.986695,8544.921875,8232.16243895446,3618.718687823503
207.406538,8544.921875,8530.202863459775,5391.661317864705
207.826381,8911.1328125,8139.389627930327,5770.768858805789
208.246224,8666.9921875,9295.450577172944,5159.048434776122
208.666067,6835.9375,7373.310622870919,4089.06247233641
209.08591,8422.8515625,8700.42084927438,3986.2144103526402
209.505753,8789.0625,7835.209022175998,5362.499346347444
209.925596,8789.0625,8318.094692320246,4359.764087324482
210.345439,8544.921875,7327.756757943278,4468.505079635296
210.765282,5004.8828125,7624.752159418305,5003.462779811662
211.185125,8544.921875,9215.204388716167,5371.20038765128
211.604968,5859.375,7294.493634410083,4915.941776061762
212.024811,6958.0078125,8124.846463846107,5554.924821809002
212.444654,8666.9921875,7763.810026400276,4909.839742915985
212.864497,8544.921875,8018.503071204058,4432.255009019252
213.28434,8422.8515625,7842.613252951277,4992.213321084121
213.704183,8544.921875,8516.482087196593,3754.470904969631
214.124026,8789.0625,9055.969074923727,4130.795983049035
214.543869,8422.8515625,8518.541679297246,4373.6632114239665
214.963712,8544.921875,8859.313321108713,4787.1358202658585
215.383555,8666.9921875,8380.748351818302,5994.1244241641725
215.803398,6103.515625,7939.3772225037565,5188.886604920177
216.223241,8911.1328125,7557.3033755686465,4906.944502389012
216.643084,8422.8515625,7888.429766664829,4928.8407433043185
217.062927,9033.203125,8737.962159781962,4938.934003925481
217.48277,8544.921875,8062.299746545921,4688.213360809946
217.902613,8789.0625,7951.085004893114,4797.855238666849
218.322456,8666.9921875,8316.78623484076,5869.421086236305
218.742299,8789.0625,8297.586696934815,4942.376816169981
219.162142,5004.8828125,7449.514662630809,5554.23062528346
219.581985,6835.9375,7197.01647636466,4753.548580419498
220.001828,8666.9921875,8066.252995266766,3674.566731983017
220.421671,5859.375,6258.590840740264,4436.410879487222
220.841514,8422.8515625,8507.537008921616,5190.073409587982
221.261357,9033.203125,7884.367469324211,4233.273605087719
221.6812,8422.8515625,8938.884956479762,5279.9890364699095
222.101043,4516.6015625,6774.634299294333,4654.430308007284
222.520886,8544.921875,7600.621142560461,4746.841856644932
222.940729,8544.921875,8170.587914881274,5681.3483815466425
223.360572,5981.4453125,6858.3226699205625,5031.555263082351
223.780415,8544.921875,8605.163032729342,5246.037609169562
224.200258,8422.8515625,7442.907378181642,3655.460876996341
224.620101,8422.8515625,8304.734069110253,4809.455443213313
225.039944,8666.9921875,7691.163002883997,4153.038620497682
225.459787,8666.9921875,7701.556332054586,4998.46348358492
225.87963,8422.8515625,8192.472168785756,4859.278632918913
226.299473,8666.9921875,8763.850994567674,4467.293673736873
226.719316,8422.8515625,7066.253319153351,4705.135372879268
227.139159,8666.9921875,8048.1408753383585,4962.174337265426
227.559002,8789.0625,8150.6461623406385,5248.243036103835
227.978845,8911.1328125,7580.534077178008,4291.736494827442
228.398688,5371.09375,7168.2899071418915,4075.461062959138
228.818531,8544.921875,8841.65902747862,4751.4728275309835
229.238374,8422.8515625,8142.054649994845,5820.636695787942
229.658217,5737.3046875,7326.80108585929,5259.452375544309
230.07806,6835.9375,8078.239571570112,4375.011903890109
230.497903,8789.0625,7466.5329572196315,4498.54695543858
230.917746,5737.3046875,9001.071918555852,5819.539954599946
231.337589,8544.921875,8528.84820121794,5012.742511433977
231.757432,8911.1328125,8521.169024824037,5170.776557072346
232.177275,8666.9921875,8330.859438966972,4093.410620724986
232.597118,8544.921875,7940.225095114087,4302.138653391858
233.016961,8666.9921875,7932.239707569364,4013.4348545331695
233.436804,8666.9921875,7702.129263474351,4327.247754207005
233.856647,8422.8515625,8377.081152963732,4853.684226989385
234.27649,8422.8515625,8291.943807240554,4876.428750147677
234.696333,8666.9921875,7871.183917821544,5017.944250993579
235.116176,5371.09375,7744.406507907574,4926.37653611259
235.536019,6835.9375,8654.744616873746,5766.075666727494
235.955862,8666.9921875,7682.020167652204,3592.498589322295
236.375705,6713.8671875,8178.4434120641545,5113.7094943806105
236.795548,4760.7421875,7251.498224579776,5479.081592999115
237.215391,8666.9921875,8595.08086781915,5426.995353932686
237.635234,8544.921875,8133.607923935537,4789.070718064161
238.055077,8789.0625,8739.376571286095,4405.449079035471
238.47492,8666.9921875,7950.414711609266,5098.799913935862
238.894763,8544.921875,8036.769267926073,4805.522354209539
239.314606,8666.9921875,9372.041341020591,5478.98294106258
239.734449,8422.8515625,8305.424656226758,4719.691731159343
240.154292,5981.4453125,7873.068972817565,4740.368400875044
240.574135,8544.921875,8200.486577212147,3747.369243854568
240.993978,4760.7421875,8390.57362098482,6342.005054115504
241.413821,8789.0625,8755.437588598685,5011.359370108838
241.833664,8422.8515625,8498.72165903648,4972.944174886288
242.253507,6958.0078125,8187.349818479002,4990.299825676484
242.67335,8422.8515625,9101.587242358233,4371.324908666119
243.093193,6713.8671875,8178.0827670182525,4698.339872848405
243.513036,5249.0234375,7446.177844846856,5297.500641224961
243.932879,8666.9921875,8185.073325856662,3813.342419374776
244.352722,8911.1328125,8352.51691362449,3934.2139269517697
244.772565,8422.8515625,8813.1517408914,4248.672122832784
245.192408,8789.0625,8817.841365458122,4519.319098105317
245.612251,8422.8515625,8129.6061201937155,4899.757422385058
246.032094,6469.7265625,8766.176718029288,5533.56558467617
246.451937,6835.9375,7710.427285320506,4841.9060618711455
246.87178,8300.78125,8355.073188586328,5208.100700279627
247.291623,8666.9921875,7984.180505169968,4630.602659088948
247.711466,8544.921875,8369.168357786244,3234.6574706983693
248.131309,8666.9921875,7239.331534677756,4007.9574478865215
248.551152,6591.796875,8092.074451991574,4557.811393081103
248.970995,6713.8671875,8489.170136280763,4843.21850154866
249.390838,6835.9375,8776.348384178491,5090.284537330957
249.810681,8666.9921875,8223.971164408267,4495.530838050223
250.230524,8544.921875,7970.640179822912,3785.2014125989035
250.650367,9033.203125,8954.583324723642,5787.369812444196
251.07021,8544.921875,7355.621137269721,4362.103469302936
251.490053,8789.0625,8273.667726195466,5312.838952472309
251.909896,8666.9921875,7552.175801224185,4442.156927462325
252.329739,8544.921875,8726.834829754998,5513.840971944841
252.749582,8422.8515625,8854.676412356535,5005.157337264879
253.169425,9033.203125,8392.04236193696,5162.31483429436
253.589268,8422.8515625,8853.003935139262,4811.604381252113
254.009111,8422.8515625,7598.31448949167,4624.511982045423
254.428954,8544.921875,7981.293139660653,5327.349028508161
254.848797,5249.0234375,9703.795266300687,6394.763534487342
255.26864,4882.8125,7038.365308195629,4348.752746149865
255.688483,8789.0625,8806.634801419383,4816.40844336074
256.108326,8544.921875,8092.2283729219835,4559.035669171337
256.528169,8544.921875,8795.798935668965,4721.867182275548
256.948012,8666.9921875,8886.407664615319,5316.7111542229695
257.367855,8544.921875,8756.760266930512,4197.383290862878
257.787698,8911.1328125,7888.75990129028,4629.162988491846
258.207541,8544.921875,8178.863206865719,4294.387275156681
258.627384,8666.9921875,8452.600847772708,4718.991268263348
259.047227,8422.8515625,7663.404612705437,3722.279387077859
259.46707,6835.9375,8483.96694066098,4611.819518309227
259.886913,8789.0625,7862.95843524169,4747.090326650326
260.306756,8422.8515625,8353.95349618516,4662.715178175299
260.726599,8544.921875,6823.334233107948,3613.095728205134
261.146442,8789.0625,8468.747863416856,4242.772680932057
261.566285,8666.9921875,8349.013987055827,5061.629796304712
261.986128,6591.796875,8423.050782385564,5465.609987383589
262.405971,8666.9921875,7689.235476932654,3575.371829818468
262.825814,8666.9921875,8148.490399847266,4464.76253570554
263.245657,6835.9375,7438.4327650583555,3947.580862557069
263.6655,8544.921875,8549.436915561895,4336.376961195623
264.085343,8666.9921875,7605.69597265211,4255.960059342353
264.505186,8544.921875,8456.207516443059,4873.102469724733
264.925029,4516.6015625,7901.722911876657,5836.13867477333
265.344872,6591.796875,7276.174279860753,4238.965197260421
265.764715,8666.9921875,7962.787528945605,5096.618609229557
266.184558,9033.203125,8040.835316155973,4451.2982904156
266.604401,8666.9921875,8177.35239002427,5763.941581504096
267.024244,8911.1328125,8129.5624293792625,4831.2084240612485
267.444087,8422.8515625,8346.996383424043,4258.969575577614
267.86393,8666.9921875,8067.186351146375,5141.202069807122
268.283773,8544.921875,7649.862596211247,3918.6107973189705
268.703616,8789.0625,8735.288963604376,4397.751762987516
269.123459,8911.1328125,8208.904870503527,5829.867354196014
269.543302,8666.9921875,8489.104182407274,3404.978038690767
269.963145,8789.0625,7849.6584235698665,5303.135329560757
270.382988,8544.921875,7535.843864652295,5237.55096060808
270.802831,8422.8515625,8555.14023165165,4887.217538896265
271.222674,8422.8515625,7121.127206257417,3535.616161605731
271.642517,8544.921875,8801.398641468602,5504.751714053441
272.06236,8666.9921875,8259.4081331788,4619.190835793978
272.482203,8666.9921875,7846.98183006925,4633.114490058489
272.902046,9033.203125,8426.371605110535,5736.320544752011
273.321889,6469.7265625,7930.080358799618,5448.553835533579
273.741732,8544.921875,8100.561393546562,4322.130510594068
274.161575,8789.0625,7992.932040281369,4473.12200310652
274.581418,8789.0625,8243.02782444207,5598.788068371894
275.001261,5249.0234375,7241.13261818751,4204.935663676317
275.421104,5859.375,7368.824892739433,4166.9528100033685
275.840947,8544.921875,7892.506572863226,5016.209910856075
276.26079,8544.921875,7988.452281392448,3772.808053912043
276.680633,8666.9921875,8168.194712534587,4622.942394471904
277.100476,8544.921875,7765.997075959199,4755.15437101826
277.520319,5859.375,8133.403018081275,4946.422769889674
277.940162,6835.9375,7574.404544900206,4903.301003814838
278.360005,6713.8671875,8285.161387518367,4971.546874828969
278.779848,6713.8671875,7704.081922249008,4965.007626974957
279.199691,8789.0625,8371.209867332276,5149.751178945447
279.619534,8666.9921875,8511.10151372646,4793.609306688034
280.039377,6835.9375,7664.066472275063,4441.876099887114
280.45922,8422.8515625,8656.41817260177,4961.750152469943
280.879063,6958.0078125,7709.183396979264,4468.016691511346
281.298906,8544.921875,8085.555086720253,4359.174581016309
281.718749,8666.9921875,7627.294272780086,4883.607519312326
282.138592,8666.9921875,7846.864416425964,3717.4985314572386
282.558435,8422.8515625,8210.937975889907,4793.007288678834
282.978278,5981.4453125,7825.2064090861295,4072.2407300153886
283.398121,4882.8125,8530.106731328995,5756.39134342831
283.817964,8422.8515625,7598.846401549094,4465.465993937957
284.237807,8544.921875,7981.596108598069,3639.6064520901746
284.65765,8666.9921875,7188.325197341549,3954.471969776025
285.077493,8544.921875,7180.683199049202,4502.6523583773405
285.497336,4638.671875,6904.603118288914,4790.908143447625
285.917179,8544.921875,7922.689052992643,4714.979590302324
286.337022,6347.65625,7196.985360923796,4507.619299195153
286.756865,8544.921875,8028.8520957747,3733.400998939485
287.176708,6591.796875,7792.884829931032,4817.311032406107
287.596551,6713.8671875,7841.019236101835,5066.471095963872
288.016394,8422.8515625,7935.162729670808,4067.6298046436095
288.436237,8544.921875,8065.727173616811,4288.434231578086
288.85608,8544.921875,7738.702601598048,4406.38732082481
289.275923,5737.3046875,7715.572278209486,4754.207215068054
289.695766,6713.8671875,7039.288511885517,4088.240404481804
290.115609,8422.8515625,7934.824143571298,4493.396602199468
290.535452,8666.9921875,7756.348435353564,3976.5112830187522
290.955295,6713.8671875,7562.132459261699,5316.1569179100825
291.375138,6713.8671875,7191.954079082011,4944.871689973034
291.794981,8544.921875,7862.836483601273,3531.1106530923353
292.214824,8422.8515625,8372.231220434895,5076.148786423538
292.634667,5371.09375,8589.80587878963,5772.04414206246
293.05451,8544.921875,8617.399022559206,5808.243684807847
293.474353,8544.921875,8906.830840386596,4757.10702398999
293.894196,8666.9921875,9224.967869266944,6044.984486859778
294.314039,8911.1328125,9193.855426171467,5008.080029744399
294.733882,7080.078125,8474.883962594446,5635.344236533127
295.153725,8422.8515625,7130.386295620886,3794.174354061173
295.573568,8544.921875,7349.005868408411,3903.3180913527526
295.993411,8544.921875,7143.230727236106,4252.465269286733
296.413254,6958.0078125,7297.733090802691,5090.585496092136
296.833097,6713.8671875,7824.507833045767,4346.1345220665
297.25294,8422.8515625,8821.487371189278,3896.9585374615262
297.672783,6835.9375,8382.97978218175,5523.981653916345
298.092626,5249.0234375,7409.884938715585,4781.742048949155
298.512469,6103.515625,7596.776952647174,5359.193326506577
298.932312,6713.8671875,7044.069760451963,4986.683002632576
299.352155,6713.8671875,6716.463418164754,4869.913381199131
299.771998,5859.375,6688.909495824102,3884.1421818996014
300.191841,4882.8125,5987.936130225597,3120.9018924762668
300.611684,4882.8125,5865.362972530487,2706.479372523692
301.031527,4760.7421875,5808.9548348249,3091.634995294996
301.45137,4638.671875,6434.963276690039,3942.056856773353
301.871213,8300.78125,8030.018073734895,4981.109706751609
302.291056,8544.921875,6739.874593818116,3217.376166771567
302.710899,8544.921875,6659.157165284005,4159.317932412239
303.130742,4638.671875,6625.2448545188445,3549.1238703604927
303.550585,5981.4453125,7231.16575279557,4416.848161477128
303.970428,6713.8671875,6473.804264149265,3029.3710504484548
304.390271,4760.7421875,6107.002537803384,3355.830255590567
304.810114,4760.7421875,6244.3533780656735,3560.835198980988
305.229957,5004.8828125,6255.477016404355,4193.100809823765
305.6498,8544.921875,8195.707501547893,4555.184995786212
306.069643,6713.8671875,6832.986925458674,4188.522802927738
306.489486,5249.0234375,8629.466411918715,5442.445594153208
306.909329,8666.9921875,8887.496168243939,5022.918314749844
307.329172,8422.8515625,8901.991418890413,5457.71625648496
307.749015,8544.921875,8924.888932465477,5661.85178101668
308.168858,8544.921875,8782.374130853046,5219.237395191259
308.588701,6713.8671875,7860.108657858341,4730.926527157204
309.008544,8911.1328125,8915.593504681729,5547.709677781204
309.428387,6713.8671875,7441.841480683314,4098.2837912503355
309.84823,6958.0078125,8704.478480000116,5248.658652230648
310.268073,8666.9921875,7984.771525993476,4681.620934328964
310.687916,8544.921875,7757.15072830333,4208.854899822512
311.107759,8544.921875,8028.214015378542,4034.855646622902
311.527602,4516.6015625,5569.68137696863,2252.6990014778503
311.947445,5126.953125,7039.821841480298,4475.44962834811
312.367288,8544.921875,7125.756244902035,3477.591900499219
312.787131,6713.8671875,6889.979100385369,3435.303401977099
313.206974,8422.8515625,6536.922206092986,3977.526677646002
313.626817,6835.9375,7013.796978965729,3642.3047855613668
314.04666,5004.8828125,6041.039796180766,2951.53210125401
314.466503,4760.7421875,5636.808267452704,2532.6022809970827
314.886346,5371.09375,5895.777315331736,2950.4578252487945
315.306189,8422.8515625,7084.75680721149,4134.544533874086
315.726032,4638.671875,7017.963675539994,4533.614556183949
316.145875,6835.9375,7164.758979532064,4156.929231552959
316.565718,6713.8671875,7448.566937610146,4172.695082520796
316.985561,6835.9375,8268.955498254882,4782.711496832258
317.405404,1220.703125,8444.888062321346,6622.375419439957
317.825247,8544.921875,8949.441058872599,4212.3406511726125
318.24509,6713.8671875,8391.071949948517,5060.607694333804
318.664933,8544.921875,9590.445212856426,5434.237791965293
319.084776,6713.8671875,8876.608716738132,5387.274073527768
319.504619,8789.0625,8072.60520274392,4768.330659397697
319.924462,8666.9921875,8841.882321561958,5341.512043068047
320.344305,8544.921875,8408.386261403017,4573.182892055184
320.764148,5249.0234375,6675.192991750649,4562.552132431962
321.183991,5981.4453125,7422.747085378332,4699.819260686919
321.603834,8544.921875,7205.596436133552,4015.330232691108
322.023677,6591.796875,6918.951880571502,4314.096346807586
322.44352,5859.375,5954.633296813649,2793.785881363066
322.863363,4638.671875,6455.852760061282,3623.026415329157
323.283206,4394.53125,6114.832234691892,3739.547834253583
323.703049,4638.671875,6325.807303291254,3618.6323949892435
324.122892,5737.3046875,6233.784068233918,3584.602040916819
324.542735,4638.671875,5828.97844173648,2715.3349424055186
324.962578,4516.6015625,6356.548960826674,3208.575627889395
325.382421,5981.4453125,6055.8481262474725,3566.440185947919
325.802264,5126.953125,5813.645990846979,2787.511711152394
326.222107,6591.796875,6555.232357504346,4347.245138149274
326.64195,8666.9921875,8134.942149511869,4646.9968424127055
327.061793,4760.7421875,6460.231131969651,3933.008303429862
327.481636,8422.8515625,7349.921575344237,4616.861969386165
327.901479,5249.0234375,7743.388617755149,5404.602150878388
328.321322,8544.921875,9108.85676156999,4582.534503303838
328.741165,8666.9921875,8971.54227274368,4146.485708270715
329.161008,8544.921875,8404.313504525324,4580.7935799405595
329.580851,8544.921875,8605.691628675175,4038.894664759045
330.000694,8300.78125,9274.119312883273,5420.306790963574
330.420537,8422.8515625,8417.5410263335,3718.173710775364
330.84038,8544.921875,8209.286355233173,4623.556723455528
331.260223,15502.9296875,9939.125003893427,6229.476238793642
331.680066,6713.8671875,7146.357102619794,4264.610246641774
332.099909,8422.8515625,7007.977312053393,3622.8668255574835
332.519752,5737.3046875,6703.149742352467,3759.430630765911
332.939595,8422.8515625,6571.1480010557425,4165.234810264032
333.359438,4882.8125,6059.114054429125,3605.09023800644
333.779281,6713.8671875,6688.1995269068075,3595.0730824060406
334.199124,4516.6015625,5758.762220231374,2955.9616694706433
334.618967,6835.9375,6479.0769378215,3010.870822198125
335.03881,5859.375,6547.036083221176,3132.688724464344
335.458653,5981.4453125,7728.162397108512,4648.329565783184
335.878496,8544.921875,6858.159954673821,3181.0058269633046
336.298339,8544.921875,6997.543983216353,3321.863129478363
336.718182,8544.921875,6407.320673803517,3861.007756448609
337.138025,6835.9375,8402.057505889323,4408.9586572005455
337.557868,9155.2734375,7433.628493171125,4176.536202107837
337.977711,8666.9921875,8792.823607954531,5167.756160420752
338.397554,8422.8515625,8670.986714646053,5093.245637248456
338.817397,8789.0625,8607.424628537858,4705.27301801374
339.23724,8544.921875,8740.275526871339,4202.442266500193
339.657083,8544.921875,8934.219550253332,4713.700142019874
340.076926,8666.9921875,9166.401705803763,5208.792379469139
340.496769,8666.9921875,8390.091364658338,5225.972588996865
340.916612,8544.921875,8657.154216479417,4911.644032849357
341.336455,4394.53125,6224.338995003401,3362.414247390026
341.756298,5981.4453125,6688.959772094271,4458.131869247538
342.176141,6713.8671875,7020.491288103056,3640.8084163537037
342.595984,8422.8515625,6659.260999032469,3751.166416622895
343.015827,4760.7421875,6743.2920455766625,4330.26677357047
343.43567,4638.671875,5719.076208624,3120.413723865809
343.855513,6713.8671875,6881.425617289549,3456.1514625044983
344.275356,5249.0234375,5559.022489432793,2894.8994144320313
344.695199,5859.375,6768.162170910889,3768.475173394207
345.115042,4516.6015625,6427.154807016794,3621.717798925133
345.534885,5859.375,6490.699608221781,2875.731476344504
345.954728,5126.953125,6143.704422753421,3288.535623174621
346.374571,4760.7421875,5476.641061722906,2694.855813768046
346.794414,5249.0234375,6418.03774444389,3723.6224478190566
347.214257,5859.375,6984.1260052963335,3601.0453974512798
347.6341,8422.8515625,7653.240731016329,4156.544389540906
348.053943,8300.78125,8637.730760825583,5129.776574737892
348.473786,6713.8671875,8473.13628560861,5152.537677161404
348.893629,8422.8515625,8582.404570854374,5338.098020206875
349.313472,6835.9375,8491.369699352908,4156.7462785819325
349.733315,6835.9375,9068.204010891703,5832.564803780052
350.153158,8666.9921875,9057.987299116938,4969.447982048862
350.573001,6835.9375,9027.1672363661,4624.689393017389
350.992844,8911.1328125,9286.604246167164,5711.467252508974
351.412687,8422.8515625,8588.864506209353,4885.388117244302
351.83253,8666.9921875,8159.746631425604,4720.218538225863
352.252373,6835.9375,7608.051442825265,4914.813576748337
352.672216,4638.671875,6215.778708635302,3964.9687938187203
353.092059,8544.921875,8837.654677483531,4494.391064217163
353.511902,8544.921875,7611.02561873071,3225.33553745298
353.931745,8666.9921875,8164.094480599528,4518.337164416664
354.351588,8544.921875,8578.901834896558,4642.6746601198865
354.771431,6713.8671875,8746.358756721775,4768.574286879355
355.191274,6713.8671875,9124.444377621461,4961.539818739859
355.611117,8789.0625,9718.000066853629,5324.598116357863
356.03096,6713.8671875,8636.522767209904,4271.622537209767
356.450803,8789.0625,8359.646522087132,4447.8735950325945
356.870646,5004.8828125,6360.428383925544,2974.1950748048366
357.290489,6713.8671875,6722.888809729101,3216.506504830926
357.710332,6469.7265625,6655.346506453349,2720.4037640520182
358.130175,4760.7421875,6177.707340233328,3610.8169669841486
358.550018,5737.3046875,6208.942515429594,2936.995098321785
358.969861,5004.8828125,6364.669979805589,3573.5000296663925
359.389704,6591.796875,6584.269326266095,2962.948446540713
359.809547,5004.8828125,6320.254503951217,3840.081346815553
360.22939,8422.8515625,6730.692384023187,3010.5284478313256
360.649233,5126.953125,6582.714358126428,3312.3458736284074
361.069076,5737.3046875,6205.159887094025,3289.930179998084
361.488919,4516.6015625,5943.691037865637,3301.244203240709
361.908762,6835.9375,7286.369201727049,4380.220554756089
362.328605,8422.8515625,6839.169514187439,3255.6860461670726
362.748448,6469.7265625,7113.384064199767,3692.927370107765
363.168291,4516.6015625,7942.827039755483,5026.601425199477
363.588134,8422.8515625,8729.3710051873,4209.368404307327
364.007977,8666.9921875,8559.125957094488,4455.56127458632
364.42782,8544.921875,8672.949171069968,4055.1129231815776
364.847663,9033.203125,9357.431741847333,4434.168278135
365.267506,8422.8515625,9732.640946688385,5430.943307233376
365.687349,8422.8515625,8704.548061904909,5459.450488932555
366.107192,6591.796875,8371.267591778167,4644.107885705932
366.527035,8300.78125,8541.307725312703,5211.89551193013
366.946878,8544.921875,8681.997351629556,4253.90370194138
367.366721,5859.375,6568.898780200016,3689.2478276878683
367.786564,8544.921875,7417.974235033199,3795.3546170431205
368.206407,5737.3046875,7140.069206582094,3776.2808508335997
368.62625,5737.3046875,7110.638595568114,3638.5446166902057
369.046093,6591.796875,6573.66378382011,3610.8691624006055
369.465936,6713.8671875,6567.24283440351,3700.506597287967
369.885779,4882.8125,6441.701411489211,3412.8533179911174
370.305622,4760.7421875,6508.01034261625,3295.6438454225113
370.725465,6591.796875,5950.377808451772,3412.26771953236
371.145308,6713.8671875,6858.755946608882,4001.5218435542015
371.565151,6713.8671875,6513.5787137378975,3460.224575734797
371.984994,8544.921875,6195.373408468707,3038.0587309874463
372.404837,5737.3046875,6741.8765927133945,3310.4742379693207
372.82468,6469.7265625,6124.543658801433,3876.8323778881704
373.244523,6591.796875,7198.211132723142,3311.7901926840545
373.664366,5981.4453125,6776.965326781399,4163.8056792604375
374.084209,6469.7265625,7306.819876109599,3621.7969081941465
374.504052,8422.8515625,8692.79315993146,4053.048387030997
374.923895,8422.8515625,9381.50409071093,5381.554353019332
375.343738,8544.921875,9098.531498506996,5082.619292690126
375.763581,8789.0625,9862.314228988504,4698.567070262553
376.183424,8544.921875,9474.138229847282,5349.8274863243905
376.603267,8666.9921875,8900.648891017407,3615.5769464652485
377.02311,6469.7265625,9388.02430104111,5721.634113489682
377.442953,8911.1328125,8633.377794138742,4759.248238514689
377.862796,8422.8515625,9435.549154601229,5132.5116195336705
378.282639,8422.8515625,7123.304133469858,2813.263308623857
378.702482,5737.3046875,8043.836301897112,5189.354089648951
379.122325,8666.9921875,7632.054559231154,4013.2110217854884
379.542168,8300.78125,7269.579207623275,4819.5060600856405
379.962011,8666.9921875,7170.961913489652,3602.371193512871
380.381854,5737.3046875,6242.8926253014315,2943.963084555987
380.801697,5371.09375,7179.0881492766175,4124.821930533884
381.22154,6713.8671875,6610.826031879395,2889.0720008808603
381.641383,6713.8671875,7110.950489440013,3638.843672727548
382.061226,5981.4453125,6920.179745650288,2984.8759820228306
382.481069,6713.8671875,6570.08122996921,2901.205772975335
382.900912,5737.3046875,6650.583578767129,3368.4662098349468
383.320755,6713.8671875,6048.570982713058,2537.295964767797
383.740598,6591.796875,6654.9861472782795,3431.6261235035035
384.160441,4760.7421875,6318.611638292058,3436.525774168635
384.580284,6835.9375,7766.2357710207025,5257.466232232757
385.000127,9155.2734375,7815.627766867841,3845.4883509190254
385.41997,8422.8515625,8492.09857745309,4496.728884519903
385.839813,8666.9921875,8818.215676047465,3697.534416550674
386.259656,8544.921875,8195.49349465221,3653.7465763961595
386.679499,8666.9921875,9159.258746644655,4422.132586925832
387.099342,8666.9921875,9119.675386898321,4286.500152467263
387.519185,8422.8515625,8755.334687287404,3926.520414746216
387.939028,8422.8515625,9167.57338549473,4415.083845948496
388.358871,6835.9375,8976.56506415174,4894.46240508097
388.778714,8544.921875,9309.094814367842,5473.714225824687
389.198557,8544.921875,8408.817139233184,4236.259966184255
389.6184,8666.9921875,9806.21748184337,5510.3477262149645
390.038243,8422.8515625,8430.544519332072,4472.337404330544
390.458086,5859.375,7611.902194480501,4148.88253499848
390.877929,5126.953125,6688.257665628565,4165.961817196711
391.297772,6713.8671875,7641.142582659248,3720.785686392577
391.717615,5615.234375,7164.930386895694,4591.391047036134
392.137458,8544.921875,7588.988234494045,4488.191635739303
392.557301,8544.921875,8166.582863921535,4327.533574726827
392.977144,6591.796875,7100.724190104694,4089.1249609709
393.396987,4882.8125,7167.275778952359,4107.164955545615
393.81683,8544.921875,8034.740906802149,4113.769567024801
394.236673,8666.9921875,8332.44331678125,5213.966633399533
394.656516,8544.921875,7282.397255898857,3982.082671572384
395.076359,8544.921875,6768.546290577331,3741.1561626606326
395.496202,8422.8515625,7520.383594542995,4255.91597192849
395.916045,6591.796875,7045.9857241950685,3480.9548756986137
396.335888,6591.796875,6423.036823240786,3535.0152428480733
396.755731,4760.7421875,6949.395541596727,3801.896156406884
397.175574,4882.8125,5974.961175244809,2650.7874728799275
397.595417,8666.9921875,7119.852413426414,3376.5962222944854
398.01526,4882.8125,6720.426084612711,3381.5453889205046
398.435103,5249.0234375,6311.741605424713,2850.970742853626
398.854946,5737.3046875,6231.905901522439,2690.24038651051
399.274789,6469.7265625,6400.663730837945,2684.878507212752
399.694632,5004.8828125,6243.455698797368,3325.977688264363
400.114475,5371.09375,6010.031227502674,2827.6475058748883
400.534318,5249.0234375,6634.4404310951095,3263.3750862196794
400.954161,8422.8515625,6817.326299157044,3563.958447388318
401.374004,8544.921875,7885.413991319464,3368.6733207549764
401.793847,8422.8515625,7482.528003828542,3910.0089244495307
402.21369,6713.8671875,7743.659473662429,3920.502753760358
402.633533,8422.8515625,9463.340625182234,5199.77721096434
403.053376,8666.9921875,9489.646773610824,4803.947585036302
403.473219,8544.921875,9188.598551100462,5166.6895097552
403.893062,8666.9921875,9637.982169184275,5482.464284558175
404.312905,6713.8671875,9062.1971127656,4745.76397363586
404.732748,8544.921875,8955.06141773954,4503.295078346296
405.152591,8422.8515625,9642.254380911952,5137.390775693773
405.572434,6835.9375,8967.214422241597,5280.515431339458
405.992277,8666.9921875,9185.101744056146,5272.378147210326
406.41212,5859.375,9191.973045160907,5802.204340052507
406.831963,6835.9375,8246.495467429919,5064.027402217703
407.251806,8666.9921875,8639.996543988536,4923.419767672709
407.671649,8666.9921875,7792.078016118417,4099.467380163897
408.091492,5004.8828125,6724.208760261885,4485.6132895691035
408.511335,5249.0234375,6749.521541123044,4071.351150106458
408.931178,8544.921875,7108.228270744725,4130.258070035181
409.351021,6469.7265625,6395.040808498985,3591.808195713013
409.770864,6713.8671875,6534.335837181396,2571.343585490562
410.190707,6713.8671875,7381.667344991213,3690.1720471383055
410.61055,6835.9375,7669.036073517534,4020.311614721988
411.030393,5126.953125,6397.775051210725,2946.3766491006054
411.450236,6591.796875,7074.403059783031,2746.744338944439
411.870079,6835.9375,6461.585134011105,3595.3693548880383
412.289922,6835.9375,6414.847223424193,3479.3836026816034
412.709765,8544.921875,6785.8573278346485,3891.9081110218704
413.129608,6835.9375,6722.404589849515,3149.399388824698
413.549451,5737.3046875,6645.796496914151,4015.4468995920442
413.969294,4882.8125,5963.6427853172345,3033.677961281109
414.389137,8789.0625,7926.776626591646,5009.781661000407
414.80898,6713.8671875,7451.168296373055,3910.6005805248874
415.228823,8422.8515625,8612.616809887699,4548.6140476399905
415.648666,6835.9375,8576.64351155173,4256.884256254356
