Signal key,Signal label,Time (s),Signal,Baseline,Detrended signal,Envelope,Envelope fit,Normalized envelope
heat_flux,$q''$,571.2000000000617,254.86841017322777,241.89734077851654,12.971069394711236,32.058779671500105,31.75025301256607,2.0103661892255076
heat_flux,$q''$,571.3000000000617,254.86841017322777,241.83522908483928,13.033181088388488,32.060657512159004,31.756070844133433,2.010483946277026
heat_flux,$q''$,571.4000000000617,254.86841017322777,241.77424524519117,13.094164928036605,32.085888112499916,31.76188867570079,2.012066125835293
heat_flux,$q''$,571.5000000000617,254.86841017185867,241.71438693372122,13.154023238137455,32.13137486805465,31.76770650726815,2.0149185436865595
heat_flux,$q''$,571.6000000000618,252.65057448818874,241.64623969702814,11.004334791160602,32.16687917854723,31.773524338835514,2.0171449748270276
heat_flux,$q''$,571.7000000000618,252.65057448818874,241.58345900053766,11.06711548765108,32.185732400032364,31.77934217040287,2.0183272368912757
heat_flux,$q''$,571.8000000000618,252.65057448818874,241.52161326481038,11.128961223378354,32.21913368487872,31.785160001970233,2.0204217899098205
heat_flux,$q''$,571.9000000000618,252.65057448756184,241.46069998846104,11.189874499100796,32.280363196240884,31.790977833537596,2.024261416392382
heat_flux,$q''$,572.0000000000618,251.63694428346446,241.3894550407411,10.247489242723361,32.334878680120546,31.796795665104952,2.027680014564363
heat_flux,$q''$,572.1000000000619,251.63694428346446,241.32484080757038,10.312103475894077,32.36312885603456,31.802613496672315,2.0294515479501984
heat_flux,$q''$,572.2000000000619,251.63694428346446,241.2609235309282,10.376020752536249,32.40092860480853,31.808431328239678,2.031821923169564
heat_flux,$q''$,572.3000000000619,251.63694428272345,241.19770052165066,10.439243761072788,32.46505095860894,31.814249159807034,2.0358429562024742
heat_flux,$q''$,572.4000000000619,250.44098623622028,241.1166501445709,9.324336091649371,32.532833917590594,31.820066991374397,2.040093541232182
heat_flux,$q''$,572.500000000062,250.44098623622028,241.04193585894495,9.39905037727533,32.56480937819528,31.82588482294176,2.0420986825863836
heat_flux,$q''$,572.600000000062,250.44098623622028,240.9675827306134,9.473403505606882,32.602500944855315,31.831702654509115,2.0444622738399723
heat_flux,$q''$,572.700000000062,250.44098623485385,240.8935876284287,9.547398606425162,32.653317652748534,31.837520486076478,2.04764892637145
heat_flux,$q''$,572.800000000062,248.23562818897656,240.80613529151393,7.429492897462637,32.71720949600995,31.84333831764384,2.051655504375236
heat_flux,$q''$,572.900000000062,248.23562818897656,240.72407882113933,7.511549367837233,32.751185210337624,31.849156149211197,2.0537860791519127
heat_flux,$q''$,573.0000000000621,248.23562818897656,240.64211742868622,7.593510760290343,32.78702292562406,31.85497398077856,2.056033417692219
heat_flux,$q''$,573.1000000000621,248.2356281873625,240.56024768306958,7.675380504292917,32.82340579086027,31.860791812345923,2.05831494190766
heat_flux,$q''$,573.2000000000621,245.63534711810993,240.4707164985326,5.164630619577338,32.87297282063994,31.86660964391328,2.061423228679348
heat_flux,$q''$,573.3000000000621,245.63534711810993,240.38543872973545,5.249908388374479,32.90604799629829,31.87242747548064,2.063497331796422
heat_flux,$q''$,573.4000000000622,245.63534711810993,240.30008215654527,5.335264961564661,32.93860641791664,31.878245307048005,2.065539029910535
heat_flux,$q''$,573.5000000000622,245.6353471167645,240.2146432273692,5.420703889395298,32.965071885534634,31.88406313861536,2.067198646459463
heat_flux,$q''$,573.6000000000622,243.47180188976367,240.12285851302155,3.3489433767421133,32.99853615731981,31.889880970182723,2.06929714931058
heat_flux,$q''$,573.7000000000622,243.47180188976367,240.03718642788192,3.434615461881748,33.02192096763817,31.895698801750086,2.0707635816728596
heat_flux,$q''$,573.8000000000623,243.47180188976367,239.95125406368874,3.5205478260749317,33.04307024700976,31.901516633317442,2.072089826670667
heat_flux,$q''$,573.9000000000623,243.47180188766012,239.86505787270752,3.6067440149525964,33.05708931074754,31.907334464884805,2.072968944716701
heat_flux,$q''$,574.0000000000623,240.09533612598386,239.77541148879652,0.31992463718734143,33.069003191342176,31.913152296452168,2.0737160493468627
heat_flux,$q''$,574.1000000000623,240.09533612598386,239.69175739435332,0.4035787316305459,33.07528129666673,31.918970128019524,2.074109741521244
heat_flux,$q''$,574.2000000000623,240.09533612598386,239.60770220824807,0.487633917735792,33.07652230616189,31.924787959586887,2.0741875636827594
heat_flux,$q''$,574.3000000000624,240.09533612176034,239.52324249572155,0.572093626038793,33.07304952381312,31.93060579115425,2.073969789822118
heat_flux,$q''$,574.4000000000624,233.32837593700808,239.43749267797372,-6.109116740965646,33.056841118757795,31.936423622721605,2.0729533809057967
