Time (s),Band-integrated hydrophone power proxy (V^2),Band-integrated hydrophone power proxy (dB re V^2)
0.3200000000404449,0.00011182119864092252,-39.51475856735293
0.6400000000808898,0.00027418328350471634,-35.61959026946088
0.9600000001213346,0.0005636377234066185,-32.489999479277024
1.2800000001617795,5.2218668791160073e-05,-42.82174203827179
1.6000000002022243,1.991474138479956e-05,-47.008253290178345
1.9200000002426691,0.0005061852989521935,-32.95690472130457
2.240000000283114,0.0005829075284725108,-32.34400335565862
2.560000000323559,0.0007127158185594272,-31.470836020325223
2.880000000364004,0.0005826220111273556,-32.34613112000531
3.2000000004044487,0.0006685055033133776,-31.748950131607188
3.5200000004448935,0.0005850492885976371,-32.32807544406257
3.8400000004853383,0.00025409430534716943,-35.95005068062634
4.160000000525783,0.0009004202597245376,-30.45554741806142
4.480000000566228,0.000547579379934515,-32.61552914353362
4.800000000606673,0.0002083527916217465,-36.81200676258789
5.120000000647118,0.00022156734086280634,-36.54494254450632
5.440000000687562,0.00031675742115160597,-34.99273201456559
5.760000000728008,4.121214150412141e-05,-43.849748176700594
6.080000000768452,0.00011249344707704442,-39.48872775162996
6.400000000808897,4.393080729145567e-05,-43.572308158787024
6.720000000849343,0.0006950481950004431,-31.579850801623266
7.040000000889787,0.0010546795558456098,-29.76879472373398
7.360000000930232,0.00021141925738953318,-36.74855456966605
7.680000000970677,0.0002590104607553393,-35.86682695545859
8.000000001011122,0.0007142708000010462,-31.46137103841056
8.320000001051566,0.0002750528020291663,-35.605839264291525
8.64000000109201,1.4138313470700246e-05,-48.496023935131596
8.960000001132457,0.00041932485852381513,-33.774493908763944
9.280000001172901,0.0006312070980304396,-31.998281260563676
9.600000001213346,0.0002555382380822856,-35.92544103961403
9.920000001253792,0.0008104398613432502,-30.912792064240904
10.240000001294236,0.0006564134217129515,-31.82822547490548
10.56000000133468,0.00048333843007453836,-33.15748672881425
10.880000001375125,0.0009588094130913883,-30.182677109404487
11.200000001415571,0.0017175670007761408,-27.65086312492686
11.520000001456015,0.0006112511823209274,-32.137802878274925
11.84000000149646,0.0003150742185632073,-35.015871321919704
12.160000001536904,0.00043984218796252816,-33.5670311712936
