DeltaTmax_K,H_median,H_lower_95,H_upper_95,n_successful_bootstrap,seed
142.72401433691758,0.4592873160480436,0.42928428489503845,0.5166985000852066,2000,20260802
143.51254480286738,0.45557320450489286,0.42464415676893535,0.5135343499488272,2000,20260802
144.30107526881721,0.45176564208963543,0.42015610710388396,0.5103778290467614,2000,20260802
145.08960573476702,0.4479645203604617,0.41574660894787374,0.5072290557884777,2000,20260802
145.87813620071685,0.4443070374811665,0.411354535460252,0.5040881467970496,2000,20260802
146.66666666666666,0.4405770016374598,0.40698028145947085,0.5009504946435135,2000,20260802
147.4551971326165,0.43689099794642094,0.40260270763799055,0.4978189359992359,2000,20260802
148.2437275985663,0.43318262002661745,0.39820669175986867,0.49469558100403255,2000,20260802
149.03225806451613,0.4295177212099528,0.3938981075148154,0.491580540358302,2000,20260802
149.82078853046596,0.4258503449801385,0.38964336531350724,0.48847392300357045,2000,20260802
150.60931899641577,0.4221087702238984,0.3853642394535278,0.48537583613047136,2000,20260802
151.3978494623656,0.41842309586088344,0.38107577070668736,0.4822863851868159,2000,20260802
152.1863799283154,0.41474995351336946,0.37686914586826614,0.4792056738857528,2000,20260802
152.97491039426524,0.4112161734256975,0.3726728990001777,0.47613380421401474,2000,20260802
153.76344086021504,0.4076030367555218,0.3684756674311436,0.4730708764402515,2000,20260802
154.55197132616487,0.4040713517996867,0.36425258617196843,0.47001698912344775,2000,20260802
155.3405017921147,0.40050502733836835,0.36004694492220096,0.4669722391214259,2000,20260802
156.1290322580645,0.3969550991174044,0.35598757070569725,0.4639367215994296,2000,20260802
156.91756272401435,0.3934095183253676,0.3518761994780122,0.4609541110840674,2000,20260802
157.70609318996415,0.3898870508719888,0.3476741699770233,0.4580685170661241,2000,20260802
158.49462365591398,0.3863924631616036,0.34348044000139594,0.45510142991403263,2000,20260802
159.2831541218638,0.3829340528992211,0.33937330463484044,0.452023550153014,2000,20260802
160.07168458781362,0.37940296546292424,0.3353065315923874,0.4493143090874362,2000,20260802
160.86021505376345,0.3758889089044162,0.3312642172890797,0.4462212071488207,2000,20260802
161.64874551971326,0.3725004585436269,0.3271712439110528,0.44313115966526134,2000,20260802
162.4372759856631,0.3690160558820471,0.32317558188465634,0.4404046525485994,2000,20260802
163.2258064516129,0.36556456296397555,0.31927042194672733,0.43768766673199366,2000,20260802
164.01433691756273,0.3621300187481955,0.31534173828679374,0.4349802488799195,2000,20260802
164.80286738351253,0.35873445832497564,0.3114243241497728,0.4322824444962056,2000,20260802
165.59139784946237,0.3553587675594289,0.30753591431060046,0.42950088157144745,2000,20260802
166.3799283154122,0.35199135233134843,0.3036734272654112,0.42645908851679487,2000,20260802
167.168458781362,0.3487090485681713,0.2998381603608697,0.4237309685579311,2000,20260802
167.95698924731184,0.34541393588753455,0.29602919450884113,0.42101043019842443,2000,20260802
168.74551971326164,0.34212554773564197,0.29224673657005973,0.41829985077235526,2000,20260802
169.53405017921148,0.33876198165864363,0.2885870579556974,0.41559933506654334,2000,20260802
170.32258064516128,0.335470160867863,0.28497108078627714,0.41290892788898886,2000,20260802
171.11111111111111,0.33220448311233275,0.28138257975635744,0.410228419292718,2000,20260802
171.89964157706092,0.32891639744492696,0.2778204522695125,0.4075533853293555,2000,20260802
172.68817204301075,0.3256896130475191,0.274284543469913,0.4047794493292022,2000,20260802
173.47670250896059,0.32246626592624517,0.27077498833218405,0.40190500703784565,2000,20260802
174.2652329749104,0.31927083608464624,0.2672919153305628,0.3990416175330331,2000,20260802
175.05376344086022,0.3161153345184605,0.26383544647493673,0.3962782666212026,2000,20260802
175.84229390681003,0.3130334010982545,0.2602953601384683,0.39368539294249283,2000,20260802
176.63082437275986,0.3099062815588728,0.2567273005874528,0.3911028861556601,2000,20260802
177.41935483870967,0.30673217310313033,0.25318811916650147,0.38853077763948257,2000,20260802
178.2078853046595,0.30356806022626437,0.2496779492644814,0.38596909771548543,2000,20260802
178.99641577060933,0.30054280927018867,0.24627692692829845,0.38341787565780083,2000,20260802
179.78494623655914,0.29747865300343435,0.24294142493906687,0.3808769359044713,2000,20260802
180.57347670250897,0.2944090559752962,0.23963380891145927,0.3783458928151371,2000,20260802
181.36200716845877,0.2913820645434202,0.23635415805987814,0.37582306968823287,2000,20260802
182.1505376344086,0.2883608258903904,0.23310254518190024,0.3733105524292477,2000,20260802
182.9390681003584,0.28540410089305357,0.22987903671120702,0.37080863834837086,2000,20260802
183.72759856630825,0.2824234021204928,0.22664094693045905,0.36819130420955026,2000,20260802
184.51612903225808,0.27946351814003567,0.22334762934031913,0.36576421609815224,2000,20260802
185.30465949820788,0.2765099741660444,0.220085251808128,0.3633786469090045,2000,20260802
186.09318996415772,0.27358529641831353,0.21685558966196725,0.3609251350199464,2000,20260802
186.88172043010752,0.2706939562279441,0.21365602608073112,0.35847908650593546,2000,20260802
187.67025089605735,0.26781016174170247,0.21048661039387007,0.35603212300067827,2000,20260802
188.45878136200716,0.2649309197369767,0.20734738492347385,0.3533971046578536,2000,20260802
189.247311827957,0.26204043958581413,0.20432076243305666,0.3509087384293245,2000,20260802
190.03584229390682,0.25916224787355924,0.20138155512246908,0.3485734609704377,2000,20260802
190.82437275985663,0.25636947402865995,0.1984704616681876,0.3461847267185411,2000,20260802
191.61290322580646,0.25354553129671137,0.19558747766067175,0.3437532396453794,2000,20260802
192.40143369175627,0.250810101405478,0.19265657213446036,0.3413328234733847,2000,20260802
