case,nominal_power_W,pressure_std_kPa,temperature_heat_flux_fit_mean_R2,temperature_heat_flux_fit_min_R2,hydrophone_band_power_cv,hydrophone_time_bin_s,hydrophone_centroid_iqr_Hz,hydrophone_peak_frequency_iqr_Hz,ae_waveform_available,note
Case A,150.0,0.058553759792702,0.9791418577547905,0.056686829009071404,0.330120326309872,0.32000000007366225,138.00911124031427,15.624999996402948,False,Data-derived diagnostic; add manufacturer/calibration uncertainty before submission.
Case B,180.0,0.0585762688891176,0.9911677577854602,0.51733522265632,1.1427274394194935,0.3200000000451553,159.19986237551802,32.812499995370786,False,Data-derived diagnostic; add manufacturer/calibration uncertainty before submission.
Case C,230.0,0.0581731843960993,0.9845466216109237,0.036094535872855715,1.049217985035309,0.32000000004305207,168.48134528106516,305.8593749588455,True,Data-derived diagnostic; add manufacturer/calibration uncertainty before submission.
Case D,250.0,0.0582134689571477,0.9942899991897582,0.804153545310094,1.4270012613202598,0.32000000004043727,158.48677704494241,189.06249997610462,True,Data-derived diagnostic; add manufacturer/calibration uncertainty before submission.
