Time (s),Band-integrated hydrophone power proxy (V^2),Band-integrated hydrophone power proxy (dB re V^2)
28.480000003592334,0.0036262399478392687,-24.405434620786934
28.800000003632697,4.935100388557196e-05,-43.06704008596573
29.12000000367306,1.818028408542665e-05,-47.403993347681094
29.440000003713422,2.6982573095358618e-05,-45.68916637768944
29.760000003753785,3.2930549661840984e-05,-44.82401020180525
30.080000003794147,4.226396718555018e-05,-43.74029739514474
30.400000003834514,0.0004986126967562253,-33.022366667448814
30.720000003874876,0.00021998929117954136,-36.57598459608832
31.04000000391524,4.6133871235553225e-05,-43.35980100871958
31.3600000039556,0.00035433020870444444,-34.50591819966077
31.680000003995964,0.00031457859719169565,-35.02270828558696
32.00000000403633,8.296386251078436e-05,-40.81111036897815
32.32000000407669,0.00010332875872351981,-39.85778787709036
32.640000004117056,0.0001402508443197431,-38.53094515581236
32.960000004157415,0.00022341830434221017,-36.508812486368676
33.28000000419778,0.0002876631854467754,-35.41115714683725
33.60000000423815,0.0003356007686685683,-34.741770531230294
33.920000004278506,0.00044428180902981497,-33.523414684375126
34.24000000431887,0.00034392031133816255,-34.635421747403605
34.56000000435923,0.00025360212129939,-35.958471180428035
34.8800000043996,0.00022848301237755184,-36.411460840183985
35.200000004439964,0.0002415884144357031,-36.169238964883554
35.52000000448032,0.0002562831420759218,-35.9127996012161
35.84000000452069,0.0002449093603483476,-36.109946159779774
36.16000000456105,0.00023460049166690742,-36.29671082041457
36.480000004601415,0.0002672016425775653,-35.73160876435339
36.80000000464178,0.00024956734599375927,-36.02812239432122
37.12000000468214,0.0002626940663670001,-35.805497367806325
37.440000004722506,0.0002611596569220634,-35.8309391058738
37.760000004762865,0.00028338392411364,-35.47624790174525
38.08000000480323,0.00029518035012658417,-35.29912556454798
38.40000000484359,0.00043295332154224457,-33.6355892417643
38.72000000488396,0.00039208034385859313,-34.06624929614423
39.04000000492432,0.00046580306010166934,-33.31797662686474
39.36000000496468,0.0006210997083130758,-32.068386747120265
39.68000000500505,0.00042074740327665216,-33.75978555675611
40.00000000504541,0.0003224686341029018,-34.91512521954303
40.320000005085774,0.00031539297187385007,-35.01147988592445
40.64000000512614,0.00035505781882628503,-34.49700919191206
40.9600000051665,0.0003297685778758083,-34.81790728634736
41.280000005206865,0.0003003438315754329,-35.223812831115346
41.600000005247225,0.0003523572394289314,-34.530168011874636
41.92000000528759,0.0003401889201642568,-34.68279835314525
42.24000000532796,0.0002983878876890914,-35.25218809941171
42.560000005368316,0.00029992063467636237,-35.22993653554263
42.88000000540868,0.00030304308014898626,-35.184956284578725
43.20000000544904,0.00027149517276069617,-35.66237887850567
43.52000000548941,0.00031435727142502663,-35.02576489494671
43.84000000552977,0.0003444980323795226,-34.62813254247375
44.16000000557013,0.0003143930849179744,-35.025270148431666
44.4800000056105,0.00031700731226662793,-34.98930719989124
44.80000000565086,0.00031837602521461153,-34.97059643538084
45.120000005691224,0.0003328453099942011,-34.77757558159475
45.440000005731584,0.0004155904903315925,-33.81334398660013
45.76000000577195,0.0004351575929812543,-33.61353434154546
46.080000005812316,0.0003290683222621788,-34.827139230198
46.400000005852675,0.00034276291411068887,-34.65006173529392
46.72000000589304,0.0003443967447054378,-34.629409622217125
47.0400000059334,0.000537803796779501,-32.69376136075964
47.36000000597377,0.0005111646019129822,-32.91439228648845
47.680000006014126,0.0005727926214546531,-32.42002585117393
48.00000000605449,0.0005321969418768571,-32.73927625331082
48.32000000609486,0.00033483276880099343,-34.7517204586084
48.64000000613522,0.00031026369528426914,-35.08269039305093
48.960000006175584,0.00032484857255653797,-34.883190372630295
49.28000000621594,0.0003282856153370259,-34.83748146562831
49.60000000625631,0.00030286703371612826,-35.18747995912222
49.920000006296675,0.0003506263502452709,-34.55155448949307
50.240000006337034,0.0003636334702554264,-34.39336149437292
50.5600000063774,0.00033061990603177867,-34.8067100188526
50.88000000641776,0.0003493606612091004,-34.567259991288736
51.200000006458126,0.00036041022805424544,-34.43202892708265
51.52000000649849,0.0003431714196132361,-34.644888887170254
51.84000000653885,0.00032982426223077734,-34.81717400342862
52.16000000657922,0.00035309655320447275,-34.52106521835328
52.480000006619576,0.00037964261668004077,-34.206250418977376
52.80000000665994,0.0003753661272754913,-34.25544920316333
53.1200000067003,0.0003312357694346366,-34.79862770832548
53.44000000674067,0.00038190541612471453,-34.18044182484505
53.760000006781034,0.00038690101520104495,-34.12400130719093
54.08000000682139,0.00035397670885500967,-34.51025312970038
54.40000000686176,0.00034873329961072577,-34.57506581024641
54.72000000690212,0.0003687803108447606,-34.33232273951747
55.040000006942485,0.0003368586229013142,-34.72552331106233
55.36000000698285,0.0005260759763180711,-32.78951530156304
55.68000000702321,0.0005106503257535853,-32.918763867114485
56.000000007063576,0.0004371920853657608,-33.593277088291266
56.320000007103936,0.000590114406491896,-32.290637827791315
56.6400000071443,0.0004586236058404098,-33.385435954360226
56.96000000718467,0.00040128629985006095,-33.96545667081724
57.28000000722503,0.0003734979973299574,-34.27711722498864
57.60000000726539,0.00039718436567352507,-34.01007854928292
57.92000000730575,0.000390414185835627,-34.08474410477157
58.24000000734612,0.0004134275966129441,-33.83600537247419
58.56000000738648,0.0004164369015104811,-33.804507935411905
58.880000007426844,0.0004341383698899907,-33.62371828777555
59.20000000746721,0.0003826769355712659,-34.1716771247104
59.52000000750757,0.0004196407115367085,-33.77122385259077
59.840000007547935,0.0004129832749211575,-33.84067536131808
60.160000007588295,0.0004027047271398183,-33.95013272407247
60.48000000762866,0.00040691524672419456,-33.90496037243959
60.80000000766903,0.0004291732656644456,-33.673673392131406
61.120000007709386,0.0004918778499635407,-33.08142733966789
61.44000000774975,0.0004463748684207305,-33.5030026481744
61.76000000779011,0.0004434819843203949,-33.531240179273134
62.08000000783048,0.00045676499731854824,-33.40307184214592
62.400000007870844,0.00046304083600795276,-33.34380706453176
62.7200000079112,0.00046087637694234543,-33.36415551859233
63.04000000795157,0.0007216087110190705,-31.416982327767027
63.36000000799193,0.0006468781957315183,-31.89177487340073
63.680000008032295,0.000416673926558026,-33.80203674743712
64.00000000807266,0.0006146342935104274,-32.113832119500515
64.32000000811303,0.0005326683644630404,-32.7354309549434
64.64000000815338,0.0004980011368271553,-33.02769665840289
64.96000000819375,0.0005414260396731229,-32.66460860840364
65.28000000823411,0.0004909330285071368,-33.08977748882265
65.60000000827448,0.0004842896084176319,-33.14894849671815
65.92000000831483,0.0005650962232462152,-32.47877595248217
66.2400000083552,0.0004920441569535546,-33.07995921092913
66.56000000839556,0.0005332142824816857,-32.730982262500945
66.88000000843593,0.0005267237903904567,-32.78417065538547
67.2000000084763,0.0005003888613117608,-33.006923662941226
67.52000000851665,0.0005142668778287903,-32.88811446200808
67.84000000855701,0.0005478769751913918,-32.61316950628332
68.16000000859738,0.000580223784489629,-32.364044726018044
68.48000000863775,0.0005639817983873778,-32.487349119519074
68.80000000867811,0.0005609382360017677,-32.51084955571501
69.12000000871846,0.0005378817462454018,-32.69313193846821
69.44000000875883,0.0005746773011237655,-32.40575956496683
69.7600000087992,0.0006307776927442495,-32.00123673760037
70.08000000883956,0.0006506280930856986,-31.86667188504685
70.40000000887993,0.0006084273734625899,-32.15791255045859
70.72000000892028,0.0005903725544630302,-32.28873840416575
71.04000000896065,0.0006201240403381151,-32.075214320399084
71.36000000900101,0.0008272948350876763,-30.823396870227082
71.68000000904138,0.0007475344492327906,-31.26368788599561
72.00000000908175,0.0006409656646998957,-31.931652341797104
72.3200000091221,0.0006129714300900681,-32.1255976698792
72.64000000916246,0.0007926666007772487,-31.009094405371727
72.96000000920283,0.0007504945601304185,-31.246524513406357
73.2800000092432,0.0006098188549856711,-32.14799151814455
73.60000000928356,0.0006950279828608645,-31.579977097157666
73.92000000932391,0.0007258165396690388,-31.391731394626152
74.24000000936428,0.0007686134118268537,-31.14292041636468
74.56000000940465,0.0007044598893461273,-31.52143729781821
74.88000000944501,0.0006756297597507496,-31.702912291263637
75.20000000948536,0.0006843320825753721,-31.647330991110437
75.52000000952573,0.00072730030067146,-31.382862328878964
75.8400000095661,0.0006813094387467549,-31.666555943759747
76.16000000960646,0.0007102082850029441,-31.48614265700872
76.48000000964683,0.0007048684567802301,-31.518919238948897
76.80000000968718,0.0006871676246072424,-31.629373101570863
77.12000000972755,0.0008691881491179099,-30.60886203667417
77.44000000976791,0.0008936358844988554,-30.48839400180123
77.76000000980828,0.000658242997834671,-31.8161375207444
78.08000000984865,0.0007555513715024702,-31.217360017398214
78.400000009889,0.0007961772551245418,-30.98990233326898
78.72000000992936,0.0007091785500773109,-31.4924440860967
79.04000000996973,0.0008004416756370315,-30.966703075570628
79.3600000100101,0.0007881463763196248,-31.03393116870461
79.68000001005046,0.0010889363167774226,-29.62997517930971
80.00000001009082,0.0010247087890022024,-29.893995388019764
80.32000001013118,0.0009930031365757536,-30.030493797066423
80.64000001017155,0.0010623300639099433,-29.73740527827093
80.96000001021191,0.0010438115645541022,-29.81377895836364
81.28000001025228,0.0010464802122465348,-29.80268979263553
81.60000001029263,0.000978343336734792,-30.095087085229014
81.920000010333,0.0008718793351636859,-30.595436156392992
82.24000001037336,0.0009135904575887661,-30.392484452608652
82.56000001041373,0.0010085712126139575,-29.962934319545262
82.8800000104541,0.0010313589910377475,-29.865901410310013
83.20000001049445,0.0010345952871188317,-29.852295042595742
83.52000001053482,0.0009992430367180315,-30.003288694631255
83.84000001057518,0.0009090812258658225,-30.41397311091206
84.16000001061555,0.0009608787927919646,-30.173313916670548
84.48000001065591,0.0010285088625118053,-29.87791961700526
84.80000001069627,0.0009355843204492952,-30.289170651863245
85.12000001073663,0.0010208831015697782,-29.910239848961915
85.440000010777,0.001062156334119505,-29.738115566551123
85.76000001081736,0.0012077561856327478,-29.180207295572032
86.08000001085772,0.0012718819966737625,-28.9555318001679
86.40000001089808,0.0013931376215125595,-28.56005979547834
86.72000001093845,0.001478659192779216,-28.301319123797906
87.04000001097882,0.0015183917748605965,-28.18616157486811
87.36000001101918,0.0014194622293812055,-28.478761591716296
87.68000001105953,0.001416818661684156,-28.48685731453021
88.0000000110999,0.0019462451756351229,-27.108024509544034
88.32000001114027,0.0017057131063487002,-27.680940135010573
88.64000001118063,0.0014732977052540402,-28.31709487586855
88.960000011221,0.0017404481776109205,-27.593389034412713
89.28000001126135,0.0016147097308868335,-27.919055374841232
89.60000001130172,0.0013677695748100746,-28.63987061108222
89.92000001134208,0.0014567160421671225,-28.366250970554393
90.24000001138245,0.0016857877412099016,-27.731971086107045
90.56000001142282,0.001807743880029969,-27.428631000602795
90.88000001146317,0.0019127296316271305,-27.183464140766112
91.20000001150353,0.0016999169174766434,-27.695723040118278
91.5200000115439,0.0017186411000842913,-27.648148065745076
91.84000001158427,0.0017339294620428481,-27.60968574027434
92.16000001162463,0.0016194776208191821,-27.906250490257662
92.48000001166498,0.0017078936945374276,-27.675391648604734
92.80000001170535,0.0017711927217785755,-27.517341810734695
93.12000001174572,0.0017828901987944953,-27.48875402492635
93.44000001178608,0.001465272532296647,-28.34081591511361
93.76000001182645,0.0012312148446102008,-29.096661569083587
94.0800000118668,0.0017044171431693993,-27.68424106279593
94.40000001190717,0.002248003216289718,-26.482030717436004
94.72000001194753,0.002161261459562047,-26.65292690971292
95.0400000119879,0.001722141689140166,-27.639311198508523
95.36000001202825,0.0016341276765453447,-27.86714014478698
95.68000001206862,0.0019411289227906797,-27.119456193786643
96.00000001210898,0.0020900437620574672,-26.798446203860273
96.32000001214935,0.002042282390610953,-26.898842073006286
96.64000001218972,0.0017671060713404956,-27.527373809882754
96.96000001223007,0.0016193715713531457,-27.90653489187806
97.28000001227043,0.0018800784264193476,-27.258240340071993
97.6000000123108,0.002542170892990857,-25.947952581139205
97.92000001235117,0.0022338919742356093,-26.50937832172831
98.24000001239153,0.0018468975079025337,-27.335572047153715
98.56000001243189,0.002080976307066475,-26.81732864415411
98.88000001247225,0.001932111233241713,-27.13967874508264
99.20000001251262,0.0017900465577919296,-27.47135673193754
99.52000001255298,0.0019548913849800433,-27.088773672779443
99.84000001259335,0.0022272459769066165,-26.52231816861763
100.1600000126337,0.002280989601016142,-26.41876694658293
100.48000001267407,0.0022182958979630797,-26.539805238850363
100.80000001271443,0.001815112253561413,-27.41096511346995
101.1200000127548,0.0019079335948666495,-27.194367448755568
101.44000001279517,0.002058891160109013,-26.863666110378364
101.76000001283552,0.002290690734851756,-26.40033540759809
102.08000001287589,0.0022654058397193655,-26.448539843080727
102.40000001291625,0.0021069184112646406,-26.76352281773775
102.72000001295662,0.002457567395644954,-26.09494563361396
103.04000001299698,0.0022703451403971496,-26.439081158571113
103.36000001303734,0.002041998840822612,-26.899445087841162
103.6800000130777,0.002019948061598852,-26.946597973113022
104.00000001311807,0.002033188423812348,-26.918223716669196
104.32000001315843,0.002374218214065601,-26.24479367601596
104.6400000131988,0.002553090188696285,-25.929338433386015
104.96000001323915,0.0021484200055926174,-26.678808122274496
105.28000001327952,0.0021948770065141733,-26.585898111342907
105.60000001331989,0.002793603383736447,-25.538352519374477
105.92000001336025,0.0026683460053829465,-25.73757855982837
106.2400000134006,0.0023536212046326543,-26.282634318813866
106.56000001344097,0.0023579069844392583,-26.27473331107567
106.88000001348134,0.002373788560720533,-26.24557967353557
107.2000000135217,0.0023799669433125295,-26.234290750597317
107.52000001356207,0.002451145840227803,-26.106308479801207
107.84000001360242,0.002430482400398164,-26.14307519389947
108.16000001364279,0.0022306525084091707,-26.515680789472157
108.48000001368315,0.0021813235518381617,-26.612799115161614
108.80000001372352,0.002389553298924341,-26.21683278108
109.12000001376389,0.0022900612893112667,-26.401528944053112
109.44000001380424,0.0024564111795723643,-26.09698934732493
109.7600000138446,0.0026584833513823665,-25.753660550885307
110.08000001388497,0.0027896577119773175,-25.54449080926736
110.40000001392534,0.0026616829646314505,-25.748436749735887
110.7200000139657,0.002613863721165312,-25.82717058947037
111.04000001400605,0.0026659594245624146,-25.741464647581473
111.36000001404642,0.00242285157224746,-26.156731906203774
111.68000001408679,0.002374911023355382,-26.24352656687382
112.00000001412715,0.002862320521760076,-25.432817356923824
112.32000001416752,0.0028323024667893017,-25.47860369399206
112.64000001420787,0.003014486981275843,-25.20786587390691
112.96000001424824,0.0030179273963791063,-25.20291212450157
113.2800000142886,0.003003182580042281,-25.22418263840155
113.60000001432897,0.003051900222961034,-25.154296690545692
113.92000001436934,0.003495160944370831,-24.56532821164991
114.24000001440969,0.0033189663212907037,-24.78997154506676
114.56000001445005,0.002969242933782702,-25.2735426839077
114.88000001449042,0.0028685317353165964,-25.42340341041558
115.20000001453079,0.00333871007304815,-24.76421292578523
115.52000001457114,0.0032841810768787375,-24.835729055960726
115.8400000146115,0.0029080642078889002,-25.36396008808873
116.16000001465187,0.003057414082770164,-25.146457383482886
116.48000001469224,0.0029599377772690713,-25.287174184250894
116.8000000147326,0.0033834696675122153,-24.706377125723
117.12000001477296,0.0034452173571260197,-24.627833734595082
117.44000001481332,0.0035150091730791273,-24.540735372693497
117.76000001485369,0.0042450368592256,-23.721185344686063
118.08000001489405,0.0036964490935514514,-24.322152704057125
118.40000001493442,0.0035689180521378825,-24.47463424000886
118.72000001497477,0.003873550605825914,-24.118907658396655
119.04000001501514,0.003763192358428364,-24.244435818212892
119.3600000150555,0.003898172801157748,-24.09138913056804
119.68000001509587,0.0041316098810825225,-23.838806925957307
120.00000001513624,0.004137061866674613,-23.83307984505866
120.32000001517659,0.003964553678751333,-24.01805697568523
120.64000001521696,0.004346229382268815,-23.61887356518779
120.96000001525732,0.004990978317320607,-23.018143168676918
121.28000001529769,0.004937528802364603,-23.06490357963655
121.60000001533805,0.00459040565150829,-23.381489344132227
121.9200000153784,0.004245338750426191,-23.720876501618015
122.24000001541877,0.0039037418795842714,-24.08518906163707
122.56000001545914,0.0039811164579210915,-23.999951179967255
122.8800000154995,0.004626246964944265,-23.347711868162353
123.20000001553987,0.005143365922601104,-22.887525768818566
123.52000001558022,0.004818511365744917,-23.17087112279454
123.84000001562059,0.005176729444417126,-22.859445323075313
124.16000001566096,0.004998665734242202,-23.011459039811196
124.48000001570132,0.005723233043240316,-22.423585697769642
124.80000001574169,0.005729459659444445,-22.418863340512658
125.12000001578204,0.005865834082441483,-22.316702253819223
125.4400000158224,0.005418511941439633,-22.661199651871392
125.76000001586277,0.004808838404619837,-23.179598166382014
126.08000001590314,0.0052183863957525,-22.82463766682664
126.40000001594349,0.005157637357023998,-22.875491971690177
126.72000001598386,0.005157348424025011,-22.87573527208786
127.04000001602422,0.006392618326644775,-21.94321224485313
127.36000001606459,0.006735447485542219,-21.716335455912056
127.68000001610496,0.006306300549107685,-22.002253352518313
128.00000001614532,0.005995499068929477,-22.221746601279335
128.32000001618567,0.0063199604537761255,-21.992856392430173
128.64000001622605,0.006159374760200737,-22.104633709485903
128.9600000162664,0.005744065335654521,-22.407806288714568
129.28000001630676,0.005968975054408375,-22.241002361117484
129.60000001634714,0.00600345094348903,-22.215990338032967
129.9200000163875,0.007088439087666209,-21.494493882648808
130.24000001642784,0.006788680786460584,-21.68214611996992
130.56000001646822,0.006879032356449164,-21.62472647783386
130.88000001650857,0.007667602870343132,-21.15340388710631
131.20000001654896,0.008281890946176622,-20.81870492474735
131.5200000165893,0.008157466865867023,-20.88444681560969
131.84000001662966,0.007571030516133446,-21.208450033255076
132.16000001667004,0.006973521008864297,-21.5654788637662
132.4800000167104,0.006701438918257146,-21.73831936528416
132.80000001675077,0.00641077516158329,-21.93089454405614
133.12000001679112,0.007943787847012298,-20.999723629646144
133.44000001683148,0.007562902846809925,-21.213114785230182
133.76000001687186,0.007772790433317246,-21.094230414004997
134.0800000169122,0.008545958213664792,-20.682392350408403
134.4000000169526,0.007020188052589501,-21.53651254094119
134.72000001699294,0.006706799294957552,-21.734846899910387
135.0400000170333,0.007679002291931657,-21.14695202788279
135.36000001707367,0.007478526790082889,-21.26183946246765
135.68000001711403,0.00724550326705079,-21.399314433864312
136.0000000171544,0.00648578667175946,-21.88037340091252
136.32000001719476,0.007485978724738744,-21.25751411491126
136.6400000172351,0.007980240614226563,-20.979840139305384
136.9600000172755,0.008239688059293189,-20.84089229649004
137.28000001731584,0.008447845627902273,-20.73254030838051
137.60000001735622,0.0071904996371479415,-21.432409312976056
137.92000001739657,0.0074193617653421865,-21.296334523640578
138.24000001743693,0.009344849193534184,-20.294277028399282
138.5600000174773,0.008599687111188465,-20.655173497280934
138.88000001751766,0.008541462778651853,-20.684677473091103
139.20000001755804,0.008697179187785703,-20.60621582073795
139.5200000175984,0.008073372168597813,-20.929450268250356
139.84000001763874,0.00850709056698443,-20.70218943645996
140.16000001767912,0.008229113641411259,-20.84646940167357
140.48000001771948,0.008265380468909579,-20.827371503508665
140.80000001775986,0.008370426797038517,-20.772523973385056
141.1200000178002,0.007913983065140849,-21.01604883400766
141.44000001784056,0.00785861983566207,-21.046537199131873
141.76000001788094,0.007670612661708477,-21.151699470062887
142.0800000179213,0.00925862619501768,-20.334534496232045
142.40000001796167,0.010559772335155542,-19.763454449320836
142.72000001800203,0.00984237728715402,-20.06899991203122
143.04000001804238,0.008307825566619744,-20.805126306070626
143.36000001808276,0.007968110955320778,-20.98644627025617
143.6800000181231,0.0072506199667809025,-21.39624857340661
144.0000000181635,0.007962506889648257,-20.98950178878266
144.32000001820384,0.009029301721573419,-20.44345834425519
144.6400000182442,0.009275042869707598,-20.326840743776685
144.96000001828457,0.008249366184915787,-20.835794178704177
145.28000001832493,0.009241612202132429,-20.34252259362816
145.6000000183653,0.008795741640691754,-20.557275357539257
145.92000001840566,0.007807225371540381,-21.075032836552133
146.240000018446,0.008150989659432758,-20.887896578198927
146.5600000184864,0.009280904515986217,-20.324096954235323
146.88000001852674,0.008700593454077475,-20.604511238134396
147.20000001856712,0.00893593428527133,-20.488600336759056
147.52000001860748,0.008898748303558815,-20.506710768480442
147.84000001864783,0.008400985375742175,-20.75669771301321
148.1600000186882,0.009626539127815139,-20.16529819608733
148.48000001872856,0.008833226429786682,-20.538806367716866
148.80000001876894,0.00889540601576644,-20.508342244903748
149.1200000188093,0.009917334821039969,-20.03605024219909
149.44000001884964,0.009247111813684995,-20.339938909628884
149.76000001889003,0.009056314611241933,-20.43048498749333
150.08000001893038,0.010338697675560919,-19.855341641375063
150.40000001897073,0.009146862765342219,-20.387278367892
150.7200000190111,0.007623119427168764,-21.178672763267677
151.04000001905146,0.00812852395174789,-20.89988310225141
151.36000001909184,0.00859089921399708,-20.659613759547753
151.6800000191322,0.009586285920936993,-20.183496218669337
152.00000001917255,0.010235486284670563,-19.898915193197777
152.32000001921293,0.009653513734308812,-20.153145811984086
152.64000001925328,0.009576894865984715,-20.18775280187112
152.96000001929366,0.008805680088053812,-20.55237096586768
153.280000019334,0.009380884705628019,-20.277562016365138
153.60000001937436,0.009953317768222145,-20.020321304847602
153.92000001941474,0.010021961070797768,-19.990472885592723
154.2400000194551,0.009679505450008799,-20.141468313092656
154.56000001949548,0.010455884794275783,-19.806392105734524
154.88000001953583,0.01014349255686613,-19.93812485139121
155.20000001957618,0.010324882626100804,-19.86114876729816
155.52000001961656,0.00952003293276244,-20.21361549252893
155.8400000196569,0.008194353164567982,-20.86485322526169
156.1600000196973,0.009369406804105765,-20.282879042945755
156.48000001973764,0.010793455408163661,-19.668394983697524
156.800000019778,0.009662875765779885,-20.1489360408717
157.12000001981838,0.010231404520140448,-19.900647442470287
157.44000001985873,0.012046480862927653,-19.19139804958574
157.7600000198991,0.011898151125566166,-19.245205191408708
158.08000001993946,0.010872416259730677,-19.63673928622565
158.4000000199798,0.011218037541498813,-19.500831109445716
158.7200000200202,0.011893061664895123,-19.247063293169624
159.04000002006055,0.010538374208211266,-19.772263840820962
159.36000002010093,0.0094589700385631,-20.241561501648807
159.68000002014128,0.011266910232325948,-19.481951658551637
160.00000002018163,0.011590805699519648,-19.358863743303058
160.320000020222,0.01113424240170588,-19.533393279745347
160.64000002026236,0.011526516016101659,-19.383019419358916
160.96000002030274,0.012348102559614507,-19.0839977205602
161.2800000203431,0.009994570271794546,-20.00235874142207
161.60000002038345,0.010820194833038442,-19.657649190675567
161.92000002042383,0.011919122090687245,-19.237557316101416
162.24000002046418,0.012335406844476737,-19.08846522104734
162.56000002050456,0.011795390968264152,-19.282876594798964
162.8800000205449,0.012515126348562264,-19.02564761540664
163.20000002058526,0.01220832456899255,-19.133439331368443
163.52000002062564,0.0129293456129109,-18.884234553124646
163.840000020666,0.013731146729269336,-18.622931920132206
164.16000002070638,0.012080158673822786,-19.179273611856583
164.48000002074673,0.01161397099796783,-19.350192628074527
164.80000002078708,0.0116005580106809,-19.355211198135198
165.12000002082746,0.010963653242441298,-19.600447087468932
165.4400000208678,0.01254527129243617,-19.01519942596955
