Signal key,Signal label,Time (s),Signal,Baseline,Detrended signal,Envelope,Envelope fit,Asymptotic envelope fit,Linear envelope fit,Normalized envelope,Normalized asymptotic envelope fit
wall_temperature,$T_{\mathrm{w}}$,300.5,109.35940109199996,109.30218919861221,0.057211893387744794,0.0121413244462713,8.915428424038917e-18,8.915428424038917e-18,-0.016116093088154315,0.39976617345612897,2.9355007532926975e-16
wall_temperature,$T_{\mathrm{w}}$,300.6,109.35940109199996,109.30410226767695,0.05529882432300326,0.01234529949517105,7.556912096871633e-05,7.556912096871633e-05,-0.016031870611028176,0.4064822714518647,0.0024881946327021003
wall_temperature,$T_{\mathrm{w}}$,300.70000000000005,109.35940109199994,109.30601423574234,0.0533868562576032,0.012548399576942561,0.00015113667672754237,0.00015113667672754237,-0.015947648133902037,0.4131695602132946,0.004976337729184139
wall_temperature,$T_{\mathrm{w}}$,300.80000000000007,109.32776905600005,109.30792510280835,0.019843953191696073,0.012750624691585829,0.00022670266730848726,0.00022670266730848726,-0.015863425656775842,0.4198280397404185,0.007464429290500053
wall_temperature,$T_{\mathrm{w}}$,300.9000000000001,109.32776905600005,109.30983486887501,0.017934187125035805,0.012951974839100856,0.0003022670927443614,0.0003022670927443614,-0.015779203179649703,0.42645771003323646,0.009952469317730157
wall_temperature,$T_{\mathrm{w}}$,301.0000000000001,109.32776905600005,109.31174353394232,0.016025522057731223,0.01315245001948764,0.00037782995306797517,0.00037782995306797517,-0.015694980702523564,0.43305857109174845,0.012440457811954771
wall_temperature,$T_{\mathrm{w}}$,301.10000000000014,109.32776905600002,109.31365109801027,0.014117957989753904,0.013352050232746184,0.00045339124831092383,0.00045339124831092383,-0.015610758225397425,0.43963062291595456,0.014928394774214203
wall_temperature,$T_{\mathrm{w}}$,301.20000000000016,109.30785541800009,109.31555756107886,-0.007702143078773815,0.013550775478876485,0.0005289509785056126,0.0005289509785056126,-0.01552653574827123,0.44617386550585464,0.017416280205575427
wall_temperature,$T_{\mathrm{w}}$,301.3000000000002,109.30785541800009,109.31746292314808,-0.00960750514799713,0.013748625757878545,0.000604509143685257,0.000604509143685257,-0.015442313271145092,0.45268829886144885,0.019904114107132102
wall_temperature,$T_{\mathrm{w}}$,301.4000000000002,109.30785541800009,109.31936718421795,-0.01151176621786476,0.013945601069752362,0.0006800657438818573,0.0006800657438818573,-0.015358090794018953,0.45917392298273707,0.02239189647993787
wall_temperature,$T_{\mathrm{w}}$,301.5000000000002,109.30785541800014,109.32127034428846,-0.013414926288319862,0.014141701414497939,0.0007556207791274137,0.0007556207791274137,-0.015273868316892758,0.46563073786971937,0.024879627325046373
wall_temperature,$T_{\mathrm{w}}$,301.60000000000025,109.334171706,109.3231724033596,0.010999302640399833,0.014336926792115274,0.0008311742494551417,0.0008311742494551417,-0.015189645839766619,0.4720587435223958,0.027367306643551272
wall_temperature,$T_{\mathrm{w}}$,301.7000000000003,109.334171706,109.32507336143141,0.00909834456859926,0.014531277202604366,0.0009067261548970415,0.0009067261548970415,-0.01510542336264048,0.4784579399407662,0.0298549344365062
wall_temperature,$T_{\mathrm{w}}$,301.8000000000003,109.334171706,109.32697321850384,0.007198487496168582,0.014724752645965218,0.0009822764954851135,0.0009822764954851135,-0.01502120088551434,0.48482832712483065,0.0323425107049648
wall_temperature,$T_{\mathrm{w}}$,301.9000000000003,109.33417170599998,109.3288719745769,0.005299731423079379,0.014917353122197828,0.0010578252712525728,0.0010578252712525728,-0.014936978408388146,0.49116990507458924,0.03483003545002073
wall_temperature,$T_{\mathrm{w}}$,302.00000000000034,109.32651100899997,109.33076962965062,-0.004258620650645639,0.015109078631302196,0.00113337248223142,0.00113337248223142,-0.014852755931262007,0.49748267379004185,0.03731750867272764
wall_temperature,$T_{\mathrm{w}}$,302.10000000000036,109.32651100899997,109.33266618372497,-0.0061551747249950495,0.01529992917327832,0.0012089181284536555,0.0012089181284536555,-0.014768533454135868,0.5037666332711884,0.039804930374139166
wall_temperature,$T_{\mathrm{w}}$,302.2000000000004,109.32651100899997,109.33456163679996,-0.008050627799988774,0.015489904748126206,0.0012844622099524943,0.0012844622099524943,-0.014684310977009729,0.5100217835180292,0.04229230055534896
wall_temperature,$T_{\mathrm{w}}$,302.3000000000004,109.32651100900007,109.3364559888756,-0.009944979875527338,0.01567900535584585,0.001360004726759937,0.001360004726759937,-0.014600088499883535,0.516248124530564,0.044779619217410666
wall_temperature,$T_{\mathrm{w}}$,302.40000000000043,109.35073368400006,109.33834923995187,0.01238444404819461,0.015867230996437248,0.0014355456789083886,0.0014355456789083886,-0.014515866022757395,0.5224456563087928,0.04726688636139127
wall_temperature,$T_{\mathrm{w}}$,302.50000000000045,109.35073368400006,109.3402413900288,0.01049229397126794,0.016054581669900408,0.0015110850664302546,0.0015110850664302546,-0.014431643545631256,0.5286143788527157,0.049754101988357745
wall_temperature,$T_{\mathrm{w}}$,302.6000000000005,109.35073368400006,109.34213243910635,0.008601244893711169,0.016241057376235324,0.0015866228893579406,0.0015866228893579406,-0.014347421068505062,0.5347542921623326,0.05224126609937708
wall_temperature,$T_{\mathrm{w}}$,302.7000000000005,109.35073368400018,109.34402238718455,0.0067112968156237685,0.016426658115442,0.0016621591477242565,0.0016621591477242565,-0.014263198591378923,0.5408653962376436,0.05472837869552958
wall_temperature,$T_{\mathrm{w}}$,302.8000000000005,109.37339599800003,109.34591123426338,0.027484763736651985,0.016611383887520436,0.0017376938415607978,0.0017376938415607978,-0.014178976114252784,0.5469476910786487,0.05721543977785556
wall_temperature,$T_{\mathrm{w}}$,302.90000000000055,109.37339599800003,109.34779898034286,0.02559701765717648,0.01679523469247063,0.0018132269709003749,0.0018132269709003749,-0.014094753637126645,0.5530011766853479,0.05970244934743533
wall_temperature,$T_{\mathrm{w}}$,303.00000000000057,109.37339599800003,109.34968562542298,0.02371037257705666,0.016978210530292578,0.0018887585357757978,0.0018887585357757978,-0.01401053116000045,0.559025853057741,0.06218940740534921
wall_temperature,$T_{\mathrm{w}}$,303.1000000000006,109.37339599800005,109.35157116950374,0.021824828496306736,0.017160311400986287,0.0019642885362186626,0.0019642885362186626,-0.013926308682874311,0.5650217201958282,0.06467631395263752
wall_temperature,$T_{\mathrm{w}}$,303.2000000000006,109.37664417400002,109.35345561258515,0.02318856141486947,0.017341537304551756,0.002039816972262184,0.002039816972262184,-0.013842086205748172,0.5709887780996096,0.0671631689903939
wall_temperature,$T_{\mathrm{w}}$,303.30000000000064,109.37664417400002,109.35533895466719,0.021305219332830916,0.017521888240988978,0.002115343843938362,0.002115343843938362,-0.013757863728622033,0.5769270267690848,0.06964997251967199
wall_temperature,$T_{\mathrm{w}}$,303.40000000000066,109.37664417400002,109.35722119574987,0.01942297825014805,0.017701364210297964,0.002190869151279602,0.002190869151279602,-0.013673641251495838,0.5828364662042543,0.07213672454153876
wall_temperature,$T_{\mathrm{w}}$,303.5000000000007,109.37664417399998,109.3591023358332,0.017541838166778234,0.017879965212478706,0.0022663928943183103,0.0022663928943183103,-0.0135894187743697,0.5887170964051178,0.07462342505706124
wall_temperature,$T_{\mathrm{w}}$,303.6000000000007,109.37062960199992,109.36098237491716,0.009647227082766108,0.018057691247531208,0.002341915073086891,0.002341915073086891,-0.01350519629724356,0.5945689173716754,0.07711007406730634
wall_temperature,$T_{\mathrm{w}}$,303.7000000000007,109.37062960199992,109.36286131300177,0.007768288998150297,0.018234542315455467,0.0024174356876177504,0.0024174356876177504,-0.013420973820117366,0.600391929103927,0.07959667157334109
wall_temperature,$T_{\mathrm{w}}$,303.80000000000075,109.37062960199992,109.36473915008702,0.005890451912904382,0.018410518416251482,0.0024929547379432936,0.0024929547379432936,-0.013336751342991227,0.6061861316018726,0.08208321757623246
wall_temperature,$T_{\mathrm{w}}$,303.9000000000008,109.37062960199994,109.36661588617291,0.0040137158270283635,0.018585619549919257,0.0025684722240955204,0.0025684722240955204,-0.013252528865865087,0.6119515248655123,0.08456971207703409
wall_temperature,$T_{\mathrm{w}}$,304.0000000000008,109.37172838200004,109.36849152125943,0.0032368607406141336,0.018759845716458792,0.0026439881461076463,0.0026439881461076463,-0.013168306388738948,0.6176881088948462,0.08705615507683961
wall_temperature,$T_{\mathrm{w}}$,304.1000000000008,109.37172838200004,109.3703660553466,0.001362326653449486,0.018933196915870084,0.0027195025040116718,0.0027195025040116718,-0.013084083911612754,0.623395883689874,0.0895425465767027
wall_temperature,$T_{\mathrm{w}}$,304.20000000000084,109.37172838200004,109.3722394884344,-0.0005111064343594762,0.019105673148153132,0.0027950152978400023,0.0027950152978400023,-0.012999861434486615,0.6290748492505958,0.09202888657769033
wall_temperature,$T_{\mathrm{w}}$,304.30000000000086,109.37172838200003,109.37411182052286,-0.002383438522826964,0.01927727441330794,0.0028705265276250435,0.0028705265276250435,-0.012915638957360476,0.6347250055770117,0.09451517508086948
wall_temperature,$T_{\mathrm{w}}$,304.4000000000009,109.37081918,109.37598305161195,-0.005163871611955528,0.01944800071133451,0.0029460361933992,0.0029460361933992,-0.012831416480234337,0.6403463526691218,0.09700141208730713
wall_temperature,$T_{\mathrm{w}}$,304.5000000000009,109.37081918,109.37785318170168,-0.0070340017016832235,0.019617852042232833,0.003021544295194472,0.003021544295194472,-0.012747194003108142,0.6459388905269258,0.0994875975980569
wall_temperature,$T_{\mathrm{w}}$,304.60000000000093,109.37081918,109.37972221079205,-0.008903030792055233,0.019786828406002918,0.00309705083304367,0.00309705083304367,-0.012662971525982003,0.651502619150424,0.10197373161419915
wall_temperature,$T_{\mathrm{w}}$,304.70000000000095,109.37081918000031,109.38159013888307,-0.010770958882758919,0.01995492980264476,0.0031725558069791997,0.0031725558069791997,-0.012578749048855864,0.6570375385396161,0.1044598141368008
wall_temperature,$T_{\mathrm{w}}$,304.800000000001,109.40305365000006,109.38345696597473,0.019596684025330546,0.020122156232158357,0.0032480592170334665,0.0032480592170334665,-0.01249452657172967,0.6625436486945023,0.1069458451669289
wall_temperature,$T_{\mathrm{w}}$,304.900000000001,109.40305365000006,109.38532269206702,0.017730957933039804,0.02028850769454372,0.003323561063238875,0.003323561063238875,-0.01241030409460353,0.6680209496150826,0.10943182470565038
wall_temperature,$T_{\mathrm{w}}$,305.000000000001,109.40305365000006,109.38718731715996,0.015866332840104747,0.020453984189800833,0.0033990613456274265,0.0033990613456274265,-0.012326081617477391,0.673469441301357,0.11191775275401891
wall_temperature,$T_{\mathrm{w}}$,305.10000000000105,109.40305364999989,109.38905084125354,0.014002808746354845,0.02061858571792971,0.0034745600642319303,0.0034745600642319303,-0.012241859140351252,0.6788891237533254,0.11440362931311479
wall_temperature,$T_{\mathrm{w}}$,305.20000000000107,109.38606561199997,109.39091326434774,-0.004847652347777398,0.02078231227893034,0.0035500572190847925,0.0035500572190847925,-0.012157636663225058,0.6842799969709878,0.11688945438400501
wall_temperature,$T_{\mathrm{w}}$,305.3000000000011,109.38606561199997,109.39277458644261,-0.006708974442645399,0.020945163872802732,0.003625552810218013,0.003625552810218013,-0.012073414186098919,0.6896420609543443,0.11937522796774322
wall_temperature,$T_{\mathrm{w}}$,305.4000000000011,109.38606561199997,109.39463480753811,-0.008569195538143504,0.02110714049954688,0.003701046837664402,0.003701046837664402,-0.01198919170897278,0.6949753157033949,0.1218609500654097
wall_temperature,$T_{\mathrm{w}}$,305.50000000000114,109.38606561200037,109.39649392763425,-0.010428315633888019,0.02126824215916279,0.0037765393014559607,0.0037765393014559607,-0.01190496923184664,0.7002797612181396,0.12434662067805816
wall_temperature,$T_{\mathrm{w}}$,305.60000000000116,109.42068481900009,109.39835194673103,0.022332872269061,0.021428468851650458,0.003852030201625093,0.003852030201625093,-0.011820746754720446,0.7055553974985783,0.1268322398067555
wall_temperature,$T_{\mathrm{w}}$,305.7000000000012,109.42068481900009,109.40020886482846,0.02047595417162995,0.021587820577009878,0.00392751953820461,0.00392751953820461,-0.011736524277594307,0.710802224544711,0.1293178074525821
wall_temperature,$T_{\mathrm{w}}$,305.8000000000012,109.42068481900009,109.40206468192652,0.0186201370735688,0.021746297335241062,0.004003007311226918,0.004003007311226918,-0.011652301800468168,0.7160202423565378,0.1318033236166049
wall_temperature,$T_{\mathrm{w}}$,305.9000000000012,109.42068481900006,109.40391939802522,0.01676542097483491,0.021903899126344006,0.00407849352072361,0.00407849352072361,-0.011568079323341973,0.7212094509340589,0.13428878829986424
wall_temperature,$T_{\mathrm{w}}$,306.00000000000125,109.41886156100003,109.40577301312456,0.013088547875469203,0.022060625950318706,0.004153978166727903,0.004153978166727903,-0.011483856846215834,0.7263698502772737,0.13677420150345374
wall_temperature,$T_{\mathrm{w}}$,306.1000000000013,109.41886156100003,109.40762552722455,0.011236033775475107,0.02221647780716516,0.004229461249272203,0.004229461249272203,-0.011399634369089695,0.7315014403861826,0.1392595632284404
wall_temperature,$T_{\mathrm{w}}$,306.2000000000013,109.41886156100003,109.40947694032518,0.009384620674850908,0.022371454696883376,0.004304942768388103,0.004304942768388103,-0.011315411891963556,0.7366042212607857,0.14174487347586454
wall_temperature,$T_{\mathrm{w}}$,306.3000000000013,109.41886156099989,109.41132725242645,0.007534308573440285,0.02252555661947335,0.004380422724108416,0.004380422724108416,-0.011231189414837361,0.7416781929010828,0.14423013224680648
wall_temperature,$T_{\mathrm{w}}$,306.40000000000134,109.40771304399999,109.41317646352834,-0.005463419528354052,0.022678783574935083,0.004455901116465545,0.004455901116465545,-0.011146966937711222,0.746723355307074,0.14671533954233315
wall_temperature,$T_{\mathrm{w}}$,306.50000000000136,109.40771304399999,109.41502457363089,-0.007311529630896985,0.022831135563268573,0.004531377945492301,0.004531377945492301,-0.011062744460585083,0.7517397084787591,0.1492004953635249
wall_temperature,$T_{\mathrm{w}}$,306.6000000000014,109.40771304399999,109.41687158273409,-0.009158538734098443,0.022982612584473823,0.00460685321122028,0.00460685321122028,-0.010978521983458944,0.7567272524161385,0.15168559971142204
wall_temperature,$T_{\mathrm{w}}$,306.7000000000014,109.40771304400013,109.4187174908379,-0.011004446837773685,0.02313321463855083,0.004682326913682292,0.004682326913682292,-0.01089429950633275,0.7616859871192119,0.15417065258710488
wall_temperature,$T_{\mathrm{w}}$,306.80000000000143,109.41780819899998,109.42056229794238,-0.002754098942403971,0.0232829417254996,0.004757799052910742,0.004757799052910742,-0.01081007702920661,0.7666159125879793,0.15665565399164041
wall_temperature,$T_{\mathrm{w}}$,306.90000000000146,109.41780819899998,109.42240600404749,-0.004597805047509951,0.023431793845320122,0.0048332696289376306,0.0048332696289376306,-0.010725854552080472,0.7715170288224408,0.15914060392608226
wall_temperature,$T_{\mathrm{w}}$,307.0000000000015,109.41780819899998,109.42424860915325,-0.006440410153274456,0.023579770998012402,0.004908738641796173,0.004908738641796173,-0.010641632074954277,0.7763893358225962,0.1616255023915241
wall_temperature,$T_{\mathrm{w}}$,307.1000000000015,109.41780819899984,109.42609011325963,-0.008281914259796963,0.023726873183576445,0.004984206091517559,0.004984206091517559,-0.010557409597828138,0.7812328335884459,0.16411034938899285
wall_temperature,$T_{\mathrm{w}}$,307.2000000000015,109.40828332899989,109.42793051636667,-0.019647187366786056,0.023873100402012244,0.00505967197813541,0.00505967197813541,-0.010473187120701999,0.7860475221199895,0.16659514491959557
wall_temperature,$T_{\mathrm{w}}$,307.30000000000155,109.40828332899989,109.42976981847434,-0.021486489474455084,0.0240184526533198,0.005135136301680916,0.005135136301680916,-0.01038896464357586,0.7908334014172272,0.1690798889843592
wall_temperature,$T_{\mathrm{w}}$,307.40000000000157,109.40828332899989,109.43160801958267,-0.023324690582782637,0.024162929937499113,0.0052105990621872916,0.0052105990621872916,-0.010304742166449665,0.7955904714801588,0.17156458158437737
wall_temperature,$T_{\mathrm{w}}$,307.5000000000016,109.40828332899993,109.43344511969161,-0.02516179069168345,0.02430653225455019,0.005286060259686538,0.005286060259686538,-0.010220519689323526,0.8003187323087847,0.17404922272070378
wall_temperature,$T_{\mathrm{w}}$,307.6000000000016,109.41112522300003,109.43528111880121,-0.02415589580118649,0.02444925960447302,0.005361519894211465,0.005361519894211465,-0.010136297212197387,0.8050181839031046,0.17653381239441868
wall_temperature,$T_{\mathrm{w}}$,307.70000000000164,109.41112522300003,109.43711601691145,-0.025990793911418564,0.024591111987267614,0.005436977965793668,0.005436977965793668,-0.010052074735071248,0.8096888262631187,0.1790183506065624
wall_temperature,$T_{\mathrm{w}}$,307.80000000000166,109.41112522300003,109.43894981402234,-0.027824591022309164,0.024732089402933963,0.005512434474466362,0.005512434474466362,-0.009967852257945053,0.8143306593888266,0.1815028373582286
wall_temperature,$T_{\mathrm{w}}$,307.9000000000017,109.41112522300075,109.44078251013384,-0.029657287133090904,0.02487219185147207,0.005587889420261549,0.005587889420261549,-0.009883629780818914,0.8189436832802286,0.183987272650471
wall_temperature,$T_{\mathrm{w}}$,308.0000000000017,109.45403653800005,109.44261410524601,0.01142243275404553,0.02501141933288193,0.005663342803211227,0.005663342803211227,-0.009799407303692775,0.8235278979373246,0.1864716564843431
wall_temperature,$T_{\mathrm{w}}$,308.1000000000017,109.45403653800005,109.44444459935882,0.009591938641236197,0.025149771847163556,0.0057387946233482074,0.0057387946233482074,-0.00971518482656658,0.8280833033601148,0.1889559888609253
wall_temperature,$T_{\mathrm{w}}$,308.20000000000175,109.45403653800005,109.44627399247226,0.00776254552779676,0.025287249394316938,0.005814244880704895,0.005814244880704895,-0.009630962349440442,0.8326098995485991,0.19144026978128456
wall_temperature,$T_{\mathrm{w}}$,308.3000000000018,109.45403653799974,109.44810228458634,0.00593425341340037,0.025423851974342077,0.0058896935753132915,0.0058896935753132915,-0.009546739872314303,0.8371076865027773,0.19392449924647454
wall_temperature,$T_{\mathrm{w}}$,308.4000000000018,109.43655977100016,109.44992947570105,-0.013369704700892271,0.025559579587238975,0.005965140707206206,0.005965140707206206,-0.009462517395188164,0.8415766642226497,0.19640867725757555
wall_temperature,$T_{\mathrm{w}}$,308.5000000000018,109.43655977100016,109.45175556581643,-0.015195794816264652,0.025694432233007634,0.006040586276416043,0.006040586276416043,-0.009378294918061969,0.8460168327082161,0.19889280381565455
wall_temperature,$T_{\mathrm{w}}$,308.60000000000184,109.43655977100016,109.45358055493243,-0.017020783932267136,0.02582840991164805,0.006116030282974401,0.006116030282974401,-0.00929407244093583,0.8504281919594766,0.20137687892175188
wall_temperature,$T_{\mathrm{w}}$,308.70000000000186,109.43655977100042,109.45540444304908,-0.01884467204865814,0.02596151262316022,0.006191472726914491,0.006191472726914491,-0.009209849963809691,0.854810741976431,0.20386090257696116
wall_temperature,$T_{\mathrm{w}}$,308.8000000000019,109.45004926399997,109.45722723016635,-0.007177966166381111,0.026093740367544152,0.006266913608268317,0.006266913608268317,-0.009125627486683552,0.8591644827590796,0.20634487478233604
wall_temperature,$T_{\mathrm{w}}$,308.9000000000019,109.45004926399997,109.45904891628429,-0.00899965228431654,0.026225093144799844,0.006342352927068282,0.006342352927068282,-0.009041405009557357,0.8634894143074223,0.20882879553894354
wall_temperature,$T_{\mathrm{w}}$,309.00000000000193,109.45004926399997,109.46086950140285,-0.010820237402882071,0.026355570954927292,0.006417790683346793,0.006417790683346793,-0.008957182532431218,0.867785536621459,0.2113126648478506
wall_temperature,$T_{\mathrm{w}}$,309.10000000000196,109.45004926400007,109.46268898552206,-0.012639721521992442,0.026485173797926496,0.006493226877136254,0.006493226877136254,-0.00887296005530508,0.8720528497011897,0.2137964827101242
wall_temperature,$T_{\mathrm{w}}$,309.200000000002,109.45535206499986,109.4645073686419,-0.00915530364204642,0.02661390167379746,0.0065686615084686656,0.0065686615084686656,-0.008788737578178885,0.8762913535466145,0.216280249126818
wall_temperature,$T_{\mathrm{w}}$,309.300000000002,109.45535206499986,109.4663246507624,-0.010972585762544895,0.026741754582540186,0.006644094577376839,0.006644094577376839,-0.008704515101052746,0.8805010481577334,0.21876396409901233
wall_temperature,$T_{\mathrm{w}}$,309.400000000002,109.45535206499986,109.46814083188353,-0.012788766883673475,0.026868732524154663,0.006719526083893178,0.006719526083893178,-0.008620292623926606,0.8846819335345463,0.2212476276277741
wall_temperature,$T_{\mathrm{w}}$,309.50000000000205,109.45535206500041,109.4699559120053,-0.014603847004892145,0.026994835498640908,0.006794956028049279,0.006794956028049279,-0.008536070146800467,0.8888340096770534,0.2237312397141437
wall_temperature,$T_{\mathrm{w}}$,309.60000000000207,109.48267690500012,109.47176989112772,0.010907013872397897,0.027120063505998906,0.006870384409878762,0.006870384409878762,-0.008451847669674273,0.8929572765852544,0.22621480035922809
wall_temperature,$T_{\mathrm{w}}$,309.7000000000021,109.48267690500012,109.47358276925077,0.009094135749350585,0.02724441654622866,0.006945811229412817,0.006945811229412817,-0.008367625192548134,0.8970517342591494,0.2286983095640542
wall_temperature,$T_{\mathrm{w}}$,309.8000000000021,109.48267690500012,109.47539454637446,0.007282358625658958,0.027367894619330174,0.0070212364866842555,0.0070212364866842555,-0.008283402715421995,0.9011173826987386,0.23118176732970241
wall_temperature,$T_{\mathrm{w}}$,309.90000000000214,109.48267690500043,109.4772052224988,0.005471682501635655,0.02749049772530345,0.007096660181725482,0.007096660181725482,-0.0081991802382958,0.9051542219040218,0.2336651736572397
wall_temperature,$T_{\mathrm{w}}$,310.00000000000216,109.49734314200002,109.47901479762378,0.01832834437624342,0.02761222586414848,0.007172082314568901,0.007172082314568901,-0.008114957761169661,0.9091622518749991,0.23614852854773297
wall_temperature,$T_{\mathrm{w}}$,310.1000000000022,109.49734314200002,109.48082327174939,0.016519870250633062,0.02773307903586527,0.0072475028852469195,0.0072475028852469195,-0.008030735284043522,0.9131414726116704,0.2386318320022493
wall_temperature,$T_{\mathrm{w}}$,310.2000000000022,109.49734314200002,109.48263064487564,0.014712497124378388,0.027853057240453814,0.007322921893791942,0.007322921893791942,-0.007946512806917383,0.9170918841140357,0.2411150840218556
wall_temperature,$T_{\mathrm{w}}$,310.3000000000022,109.49734314200019,109.48443691700254,0.012906224997649929,0.02797216047791412,0.007398339340235563,0.007398339340235563,-0.007862290329791188,0.9210134863820952,0.2435982846075922
wall_temperature,$T_{\mathrm{w}}$,310.40000000000225,109.50499276399992,109.48624208813008,0.01875067586983903,0.028090388748246185,0.0074737552246109985,0.0074737552246109985,-0.007778067852665049,0.9249062794158488,0.24608143376055275
wall_temperature,$T_{\mathrm{w}}$,310.5000000000023,109.50499276399992,109.48804615825827,0.01694660574165141,0.02820774205145001,0.007549169546950655,0.007549169546950655,-0.00769384537553891,0.9287702632152963,0.24856453148180424
wall_temperature,$T_{\mathrm{w}}$,310.6000000000023,109.50499276399992,109.48984912738709,0.015143636612833689,0.02832422038752559,0.007624582307286126,0.007624582307286126,-0.007609622898412771,0.9326054377804379,0.25104757777238695
wall_temperature,$T_{\mathrm{w}}$,310.7000000000023,109.50499276400006,109.49165099551655,0.01334176848351376,0.02843982375647293,0.007699993505650223,0.007699993505650223,-0.007525400421286577,0.9364118031112737,0.2535305726333813
wall_temperature,$T_{\mathrm{w}}$,310.80000000000234,109.510925566,109.49345176264664,0.017473803353354356,0.028554552158292026,0.00777540314207535,0.00777540314207535,-0.0074411779441604375,0.9401893592078034,0.2560135160658541
wall_temperature,$T_{\mathrm{w}}$,310.90000000000236,109.510925566,109.4952514287774,0.01567413722260369,0.028668405592982883,0.007850811216593914,0.007850811216593914,-0.0073569554670342985,0.9439381060700273,0.2584964080708725
wall_temperature,$T_{\mathrm{w}}$,311.0000000000024,109.510925566,109.49704999390877,0.01387557209122292,0.028781384060545496,0.007926217729237912,0.007926217729237912,-0.007272732989908104,0.947658043697945,0.2609792486494899
wall_temperature,$T_{\mathrm{w}}$,311.1000000000024,109.51092556599957,109.4988474580408,0.012078107958771511,0.02889348756097987,0.00800162268004016,0.00800162268004016,-0.007188510512781965,0.951349172091557,0.26346203780278693
wall_temperature,$T_{\mathrm{w}}$,311.20000000000243,109.4932919470001,109.50064382117347,-0.007351874173366468,0.029004716094286,0.008077026069032654,0.008077026069032654,-0.007104288035655826,0.955011491250863,0.265944775531817
wall_temperature,$T_{\mathrm{w}}$,311.30000000000246,109.4932919470001,109.50243908330677,-0.00914713630666597,0.02911506966046389,0.0081524278962478,0.0081524278962478,-0.007020065558529687,0.958645001175863,0.2684274618376472
wall_temperature,$T_{\mathrm{w}}$,311.4000000000025,109.4932919470001,109.50423324444071,-0.010941297440609787,0.02922454825951353,0.008227828161717599,0.008227828161717599,-0.006935843081403492,0.962249701866557,0.27091009672133115
wall_temperature,$T_{\mathrm{w}}$,311.5000000000025,109.49329194699969,109.5060263045753,-0.012734357575610034,0.029333151891434938,0.008303226865475265,0.008303226865475265,-0.006851620604277353,0.9658255933229452,0.27339268018396246
wall_temperature,$T_{\mathrm{w}}$,311.6000000000025,109.47672412199995,109.50781826371053,-0.031094141710582335,0.029440880556228104,0.008378624007552802,0.008378624007552802,-0.006767398127151214,0.9693726755450275,0.2758752122265949
wall_temperature,$T_{\mathrm{w}}$,311.70000000000255,109.47672412199995,109.5096091218464,-0.032884999846444884,0.029547734253893024,0.008454019587982205,0.008454019587982205,-0.006683175650025075,0.9728909485328037,0.27835769285028195
wall_temperature,$T_{\mathrm{w}}$,311.80000000000257,109.47672412199995,109.51139887898292,-0.03467475698296596,0.029653712984429707,0.008529413606795882,0.008529413606795882,-0.00659895317289888,0.976380412286274,0.28084012205609066
wall_temperature,$T_{\mathrm{w}}$,311.9000000000026,109.47672412200032,109.51318753512007,-0.036463413119747656,0.029758816747838146,0.008604806064026645,0.008604806064026645,-0.006514730695772741,0.9798410668054385,0.2833224998451014
wall_temperature,$T_{\mathrm{w}}$,312.0000000000026,109.49069452999991,109.51497509025785,-0.024280560257935235,0.029863045544118342,0.00868019695970649,0.00868019695970649,-0.006430508218646602,0.9832729120902969,0.2858048262183677
wall_temperature,$T_{\mathrm{w}}$,312.10000000000264,109.49069452999991,109.51676154439629,-0.026067014396375043,0.029966399373270298,0.008755586293867423,0.008755586293867423,-0.006346285741520408,0.9866759481408495,0.28828710117694334
wall_temperature,$T_{\mathrm{w}}$,312.20000000000266,109.49069452999991,109.51854689753536,-0.027852367535444955,0.030068878235294014,0.008830974066542655,0.008830974066542655,-0.006262063264394269,0.9900501749570961,0.29076932472192185
