Time (s),Peak frequency (Hz),Spectral centroid (Hz),Spectral bandwidth (Hz)
0.3200000000736648,1.5624999996403086,29.256876973302447,199.87315510494872
0.6400000001473296,1.5624999996403086,23.803670620558567,177.77061682066736
0.9600000002209944,1.5624999996403086,94.1384447308417,360.4033577766592
1.2800000002946592,1.5624999996403086,44.07940576995802,253.28951869594326
1.600000000368324,1.5624999996403086,35.21031649324902,219.01053860407788
1.9200000004419888,3.1249999992806172,101.30148347399808,335.82178754159884
2.2400000005156535,1.5624999996403086,96.59876785581562,348.56043248982826
2.5600000005893184,1.5624999996403086,104.3140063279807,358.18208686922964
2.8800000006629833,6.2499999985612344,93.36656345203859,327.89045864673113
3.200000000736648,7.8124999982015435,86.90165410516394,318.40362017999934
3.5200000008103127,1.5624999996403086,97.39129873973253,342.5342788154365
3.8400000008839776,1.5624999996403086,155.71683416944697,430.22243639289627
4.160000000957642,3.1249999992806172,142.53591129631437,417.5019141930618
4.480000001031307,1.5624999996403086,112.10069566381675,428.6715172128881
4.800000001104972,1.5624999996403086,129.73550107160602,480.0557673386105
5.120000001178637,1.5624999996403086,122.55476717485092,383.93125522367984
5.440000001252302,6.2499999985612344,286.39817387083855,533.1131069633404
5.760000001325967,1.5624999996403086,41.444777670674405,238.79295631597262
6.080000001399631,1.5624999996403086,71.26298903413912,349.17074271029884
6.400000001473296,1.5624999996403086,40.76868004316567,255.76834971328148
6.7200000015469605,3.1249999992806172,198.90537001981147,585.0431784478332
7.0400000016206254,1.5624999996403086,70.87402920320933,325.8596529406051
7.36000000169429,1.5624999996403086,28.999373086225592,198.05693272000178
7.680000001767955,1.5624999996403086,44.14994912086411,257.5163605108462
8.00000000184162,3.1249999992806172,84.26011900069369,369.6912379417095
8.320000001915284,1.5624999996403086,77.00543198338963,391.8090259272848
8.64000000198895,1.5624999996403086,100.94127985125945,439.9568990179367
8.960000002062614,1.5624999996403086,90.04462708789062,370.5938822096993
9.28000000213628,1.5624999996403086,77.1090268083667,421.1882427336577
9.600000002209944,1.5624999996403086,54.182390798080064,273.0498670762975
9.920000002283608,1.5624999996403086,44.09723107500719,288.07416161921435
10.240000002357274,1.5624999996403086,96.49644511365238,412.65983994076663
10.560000002430938,1.5624999996403086,67.9489930554767,301.4584574457509
10.880000002504604,3.1249999992806172,110.80247690737299,376.32884687966475
11.200000002578268,1.5624999996403086,63.64185013164649,283.1988666731071
11.520000002651933,1.5624999996403086,147.65331871784602,427.76136563159537
11.840000002725597,1.5624999996403086,139.97749003448908,415.7548047542317
12.160000002799261,1.5624999996403086,220.10194772080266,506.41443725006036
12.480000002872927,1.5624999996403086,227.7368646973231,588.6050598212424
12.800000002946591,3.1249999992806172,167.19665194351882,559.2498032209819
13.120000003020257,1.5624999996403086,73.12318957245715,326.52687409592164
13.440000003093921,1.5624999996403086,59.47364729658241,303.13998111593554
13.760000003167587,3.1249999992806172,143.82001547469036,483.5687027265702
14.080000003241251,1.5624999996403086,182.35115859778082,532.987392014495
14.400000003314917,3.1249999992806172,122.83632343452096,399.88680222967844
14.72000000338858,3.1249999992806172,125.1808268839645,403.4778724129129
15.040000003462245,1.5624999996403086,25.638323652959237,192.88978775552775
15.36000000353591,3.1249999992806172,105.93968056016867,422.52171669877487
15.680000003609575,1.5624999996403086,74.53275458973344,373.8940375723034
16.00000000368324,1.5624999996403086,110.97887197005939,405.4411616923917
16.320000003756906,1.5624999996403086,126.58851338135658,378.6842123928859
16.64000000383057,1.5624999996403086,248.48527398205772,537.0581833854253
16.960000003904234,1.5624999996403086,283.39497349148616,574.1508970292064
17.2800000039779,1.5624999996403086,203.14983237396407,507.17105698858825
17.600000004051562,1.5624999996403086,331.50108313619245,582.6649233296912
17.920000004125228,1.5624999996403086,239.3233413459991,515.7914296084969
18.240000004198894,1.5624999996403086,232.6550788554489,540.7560543169424
18.56000000427256,1.5624999996403086,153.42626766503562,392.7901833467189
18.880000004346222,1.5624999996403086,243.95844158152553,402.6860290526823
19.200000004419888,1.5624999996403086,49.1480266728952,234.41162818893292
19.520000004493554,1.5624999996403086,102.93481052708663,340.0953675340085
19.840000004567216,1.5624999996403086,154.4897675064249,520.318373885041
20.16000000464088,3.1249999992806172,150.709430079125,505.23451032098086
20.480000004714547,1.5624999996403086,665.6123195140096,841.24050790089
20.800000004788213,1.5624999996403086,296.84423733205244,653.7501803743554
21.120000004861875,3.1249999992806172,728.0303718232398,817.1495158100747
21.44000000493554,1.5624999996403086,352.063945104731,667.3082564282729
21.760000005009207,1.5624999996403086,213.83674017081012,555.2064121127569
22.08000000508287,1.5624999996403086,298.31147613758617,585.9641896121345
22.400000005156535,1.5624999996403086,188.73690920392505,470.81568846395993
22.7200000052302,3.1249999992806172,293.7089517007188,583.8482058438822
23.040000005303867,1.5624999996403086,256.8532827373405,592.7951183627551
23.36000000537753,1.5624999996403086,203.32204208741672,529.4568668855784
23.680000005451195,1.5624999996403086,79.47974552524732,338.87657921721217
24.00000000552486,3.1249999992806172,133.21389335313208,454.36940291757827
24.320000005598523,1.5624999996403086,296.09970810326035,672.3186342347088
24.64000000567219,1.5624999996403086,213.57346546939033,542.160921214111
24.960000005745854,3.1249999992806172,187.74878796214185,536.4261070751377
25.28000000581952,1.5624999996403086,109.86434541007962,418.2354935529171
25.600000005893182,3.1249999992806172,73.9911424334246,321.5135405639457
25.92000000596685,1.5624999996403086,76.8083432231574,336.70314468861267
26.240000006040514,1.5624999996403086,141.41858716363234,439.43807535486826
26.560000006114176,1.5624999996403086,206.6114457938554,568.915662939016
26.880000006187842,4.687499998920925,361.60082578366047,738.7002569820712
27.200000006261508,1.5624999996403086,182.48770573089257,564.5366921469738
27.520000006335174,3.1249999992806172,197.2329491566518,552.3663101642423
27.840000006408836,1.5624999996403086,165.81428245433955,500.34671465699563
28.160000006482502,1.5624999996403086,60.54060293197852,289.0463937356726
28.480000006556168,1.5624999996403086,234.37160014603387,538.3714371805464
28.800000006629833,1.5624999996403086,98.8344569286714,363.9350381011313
29.120000006703496,1.5624999996403086,115.14918825415548,435.24398607283086
29.44000000677716,1.5624999996403086,155.65179355698575,477.0196703221288
29.760000006850827,4.687499998920925,118.33574082354376,424.74534179470487
30.08000000692449,1.5624999996403086,2.2001814990000157,30.090241730829934
30.400000006998155,1.5624999996403086,15.571238382877356,135.46825758694658
30.72000000707182,1.5624999996403086,23.227749796735523,176.6996995085037
31.040000007145487,3.1249999992806172,95.88388293739165,348.6567214564721
31.36000000721915,1.5624999996403086,27.873353043328056,197.5779388574375
31.680000007292815,1.5624999996403086,53.580018087834084,296.8453958255517
32.00000000736648,1.5624999996403086,62.2476550419761,311.01232487163605
32.32000000744014,1.5624999996403086,44.13397982689849,238.84603062950197
32.64000000751381,1.5624999996403086,22.48947300495185,191.18335236166206
32.960000007587475,6.2499999985612344,191.58791395010695,534.6191609661673
33.28000000766114,1.5624999996403086,112.82515861481862,361.75366316211796
33.600000007734806,1.5624999996403086,62.28113083950212,275.5149442540342
33.92000000780847,3.1249999992806172,76.4797308977641,328.76755313331716
34.24000000788213,3.1249999992806172,164.71910700218672,488.3750054713718
34.5600000079558,1.5624999996403086,53.44689467115811,284.48161484745947
34.88000000802946,3.1249999992806172,195.02499978774458,531.4976850069328
35.200000008103125,1.5624999996403086,148.1562425832134,495.0471281909442
35.520000008176794,4.687499998920925,166.61618727173897,517.604874547007
35.840000008250456,1.5624999996403086,24.660194754636766,194.48067582944373
36.16000000832412,1.5624999996403086,35.1069136029219,232.50119578688208
36.48000000839779,1.5624999996403086,24.37667399087515,205.40125563762516
36.80000000847145,3.1249999992806172,127.89502134495662,473.0202813586623
37.12000000854512,1.5624999996403086,13.191172699854542,126.12358750598823
37.44000000861878,1.5624999996403086,11.00497989343599,139.2144213482886
37.760000008692444,1.5624999996403086,274.18823524822767,958.779749754293
38.08000000876611,3.1249999992806172,514.2622326986065,1346.0181330470455
38.400000008839775,3.1249999992806172,797.007974317048,1682.6849059061085
38.72000000891344,1.5624999996403086,2924.8846691380345,2281.086514821415
39.04000000898711,1.5624999996403086,4242.063445034806,1546.5209279453647
39.36000000906077,3.1249999992806172,4345.052041814765,1429.0765449922988
39.68000000913443,1.5624999996403086,4467.372680053475,1335.1303583454737
40.0000000092081,3.1249999992806172,4696.342823297547,962.6067872057542
40.32000000928176,5285.937498783164,4693.133838576985,899.0902254452199
40.64000000935543,1.5624999996403086,4622.742868711568,955.4078112317693
40.960000009429095,1.5624999996403086,4345.5341474235765,1341.7257061640864
41.28000000950276,4818.749998890712,4524.085850019019,1079.4724891186615
